@timestamp,session_id,trace_id,span_id,user_id,page_url,page_name,transaction_name,application_id,device_type,browser,region,connection_type,lcp_ms,fid_ms,inp_ms,cls_score,fcp_ms,ttfb_ms,tbt_ms,dns_time_ms,tcp_time_ms,request_time_ms,response_time_ms,dom_processing_ms,load_event_ms,total_page_load_ms,error_count,long_task_count,failed_resource_count,navigation_type
2025-11-03 12:11:00.233203,sess_00000065,trace_000000002081,span_page_000000002079,user_006574,/bills/list,pix_transfer,Account Opening,app_0149,mobile,Chrome,São Paulo,wifi,1622,43,50,0.03859419338629287,709,362,202,21,83,43,59,309,97,1886,0,4,0,navigate
2025-11-03 12:16:00.233203,sess_00000217,trace_000000002436,span_page_000000002080,user_005995,/account/documents,dashboard,Bill Payment,app_0004,desktop,Safari,Rio de Janeiro,5g,1312,10,387,0.2672884878208952,1189,524,557,49,77,28,122,489,119,2286,0,1,1,reload
2025-11-03 12:21:00.233203,sess_00001545,trace_000000003143,span_page_000000002081,user_003997,/cards/activate,dashboard,Support Request,app_0017,tablet,Chrome,Curitiba,5g,2212,102,190,0.1312667637528821,1324,127,635,13,88,18,98,305,277,7261,1,2,1,navigate
2025-11-03 12:26:00.233203,sess_00001328,trace_000000003906,span_page_000000002082,user_005419,/cards/list,loans_apply,Support Request,app_0099,tablet,Samsung Internet,Manaus,5g,1543,24,353,0.2527090951094884,1096,400,159,22,53,36,120,459,316,2602,0,1,0,navigate
2025-11-03 12:31:00.233203,sess_00001555,trace_000000001605,span_page_000000002083,user_008010,/investments/portfolio,bills_pay,PIX Transfer,app_0063,desktop,Safari,Rio de Janeiro,5g,2100,24,650,0.06269362751500178,1383,293,152,16,74,23,162,397,262,1922,0,1,1,navigate
2025-11-03 12:36:00.233203,sess_00001906,trace_000000004836,span_page_000000002084,user_001022,/account/documents,investments_buy,PIX Transfer,app_0018,mobile,Safari,Rio de Janeiro,wifi,1150,47,622,0.1791115564532016,592,740,314,16,51,35,61,583,156,1403,0,3,1,navigate
2025-11-03 12:41:00.233203,sess_00001917,trace_000000000832,span_page_000000002085,user_005619,/loans/status,cards_list,PIX Transfer,app_0049,desktop,Edge,Manaus,4g,644,20,250,0.08260021608027053,946,1279,334,19,79,42,281,651,161,1495,0,1,1,navigate
2025-11-03 12:46:00.233203,sess_00001344,trace_000000000005,span_page_000000002086,user_012583,/pix/transfer,login,Support Request,app_0067,mobile,Safari,São Paulo,4g,1581,64,371,0.4469887792187118,710,290,378,17,31,61,199,201,230,4352,0,1,1,navigate
2025-11-03 12:51:00.233203,sess_00001142,trace_000000002428,span_page_000000002087,user_004932,/bills/list,loans_status,Statement Download,app_0132,mobile,Edge,Fortaleza,5g,1266,73,586,0.22969285399299852,365,362,80,14,25,77,156,437,86,2074,0,3,0,navigate
2025-11-03 12:56:00.233203,sess_00000931,trace_000000004286,span_page_000000002088,user_002788,/account/documents,cards_list,Support Request,app_0005,mobile,Samsung Internet,Porto Alegre,5g,2387,52,286,0.1815320527523789,2321,233,2000,11,78,14,50,419,389,1944,1,1,1,navigate
2025-11-03 13:01:00.233203,sess_00000467,trace_000000000990,span_page_000000002089,user_004295,/loans/status,login,Account Opening,app_0027,mobile,Samsung Internet,Recife,5g,1798,104,170,0.16506118641975004,393,212,41,12,26,23,232,214,272,1414,0,2,0,navigate
2025-11-03 13:06:00.233203,sess_00001214,trace_000000004224,span_page_000000002090,user_004295,/profile/edit,cards_list,Card Activation,app_0039,mobile,Chrome,Rio de Janeiro,4g,1069,106,79,0.2679005871201466,2945,733,348,19,45,20,59,362,191,2090,0,1,0,navigate
2025-11-03 13:11:00.233203,sess_00001695,trace_000000003018,span_page_000000002091,user_006150,/loans/apply,bills_list,Login Flow,app_0104,mobile,Chrome,São Paulo,wifi,628,80,259,0.08630076304816807,3012,505,72,13,35,26,137,388,214,4171,0,1,0,prerender
2025-11-03 13:16:00.233203,sess_00002228,trace_000000004596,span_page_000000002092,user_011909,/cards/list,investments_buy,Statement Download,app_0086,desktop,Safari,São Paulo,5g,1624,123,171,0.12266585759244306,766,1384,137,17,73,26,136,551,166,2379,0,2,1,back_forward
2025-11-03 13:21:00.233203,sess_00000458,trace_000000004637,span_page_000000002093,user_006007,/profile/edit,cards_activate,Login Flow,app_0145,desktop,Safari,Rio de Janeiro,wifi,1115,237,50,0.14480083280236458,2303,390,124,13,35,30,138,100,215,4678,0,2,0,navigate
2025-11-03 13:26:00.233203,sess_00001961,trace_000000004230,span_page_000000002094,user_013684,/investments/portfolio,profile_edit,Statement Download,app_0115,mobile,Chrome,Fortaleza,wifi,1612,85,50,0.09336090959361788,1334,701,148,14,55,15,339,439,203,2087,0,2,0,reload
2025-11-03 13:31:00.233203,sess_00000742,trace_000000004329,span_page_000000002095,user_002050,/loans/status,bills_list,Account Opening,app_0019,desktop,Chrome,Recife,5g,1365,56,297,0.25695268667941684,1582,284,90,40,32,28,529,669,105,2667,0,1,0,back_forward
2025-11-03 13:36:00.233203,sess_00001227,trace_000000003304,span_page_000000002096,user_008603,/profile/edit,bills_pay,Support Request,app_0017,mobile,Chrome,Fortaleza,4g,1856,46,50,0.21872695053235355,654,1233,223,10,39,51,69,102,68,1692,2,3,0,back_forward
2025-11-03 13:41:00.233203,sess_00001542,trace_000000004305,span_page_000000002097,user_012418,/dashboard,profile_edit,PIX Transfer,app_0003,tablet,Chrome,Brasília,5g,1701,21,379,0.03343766577807594,2267,832,583,6,127,28,262,264,327,2216,0,0,0,prerender
2025-11-03 13:46:00.233203,sess_00000670,trace_000000002526,span_page_000000002098,user_001409,/pix/transfer,bills_list,Card Activation,app_0057,desktop,Safari,Porto Alegre,wifi,3397,29,215,0.06863278225533759,1283,643,689,64,45,11,50,162,198,2243,0,1,1,navigate
2025-11-03 13:51:00.233203,sess_00000225,trace_000000000031,span_page_000000002099,user_008334,/dashboard,loans_status,PIX Transfer,app_0066,desktop,Edge,Manaus,5g,762,95,62,0.07701026978810187,1149,330,339,10,62,24,50,862,239,2529,0,3,0,navigate
2025-11-03 13:56:00.233203,sess_00001492,trace_000000002062,span_page_000000002100,user_008446,/bills/pay,pix_transfer,Loan Application,app_0094,mobile,Chrome,Manaus,wifi,2200,30,50,0.05592116012981536,1096,446,80,23,71,49,268,202,58,1602,1,2,1,prerender
2025-11-03 14:01:00.233203,sess_00001319,trace_000000000608,span_page_000000002101,user_004726,/login,bills_pay,Login Flow,app_0144,tablet,Chrome,Brasília,wifi,2605,49,75,0.07739765110774227,1611,777,222,27,49,37,209,457,145,1334,0,3,1,navigate
2025-11-03 14:06:00.233203,sess_00000560,trace_000000001310,span_page_000000002102,user_006074,/pix/confirm,pix_confirm,Support Request,app_0071,desktop,Safari,São Paulo,wifi,2709,226,149,0.08739810067858654,837,580,174,28,43,40,949,306,128,2366,0,1,0,navigate
2025-11-03 14:11:00.233203,sess_00001062,trace_000000004334,span_page_000000002103,user_003183,/profile/edit,cards_list,PIX Transfer,app_0062,desktop,Firefox,Manaus,4g,1280,25,176,0.28474867704612267,669,603,866,15,22,44,178,577,210,1328,0,1,0,navigate
2025-11-03 14:16:00.233203,sess_00000477,trace_000000000745,span_page_000000002104,user_009479,/account/documents,cards_activate,PIX Transfer,app_0111,desktop,Safari,Rio de Janeiro,5g,1712,15,141,0.11503173488347435,1884,523,49,13,33,23,88,138,135,1907,0,2,0,navigate
2025-11-03 14:21:00.233203,sess_00001562,trace_000000002457,span_page_000000002105,user_008584,/loans/status,cards_list,Card Activation,app_0029,desktop,Edge,São Paulo,4g,1836,160,70,0.3189797141070827,2062,224,378,16,53,18,368,263,181,2149,0,1,1,navigate
2025-11-03 14:26:00.233203,sess_00001680,trace_000000002422,span_page_000000002106,user_011031,/pix/confirm,investments_buy,Account Opening,app_0006,desktop,Chrome,Rio de Janeiro,5g,2079,78,62,0.07722104597094348,300,590,374,30,59,52,220,598,468,2554,0,4,0,navigate
2025-11-03 14:31:00.233203,sess_00001956,trace_000000003586,span_page_000000002107,user_002997,/cards/list,bills_pay,PIX Transfer,app_0054,mobile,Safari,Fortaleza,4g,2469,43,97,0.11152686884560149,1135,456,201,21,92,53,70,535,247,2880,0,0,0,navigate
2025-11-03 14:36:00.233203,sess_00000322,trace_000000003939,span_page_000000002108,user_010076,/dashboard,account_documents,Investment Purchase,app_0074,mobile,Safari,Brasília,5g,1574,20,159,0.08352302780175858,1672,152,126,26,76,28,183,513,316,2897,0,5,0,navigate
2025-11-03 14:41:00.233203,sess_00000642,trace_000000004191,span_page_000000002109,user_011822,/bills/pay,loans_apply,Bill Payment,app_0078,desktop,Firefox,Brasília,5g,1224,48,179,0.34399412654528355,955,164,212,11,30,48,87,166,186,4042,0,2,0,navigate
2025-11-03 14:46:00.233203,sess_00002370,trace_000000004000,span_page_000000002110,user_004711,/bills/list,loans_apply,Loan Application,app_0139,mobile,Safari,Porto Alegre,5g,2728,44,76,0.18056387281478703,1530,384,732,26,34,25,199,538,69,5211,0,1,2,navigate
2025-11-03 14:51:00.233203,sess_00001716,trace_000000001982,span_page_000000002111,user_003949,/bills/list,account_open,Account Opening,app_0099,desktop,Chrome,Porto Alegre,5g,2439,319,50,0.3016022103786439,917,795,281,16,45,44,88,507,233,5157,0,3,0,navigate
2025-11-03 14:56:00.233203,sess_00001473,trace_000000003589,span_page_000000002112,user_000304,/bills/list,bills_pay,Login Flow,app_0085,mobile,Firefox,Manaus,wifi,2342,47,484,0.48709427581164805,1577,187,166,16,47,60,162,255,83,2085,0,0,0,navigate
2025-11-03 15:01:00.233203,sess_00001035,trace_000000002184,span_page_000000002113,user_003486,/pix/transfer,profile_edit,PIX Transfer,app_0080,mobile,Firefox,São Paulo,5g,5767,105,72,0.09186909509353482,1053,447,49,52,35,23,162,476,158,4009,0,2,0,navigate
2025-11-03 15:06:00.233203,sess_00001721,trace_000000004961,span_page_000000002114,user_005894,/profile/edit,login,Loan Application,app_0134,desktop,Chrome,Fortaleza,4g,1812,75,563,0.20496059179612347,581,240,633,29,69,15,153,191,94,3194,0,2,0,reload
2025-11-03 15:11:00.233203,sess_00002330,trace_000000004154,span_page_000000002115,user_011314,/investments/buy,cards_activate,Loan Application,app_0109,mobile,Safari,Brasília,4g,3351,44,253,0.14156596987567902,533,605,80,11,30,25,218,563,70,2708,1,3,0,back_forward
2025-11-03 15:16:00.233203,sess_00000512,trace_000000000319,span_page_000000002116,user_007149,/loans/status,bills_list,Card Activation,app_0106,desktop,Samsung Internet,Brasília,5g,1829,27,311,0.15934304432209964,3401,394,127,24,40,43,61,601,120,2668,1,4,0,navigate
2025-11-03 15:21:00.233203,sess_00001676,trace_000000003358,span_page_000000002117,user_010009,/dashboard,cards_activate,Card Activation,app_0135,desktop,Samsung Internet,São Paulo,4g,4044,124,94,0.22408435216034317,2216,292,176,29,85,15,277,574,214,1427,1,2,1,navigate
2025-11-03 15:26:00.233203,sess_00002492,trace_000000003131,span_page_000000002118,user_008823,/profile/edit,loans_apply,Support Request,app_0081,tablet,Chrome,Porto Alegre,4g,1575,332,50,1.0,794,1190,192,27,195,16,551,233,50,3610,0,1,1,navigate
2025-11-03 15:31:00.233203,sess_00002442,trace_000000001306,span_page_000000002119,user_012918,/loans/apply,investments_portfolio,Statement Download,app_0028,tablet,Chrome,Porto Alegre,wifi,4257,60,98,0.13161470322965693,609,225,134,15,42,33,150,280,296,3820,0,1,0,navigate
2025-11-03 15:36:00.233203,sess_00001975,trace_000000002674,span_page_000000002120,user_010271,/account/documents,dashboard,Bill Payment,app_0045,desktop,Chrome,Porto Alegre,wifi,2075,31,130,0.04203333744260868,2044,417,276,14,82,31,116,658,139,2189,0,1,1,navigate
2025-11-03 15:41:00.233203,sess_00000217,trace_000000000022,span_page_000000002121,user_006628,/loans/apply,pix_transfer,Loan Application,app_0146,desktop,Edge,Porto Alegre,4g,2325,66,103,0.046827624727743315,2269,190,109,15,46,33,240,325,133,1482,0,0,0,prerender
2025-11-03 15:46:00.233203,sess_00001876,trace_000000000677,span_page_000000002122,user_014268,/investments/portfolio,loans_apply,Account Opening,app_0088,desktop,Safari,São Paulo,5g,3360,98,139,0.2541699328168515,836,321,272,8,37,60,104,262,220,2424,0,0,0,navigate
2025-11-03 15:51:00.233203,sess_00000113,trace_000000001098,span_page_000000002123,user_002665,/account/documents,pix_confirm,Investment Purchase,app_0010,mobile,Safari,Curitiba,4g,1184,149,50,0.704774071967426,1431,1089,45,20,29,23,50,469,140,1343,0,2,0,reload
2025-11-03 15:56:00.233203,sess_00000450,trace_000000004200,span_page_000000002124,user_006667,/login,investments_buy,Statement Download,app_0083,desktop,Firefox,Rio de Janeiro,5g,1301,12,759,0.24020782068760815,458,984,315,29,74,21,355,680,147,2886,0,1,0,navigate
2025-11-03 16:01:00.233203,sess_00002249,trace_000000003217,span_page_000000002125,user_009587,/loans/apply,cards_activate,Loan Application,app_0138,mobile,Chrome,Fortaleza,5g,1420,111,178,0.36824973086028623,1458,585,618,25,42,39,113,391,221,1983,1,0,0,prerender
2025-11-03 16:06:00.233203,sess_00002359,trace_000000004653,span_page_000000002126,user_010740,/login,cards_list,Investment Purchase,app_0010,tablet,Edge,Fortaleza,5g,1590,67,100,0.08105843418625026,1014,343,76,48,39,43,199,1054,183,3030,1,2,0,navigate
2025-11-03 16:11:00.233203,sess_00001213,trace_000000003022,span_page_000000002127,user_014721,/profile/edit,bills_pay,Account Opening,app_0133,tablet,Chrome,Manaus,5g,4728,26,54,0.0642993470189689,953,452,497,17,16,25,189,855,296,2326,0,2,0,back_forward
2025-11-03 16:16:00.233203,sess_00001984,trace_000000001390,span_page_000000002128,user_006595,/loans/apply,dashboard,Support Request,app_0075,mobile,Chrome,Porto Alegre,5g,2954,107,122,0.015251812698961358,1057,210,350,18,49,61,149,749,279,1464,0,1,0,prerender
2025-11-03 16:21:00.233203,sess_00002489,trace_000000000473,span_page_000000002129,user_004936,/cards/list,bills_list,Bill Payment,app_0145,mobile,Chrome,Recife,wifi,1763,90,234,0.056583624944136664,1973,668,795,9,52,26,141,656,256,2430,0,0,0,navigate
2025-11-03 16:26:00.233203,sess_00000106,trace_000000000527,span_page_000000002130,user_007935,/account/documents,cards_list,Statement Download,app_0093,mobile,Firefox,Rio de Janeiro,4g,1027,106,167,0.2626757753629252,1184,320,143,32,37,21,115,691,348,1756,1,0,1,navigate
2025-11-03 16:31:00.233203,sess_00001178,trace_000000003928,span_page_000000002131,user_005481,/profile/edit,bills_pay,Card Activation,app_0027,tablet,Chrome,Brasília,wifi,3850,31,50,0.08546790890383227,1200,233,200,13,61,73,1702,1258,412,3643,1,1,0,navigate
2025-11-03 16:36:00.233203,sess_00000440,trace_000000002500,span_page_000000002132,user_000124,/pix/transfer,cards_list,Account Opening,app_0079,mobile,Chrome,Recife,wifi,2119,298,50,0.08335065814770681,873,248,40,16,52,17,366,231,162,3175,0,2,0,navigate
2025-11-03 16:41:00.233203,sess_00002196,trace_000000001540,span_page_000000002133,user_005414,/login,cards_list,Investment Purchase,app_0058,desktop,Firefox,Recife,4g,2048,32,303,0.2085186367510774,1391,100,508,65,33,63,109,459,160,2296,0,3,0,navigate
2025-11-03 16:46:00.233203,sess_00001570,trace_000000003015,span_page_000000002134,user_005955,/bills/pay,investments_portfolio,Support Request,app_0144,mobile,Firefox,Porto Alegre,5g,1886,130,523,0.06261610200247454,1171,236,1316,20,96,53,413,246,274,1918,0,1,0,navigate
2025-11-03 16:51:00.233203,sess_00000437,trace_000000001837,span_page_000000002135,user_007116,/investments/buy,pix_confirm,Investment Purchase,app_0075,desktop,Firefox,São Paulo,4g,2574,41,130,0.09718935776237957,2044,218,970,23,37,17,251,326,125,1831,0,3,0,navigate
2025-11-03 16:56:00.233203,sess_00002474,trace_000000000492,span_page_000000002136,user_002115,/cards/activate,investments_buy,Account Opening,app_0007,mobile,Edge,Porto Alegre,5g,1628,17,162,0.03740659812473048,1755,212,225,8,28,23,68,333,89,1812,0,2,0,reload
2025-11-03 17:01:00.233203,sess_00000138,trace_000000004237,span_page_000000002137,user_013402,/cards/list,dashboard,Card Activation,app_0083,desktop,Safari,Curitiba,5g,613,111,267,0.14392258176393294,977,611,175,15,34,20,58,589,252,1946,0,0,0,navigate
2025-11-03 17:06:00.233203,sess_00000139,trace_000000001111,span_page_000000002138,user_008302,/account/open,profile_edit,Investment Purchase,app_0078,mobile,Safari,Fortaleza,wifi,631,88,583,0.6980262165316752,549,329,442,14,33,64,57,254,131,2336,0,2,0,navigate
2025-11-03 17:11:00.233203,sess_00001209,trace_000000004238,span_page_000000002139,user_011009,/account/open,investments_portfolio,PIX Transfer,app_0093,desktop,Firefox,Porto Alegre,4g,1472,245,109,0.08657482801336437,907,744,865,34,79,32,455,1265,174,2725,0,1,0,navigate
2025-11-03 17:16:00.233203,sess_00000752,trace_000000004203,span_page_000000002140,user_013329,/login,pix_transfer,Profile Update,app_0069,tablet,Chrome,Curitiba,wifi,1673,94,1000,0.255344221031791,1735,427,115,19,101,47,243,176,105,5052,0,0,0,navigate
2025-11-03 17:21:00.233203,sess_00000809,trace_000000000737,span_page_000000002141,user_009857,/investments/portfolio,bills_list,Bill Payment,app_0029,mobile,Chrome,Porto Alegre,4g,945,10,93,0.05062212481432298,1776,342,24,14,37,42,122,301,53,2308,0,4,0,reload
2025-11-03 17:26:00.233203,sess_00000694,trace_000000002571,span_page_000000002142,user_006467,/loans/status,pix_transfer,Investment Purchase,app_0019,mobile,Safari,Rio de Janeiro,wifi,725,48,143,0.09225767364296862,602,522,253,26,48,38,336,308,122,2139,1,2,1,navigate
2025-11-03 17:31:00.233203,sess_00000179,trace_000000002651,span_page_000000002143,user_009314,/cards/list,loans_apply,Card Activation,app_0073,desktop,Safari,Curitiba,4g,2325,44,736,0.2643017565099699,2067,549,709,15,61,49,80,923,211,7075,0,1,0,navigate
2025-11-03 17:36:00.233203,sess_00002294,trace_000000001373,span_page_000000002144,user_006070,/bills/pay,profile_edit,Loan Application,app_0137,desktop,Firefox,Salvador,5g,2115,22,192,0.38065073367428937,393,329,905,38,31,54,157,850,87,2265,1,1,0,reload
2025-11-03 17:41:00.233203,sess_00000223,trace_000000000238,span_page_000000002145,user_000167,/login,pix_transfer,Account Opening,app_0018,mobile,Safari,São Paulo,wifi,1394,59,87,0.38031712339983276,628,100,225,27,52,14,163,859,126,1041,0,2,0,prerender
2025-11-03 17:46:00.233203,sess_00002123,trace_000000000368,span_page_000000002146,user_011619,/login,investments_portfolio,PIX Transfer,app_0124,desktop,Safari,Manaus,5g,3058,71,128,0.14930521135964253,1154,332,607,30,61,26,221,330,144,1321,0,3,0,navigate
2025-11-03 17:51:00.233203,sess_00002071,trace_000000000670,span_page_000000002147,user_005068,/profile/edit,investments_portfolio,Statement Download,app_0067,mobile,Firefox,Curitiba,wifi,1743,25,80,0.3920573034243981,755,674,77,11,170,39,80,593,480,2683,1,4,1,reload
2025-11-03 17:56:00.233203,sess_00002455,trace_000000000094,span_page_000000002148,user_000875,/bills/pay,loans_status,Card Activation,app_0056,desktop,Firefox,Fortaleza,4g,1391,39,50,0.08457840917461963,476,394,92,16,100,43,72,659,111,2490,1,0,1,navigate
2025-11-03 18:01:00.233203,sess_00001695,trace_000000000978,span_page_000000002149,user_006352,/bills/list,pix_transfer,Bill Payment,app_0030,tablet,Chrome,Curitiba,wifi,1690,20,256,0.03362378906802164,1114,196,625,15,96,38,99,300,185,4468,0,3,0,navigate
2025-11-03 18:06:00.233203,sess_00000086,trace_000000004015,span_page_000000002150,user_001014,/cards/list,loans_status,Card Activation,app_0000,desktop,Safari,Fortaleza,4g,1427,361,1000,0.06418406354329532,561,330,219,21,44,17,213,439,204,3472,0,1,0,navigate
2025-11-03 18:11:00.233203,sess_00000951,trace_000000004297,span_page_000000002151,user_013424,/bills/pay,cards_list,Card Activation,app_0139,desktop,Firefox,Rio de Janeiro,wifi,1528,13,85,0.10988050862542015,1534,429,490,5,61,25,50,329,137,835,0,1,0,navigate
2025-11-03 18:16:00.233203,sess_00001570,trace_000000002782,span_page_000000002152,user_008160,/account/documents,cards_list,Account Opening,app_0042,desktop,Edge,São Paulo,wifi,3994,123,130,0.1072465101516937,718,456,466,22,26,10,188,279,73,3000,0,1,0,navigate
2025-11-03 18:21:00.233203,sess_00000709,trace_000000002754,span_page_000000002153,user_006852,/investments/portfolio,profile_edit,Account Opening,app_0139,tablet,Chrome,Curitiba,5g,1598,271,192,0.37251086692643937,797,508,309,35,45,60,192,1108,104,3496,0,1,0,navigate
2025-11-03 18:26:00.233203,sess_00000618,trace_000000000891,span_page_000000002154,user_006229,/profile/edit,bills_pay,Statement Download,app_0129,mobile,Chrome,Salvador,4g,1449,53,469,0.041614048399730694,2036,688,361,41,57,33,134,234,98,1683,0,2,0,navigate
2025-11-03 18:31:00.233203,sess_00001680,trace_000000001020,span_page_000000002155,user_005926,/loans/apply,cards_activate,Support Request,app_0143,mobile,Chrome,Curitiba,5g,1691,57,50,0.3508894728346216,1893,889,367,22,82,31,77,520,174,1458,0,2,0,navigate
2025-11-03 18:36:00.233203,sess_00001415,trace_000000003343,span_page_000000002156,user_013904,/bills/pay,investments_buy,Investment Purchase,app_0028,desktop,Chrome,Curitiba,5g,2406,165,216,0.13258838047325025,641,245,297,19,44,23,101,241,216,2137,1,1,0,reload
2025-11-03 18:41:00.233203,sess_00000005,trace_000000001146,span_page_000000002157,user_001592,/bills/pay,login,PIX Transfer,app_0092,mobile,Safari,Curitiba,5g,1998,107,208,0.01844068877450779,704,395,285,24,89,53,65,343,195,4056,0,1,0,navigate
2025-11-03 18:46:00.233203,sess_00000072,trace_000000002868,span_page_000000002158,user_004889,/loans/apply,bills_list,Statement Download,app_0135,mobile,Chrome,Rio de Janeiro,wifi,3024,18,50,0.2660467287588857,1117,166,206,14,63,22,60,748,330,1923,0,1,1,navigate
2025-11-03 18:51:00.233203,sess_00000803,trace_000000001556,span_page_000000002159,user_009482,/pix/transfer,investments_portfolio,Login Flow,app_0128,mobile,Chrome,Brasília,wifi,3117,15,92,0.11551928044730635,2288,747,193,26,52,25,266,461,133,1760,1,1,0,navigate
2025-11-03 18:56:00.233203,sess_00000513,trace_000000003947,span_page_000000002160,user_005740,/pix/confirm,login,PIX Transfer,app_0060,mobile,Firefox,Manaus,5g,926,27,122,0.41555692587637644,1703,428,282,28,48,19,441,323,50,1350,0,1,0,navigate
2025-11-03 19:01:00.233203,sess_00000465,trace_000000002747,span_page_000000002161,user_012669,/investments/buy,account_documents,Investment Purchase,app_0057,mobile,Firefox,Manaus,4g,3157,55,117,0.08993166509755864,953,241,158,41,66,40,134,1321,240,1412,0,1,1,navigate
2025-11-03 19:06:00.233203,sess_00000784,trace_000000002962,span_page_000000002162,user_002851,/loans/status,bills_list,Support Request,app_0080,tablet,Chrome,Porto Alegre,4g,3422,111,152,0.1646818946846258,495,488,98,6,57,47,100,281,156,1447,0,3,1,navigate
2025-11-03 19:11:00.233203,sess_00002110,trace_000000001090,span_page_000000002163,user_007156,/profile/edit,bills_pay,PIX Transfer,app_0083,mobile,Safari,Curitiba,5g,2036,25,81,0.06157191164910237,488,325,269,10,63,48,107,352,152,3254,1,1,1,navigate
2025-11-03 19:16:00.233203,sess_00001839,trace_000000004293,span_page_000000002164,user_007549,/cards/list,investments_portfolio,Statement Download,app_0127,tablet,Safari,Recife,5g,1114,28,179,0.3700231762177235,1950,1038,164,38,38,35,491,308,67,2419,0,2,0,navigate
2025-11-03 19:21:00.233203,sess_00000259,trace_000000000417,span_page_000000002165,user_009296,/loans/status,cards_list,Support Request,app_0060,tablet,Edge,Curitiba,4g,2817,70,258,0.0976621596482969,1211,609,480,13,15,19,427,506,73,1685,0,1,0,back_forward
2025-11-03 19:26:00.233203,sess_00001864,trace_000000002016,span_page_000000002166,user_014682,/pix/confirm,cards_activate,PIX Transfer,app_0073,desktop,Safari,Fortaleza,5g,2362,115,151,0.3525457237465203,1023,310,259,16,58,56,1332,182,129,4348,0,3,2,navigate
2025-11-03 19:31:00.233203,sess_00002147,trace_000000002875,span_page_000000002167,user_009372,/cards/list,investments_portfolio,Support Request,app_0055,mobile,Safari,Curitiba,3g,975,65,112,0.026393549416753297,1806,646,704,13,134,39,50,305,105,2026,1,1,1,navigate
2025-11-03 19:36:00.233203,sess_00000030,trace_000000004100,span_page_000000002168,user_009656,/cards/list,account_open,Investment Purchase,app_0132,mobile,Safari,Brasília,3g,1767,18,78,0.06155222240938939,1118,760,728,24,61,17,105,468,344,1730,0,1,0,navigate
2025-11-03 19:41:00.233203,sess_00002431,trace_000000003698,span_page_000000002169,user_002095,/loans/apply,loans_status,Loan Application,app_0001,mobile,Safari,Recife,5g,1347,55,701,0.15231156181415342,672,419,623,14,55,25,186,420,276,3264,0,2,0,navigate
2025-11-03 19:46:00.233203,sess_00001353,trace_000000003156,span_page_000000002170,user_013011,/investments/buy,bills_pay,Loan Application,app_0048,desktop,Chrome,Porto Alegre,4g,1395,14,108,0.11037285311213264,1691,307,393,26,35,29,83,979,237,5763,0,2,1,back_forward
2025-11-03 19:51:00.233203,sess_00000033,trace_000000001213,span_page_000000002171,user_000899,/cards/list,cards_list,Loan Application,app_0106,mobile,Edge,Manaus,wifi,3635,69,111,0.40134363945751833,407,132,41,13,54,13,73,209,192,3419,0,4,0,navigate
2025-11-03 19:56:00.233203,sess_00000135,trace_000000003832,span_page_000000002172,user_011956,/login,bills_pay,Investment Purchase,app_0010,desktop,Chrome,Fortaleza,wifi,3447,72,62,0.10775990593185739,750,639,23,20,111,32,101,192,202,1944,1,3,0,navigate
2025-11-03 20:01:00.233203,sess_00001043,trace_000000002809,span_page_000000002173,user_007833,/account/documents,bills_list,PIX Transfer,app_0122,tablet,Chrome,Manaus,4g,1461,36,321,0.2838247231272613,2309,497,349,13,67,17,154,515,78,912,0,1,0,navigate
2025-11-03 20:06:00.233203,sess_00000908,trace_000000001159,span_page_000000002174,user_013321,/investments/buy,bills_list,Loan Application,app_0003,mobile,Firefox,Curitiba,5g,1777,10,50,0.08244804586352111,1563,283,163,17,29,24,197,208,163,3142,0,0,0,navigate
2025-11-03 20:11:00.233203,sess_00001677,trace_000000002627,span_page_000000002175,user_013239,/loans/status,loans_apply,Account Opening,app_0070,desktop,Chrome,São Paulo,5g,3007,111,154,0.04528112296582648,1003,763,102,34,73,213,343,580,133,1282,0,0,0,reload
2025-11-03 20:16:00.233203,sess_00001465,trace_000000000306,span_page_000000002176,user_014412,/pix/transfer,bills_list,Login Flow,app_0093,desktop,Chrome,Fortaleza,4g,3781,71,398,0.20949494943125374,317,338,511,6,14,19,73,264,186,3274,0,0,0,navigate
2025-11-03 20:21:00.233203,sess_00000140,trace_000000001387,span_page_000000002177,user_005486,/loans/apply,bills_list,Investment Purchase,app_0021,mobile,Samsung Internet,São Paulo,5g,1963,10,116,0.1394178504018234,537,178,349,17,32,56,94,2097,50,2536,0,4,0,reload
2025-11-03 20:26:00.233203,sess_00000910,trace_000000002785,span_page_000000002178,user_013384,/investments/buy,account_documents,Profile Update,app_0095,mobile,Safari,Rio de Janeiro,4g,889,33,166,0.18107813224392255,1108,148,134,9,121,36,74,533,99,2824,0,3,1,navigate
2025-11-03 20:31:00.233203,sess_00002064,trace_000000000596,span_page_000000002179,user_010099,/bills/list,pix_transfer,Profile Update,app_0057,desktop,Chrome,Fortaleza,5g,1736,101,120,0.41231835485765334,1116,571,346,10,32,11,109,189,56,2429,0,5,0,navigate
2025-11-03 20:36:00.233203,sess_00002339,trace_000000002310,span_page_000000002180,user_008708,/loans/status,pix_transfer,Investment Purchase,app_0143,mobile,Chrome,Salvador,wifi,1592,108,410,0.17958944876123034,2141,244,166,51,25,56,89,608,159,843,0,2,0,navigate
