event_id,@timestamp,user_id,tenant_id,feature_name,feature_category,session_id,experiment_variant,interaction_duration_ms,conversion_event
EVT-00501875,2025-11-11 17:57:03.113161,USR-074986,TNT-01017,Collaboration,Search & Discovery,SES-0230458,EXP-00120,2870.528341896577,False
EVT-00501876,2025-11-11 17:57:48.113161,USR-101866,TNT-01009,Metadata Editor,Analytics,SES-0545728,EXP-00095,7282.219933601564,False
EVT-00501877,2025-11-11 17:58:33.113161,USR-108518,TNT-01012,Bulk Upload,Administration,SES-0933928,EXP-00006,3057.990662986469,False
EVT-00501878,2025-11-11 17:59:18.113161,USR-119494,TNT-01092,Sharing,Collaboration,SES-0978681,EXP-00089,8030.924895083008,False
EVT-00501879,2025-11-11 18:00:03.113161,USR-055820,TNT-01081,Metadata Editor,Asset Management,SES-0555141,EXP-00129,1746.6001711823624,False
EVT-00501880,2025-11-11 18:00:48.113161,USR-033605,TNT-01119,Bulk Upload,Analytics,SES-0881526,None,13373.492424276541,True
EVT-00501881,2025-11-11 18:01:33.113161,USR-104813,TNT-01042,Export Pipeline,Asset Management,SES-0803466,EXP-00061,820.256754614926,False
EVT-00501882,2025-11-11 18:02:18.113161,USR-033605,TNT-01002,Version Control,Search & Discovery,SES-0355359,EXP-00115,2308.895296465163,False
EVT-00501883,2025-11-11 18:03:03.113161,USR-020346,TNT-01091,Version Control,Search & Discovery,SES-0583197,None,3411.780393251971,False
EVT-00501884,2025-11-11 18:03:48.113161,USR-099363,TNT-01129,Smart Tagging,Administration,SES-0883923,EXP-00003,1050.7215317053706,False
EVT-00501885,2025-11-11 18:04:33.113161,USR-076870,TNT-01115,Collections,Analytics,SES-0128832,EXP-00111,5056.645806127232,True
EVT-00501886,2025-11-11 18:05:18.113161,USR-039769,TNT-01028,Export Pipeline,Asset Management,SES-0299078,EXP-00101,8685.330895635068,False
EVT-00501887,2025-11-11 18:06:03.113161,USR-043996,TNT-01047,Version Control,Analytics,SES-0354421,EXP-00111,3575.8243491820717,True
EVT-00501888,2025-11-11 18:06:48.113161,USR-026194,TNT-01053,Collections,Asset Management,SES-0564370,EXP-00058,2709.4986666737204,False
EVT-00501889,2025-11-11 18:07:33.113161,USR-113418,TNT-01007,Bulk Upload,Analytics,SES-0559160,EXP-00100,23754.04914967939,True
EVT-00501890,2025-11-11 18:08:18.113161,USR-090274,TNT-01128,Analytics Dashboard,Collaboration,SES-0696814,EXP-00047,11209.866597133783,False
EVT-00501891,2025-11-11 18:09:03.113161,USR-106203,TNT-01116,Collections,Analytics,SES-0161386,EXP-00051,1884.6548643995566,False
EVT-00501892,2025-11-11 18:09:48.113161,USR-048038,TNT-01096,Version Control,Administration,SES-0586473,EXP-00139,1558.3564043976075,False
EVT-00501893,2025-11-11 18:10:33.113161,USR-040807,TNT-01127,Asset Search,Administration,SES-0824682,EXP-00011,2702.0996191604117,False
EVT-00501894,2025-11-11 18:11:18.113161,USR-132420,TNT-01137,Collections,Analytics,SES-0166958,EXP-00119,8032.338892715595,False
EVT-00501895,2025-11-11 18:12:03.113161,USR-023188,TNT-01137,Asset Search,Collaboration,SES-0213171,EXP-00115,4577.06164149287,False
EVT-00501896,2025-11-11 18:12:48.113161,USR-013214,TNT-01119,Analytics Dashboard,Collaboration,SES-0749673,EXP-00047,6303.298013969949,False
EVT-00501897,2025-11-11 18:13:33.113161,USR-108444,TNT-01128,Analytics Dashboard,Search & Discovery,SES-0747374,EXP-00027,12515.44120148903,False
EVT-00501898,2025-11-11 18:14:18.113161,USR-123460,TNT-01102,Collections,Search & Discovery,SES-0430481,EXP-00029,1982.4359703577486,True
EVT-00501899,2025-11-11 18:15:03.113161,USR-105373,TNT-01136,Export Pipeline,Analytics,SES-0485711,EXP-00069,15429.213466888838,True
EVT-00501900,2025-11-11 18:15:48.113161,USR-082680,TNT-01006,Export Pipeline,Search & Discovery,SES-0298715,EXP-00123,3737.4002151254126,False
EVT-00501901,2025-11-11 18:16:33.113161,USR-127101,TNT-01107,Metadata Editor,Collaboration,SES-0339934,EXP-00055,30127.933421415008,False
EVT-00501902,2025-11-11 18:17:18.113161,USR-073269,TNT-01124,Sharing,Analytics,SES-0280061,EXP-00143,2433.8994716247885,False
EVT-00501903,2025-11-11 18:18:03.113161,USR-133302,TNT-01034,Collections,Collaboration,SES-0397224,EXP-00027,717.7971565965425,True
EVT-00501904,2025-11-11 18:18:48.113161,USR-016455,TNT-01033,Export Pipeline,Administration,SES-0447087,EXP-00005,3378.6376402231404,False
EVT-00501905,2025-11-11 18:19:33.113161,USR-053758,TNT-01038,Collaboration,Search & Discovery,SES-0113133,EXP-00133,7227.79507605075,False
EVT-00501906,2025-11-11 18:20:18.113161,USR-062392,TNT-01043,Metadata Editor,Administration,SES-0604175,None,797.8583980379747,False
EVT-00501907,2025-11-11 18:21:03.113161,USR-038042,TNT-01035,Version Control,Collaboration,SES-0685625,EXP-00033,3314.7212842499625,True
EVT-00501908,2025-11-11 18:21:48.113161,USR-120660,TNT-01054,Smart Tagging,Administration,SES-0842441,EXP-00043,5346.40214093245,True
EVT-00501909,2025-11-11 18:22:33.113161,USR-092180,TNT-01069,Export Pipeline,Asset Management,SES-0292926,EXP-00089,3378.7705420064603,True
EVT-00501910,2025-11-11 18:23:18.113161,USR-014134,TNT-01148,Bulk Upload,Search & Discovery,SES-0252312,EXP-00013,656.2611137326143,False
EVT-00501911,2025-11-11 18:24:03.113161,USR-034883,TNT-01005,Collaboration,Collaboration,SES-0100293,EXP-00075,13701.815187604494,False
EVT-00501912,2025-11-11 18:24:48.113161,USR-127826,TNT-01045,Version Control,Collaboration,SES-0532891,EXP-00021,567.3823719698299,False
EVT-00501913,2025-11-11 18:25:33.113161,USR-134863,TNT-01000,Collections,Administration,SES-0837763,None,22230.127761669948,False
EVT-00501914,2025-11-11 18:26:18.113161,USR-086834,TNT-01038,Metadata Editor,Collaboration,SES-0137560,EXP-00049,49248.974847371006,False
EVT-00501915,2025-11-11 18:27:03.113161,USR-056623,TNT-01145,Collections,Asset Management,SES-0702132,EXP-00062,2036.4813827737164,True
EVT-00501916,2025-11-11 18:27:48.113161,USR-116107,TNT-01018,Bulk Upload,Administration,SES-0105027,EXP-00019,7449.698650808782,False
EVT-00501917,2025-11-11 18:28:33.113161,USR-089308,TNT-01044,Metadata Editor,Analytics,SES-0350866,EXP-00032,9871.260694586374,False
EVT-00501918,2025-11-11 18:29:18.113161,USR-024408,TNT-01035,Asset Search,Asset Management,SES-0426159,EXP-00149,38698.39809686141,True
EVT-00501919,2025-11-11 18:30:03.113161,USR-017148,TNT-01147,Metadata Editor,Asset Management,SES-0229553,EXP-00135,39789.88352353056,False
EVT-00501920,2025-11-11 18:30:48.113161,USR-010806,TNT-01017,Analytics Dashboard,Administration,SES-0324795,EXP-00053,24118.93403754448,False
EVT-00501921,2025-11-11 18:31:33.113161,USR-128407,TNT-01013,Collections,Administration,SES-0148962,EXP-00058,11462.376748885776,False
EVT-00501922,2025-11-11 18:32:18.113161,USR-046270,TNT-01053,Bulk Upload,Analytics,SES-0395066,EXP-00080,2357.082999391535,True
EVT-00501923,2025-11-11 18:33:03.113161,USR-116519,TNT-01041,Metadata Editor,Asset Management,SES-0484779,EXP-00056,1146.4388145174437,False
EVT-00501924,2025-11-11 18:33:48.113161,USR-081489,TNT-01118,Version Control,Administration,SES-0304212,EXP-00103,3794.3318505476213,True
EVT-00501925,2025-11-11 18:34:33.113161,USR-015562,TNT-01068,Analytics Dashboard,Analytics,SES-0772561,EXP-00087,2750.5775399730246,False
EVT-00501926,2025-11-11 18:35:18.113161,USR-026406,TNT-01138,Collaboration,Administration,SES-0155675,EXP-00038,10940.472776543113,False
EVT-00501927,2025-11-11 18:36:03.113161,USR-086247,TNT-01074,Analytics Dashboard,Administration,SES-0125012,EXP-00138,9441.713618021995,False
EVT-00501928,2025-11-11 18:36:48.113161,USR-083749,TNT-01046,Metadata Editor,Collaboration,SES-0244068,EXP-00112,8021.154321445573,True
EVT-00501929,2025-11-11 18:37:33.113161,USR-011963,TNT-01047,Analytics Dashboard,Search & Discovery,SES-0546078,EXP-00090,12903.263084813094,False
EVT-00501930,2025-11-11 18:38:18.113161,USR-095296,TNT-01134,Analytics Dashboard,Asset Management,SES-0690753,EXP-00068,39016.276548093476,True
EVT-00501931,2025-11-11 18:39:03.113161,USR-056623,TNT-01018,Version Control,Administration,SES-0821158,EXP-00126,14961.357082194796,False
EVT-00501932,2025-11-11 18:39:48.113161,USR-034496,TNT-01127,Collaboration,Collaboration,SES-0470628,EXP-00003,9985.630207670118,False
EVT-00501933,2025-11-11 18:40:33.113161,USR-025698,TNT-01065,Sharing,Search & Discovery,SES-0571527,EXP-00007,3097.3532896802,False
EVT-00501934,2025-11-11 18:41:18.113161,USR-101866,TNT-01136,Collections,Administration,SES-0457952,EXP-00023,19878.35657974105,True
EVT-00501935,2025-11-11 18:42:03.113161,USR-131108,TNT-01142,Collaboration,Analytics,SES-0230770,EXP-00054,13315.441300658696,False
EVT-00501936,2025-11-11 18:42:48.113161,USR-113369,TNT-01046,Analytics Dashboard,Asset Management,SES-0500242,EXP-00030,19647.07421146742,True
EVT-00501937,2025-11-11 18:43:33.113161,USR-042536,TNT-01089,Smart Tagging,Asset Management,SES-0399441,EXP-00120,19509.961663320108,False
EVT-00501938,2025-11-11 18:44:18.113161,USR-106438,TNT-01137,Export Pipeline,Search & Discovery,SES-0918694,EXP-00091,6427.355342299614,False
EVT-00501939,2025-11-11 18:45:03.113161,USR-025708,TNT-01053,Collaboration,Asset Management,SES-0466632,EXP-00144,25678.08618903113,False
EVT-00501940,2025-11-11 18:45:48.113161,USR-053562,TNT-01094,Collaboration,Analytics,SES-0573668,EXP-00067,4337.425769323048,False
EVT-00501941,2025-11-11 18:46:33.113161,USR-099363,TNT-01043,Export Pipeline,Search & Discovery,SES-0281358,EXP-00144,4635.419027580139,False
EVT-00501942,2025-11-11 18:47:18.113161,USR-104415,TNT-01093,Analytics Dashboard,Administration,SES-0823546,EXP-00009,2968.9036998409897,False
EVT-00501943,2025-11-11 18:48:03.113161,USR-011963,TNT-01093,Metadata Editor,Collaboration,SES-0960231,EXP-00093,11302.23175606734,False
EVT-00501944,2025-11-11 18:48:48.113161,USR-121367,TNT-01013,Collections,Collaboration,SES-0845458,EXP-00091,20096.931417751435,False
EVT-00501945,2025-11-11 18:49:33.113161,USR-057010,TNT-01093,Collections,Collaboration,SES-0233465,EXP-00014,1767.6912364204077,True
EVT-00501946,2025-11-11 18:50:18.113161,USR-064003,TNT-01113,Asset Search,Search & Discovery,SES-0808153,EXP-00140,586.0421322567564,False
EVT-00501947,2025-11-11 18:51:03.113161,USR-089725,TNT-01007,Bulk Upload,Analytics,SES-0690861,EXP-00134,1053.3478981272058,False
EVT-00501948,2025-11-11 18:51:48.113161,USR-077758,TNT-01115,Analytics Dashboard,Analytics,SES-0585403,EXP-00023,916.8198346174253,False
EVT-00501949,2025-11-11 18:52:33.113161,USR-121367,TNT-01036,Asset Search,Analytics,SES-0549029,EXP-00078,7496.390714986593,False
EVT-00501950,2025-11-11 18:53:18.113161,USR-071064,TNT-01025,Asset Search,Search & Discovery,SES-0201122,EXP-00053,3621.429833270746,False
EVT-00501951,2025-11-11 18:54:03.113161,USR-023248,TNT-01144,Sharing,Search & Discovery,SES-0443159,EXP-00094,477.1389148550689,False
EVT-00501952,2025-11-11 18:54:48.113161,USR-017795,TNT-01087,Bulk Upload,Collaboration,SES-0860394,EXP-00085,7223.637533157134,False
EVT-00501953,2025-11-11 18:55:33.113161,USR-018066,TNT-01124,Version Control,Collaboration,SES-0132749,EXP-00145,6043.856636303606,False
EVT-00501954,2025-11-11 18:56:18.113161,USR-104378,TNT-01122,Metadata Editor,Analytics,SES-0110514,EXP-00112,990.2543437721552,False
EVT-00501955,2025-11-11 18:57:03.113161,USR-013487,TNT-01050,Collaboration,Asset Management,SES-0161089,EXP-00145,838.4351069224815,False
EVT-00501956,2025-11-11 18:57:48.113161,USR-072688,TNT-01131,Asset Search,Administration,SES-0369620,EXP-00041,1852.1265323729751,True
EVT-00501957,2025-11-11 18:58:33.113161,USR-123202,TNT-01143,Smart Tagging,Collaboration,SES-0100100,EXP-00078,12823.046614756773,True
EVT-00501958,2025-11-11 18:59:18.113161,USR-100163,TNT-01117,Collaboration,Analytics,SES-0586191,EXP-00105,981.0653572465287,False
EVT-00501959,2025-11-11 19:00:03.113161,USR-080556,TNT-01052,Smart Tagging,Administration,SES-0717258,EXP-00066,9454.681178108056,True
EVT-00501960,2025-11-11 19:00:48.113161,USR-133881,TNT-01113,Asset Search,Collaboration,SES-0694273,EXP-00104,4899.903036221351,True
EVT-00501961,2025-11-11 19:01:33.113161,USR-056997,TNT-01067,Bulk Upload,Administration,SES-0143250,EXP-00077,3431.5098184666726,False
EVT-00501962,2025-11-11 19:02:18.113161,USR-113473,TNT-01010,Collaboration,Administration,SES-0579735,EXP-00080,2590.6391020507917,True
EVT-00501963,2025-11-11 19:03:03.113161,USR-017148,TNT-01042,Metadata Editor,Analytics,SES-0333306,EXP-00021,1533.8285832171807,False
EVT-00501964,2025-11-11 19:03:48.113161,USR-088561,TNT-01119,Asset Search,Collaboration,SES-0896016,EXP-00019,13494.459794958135,False
EVT-00501965,2025-11-11 19:04:33.113161,USR-068210,TNT-01025,Sharing,Collaboration,SES-0239201,EXP-00132,28145.240307797518,False
EVT-00501966,2025-11-11 19:05:18.113161,USR-134622,TNT-01120,Sharing,Collaboration,SES-0359218,EXP-00140,2120.7948309542558,False
EVT-00501967,2025-11-11 19:06:03.113161,USR-042142,TNT-01004,Bulk Upload,Search & Discovery,SES-0394345,EXP-00126,5323.363141692811,False
EVT-00501968,2025-11-11 19:06:48.113161,USR-123202,TNT-01043,Asset Search,Search & Discovery,SES-0295137,EXP-00077,12469.822349769114,False
EVT-00501969,2025-11-11 19:07:33.113161,USR-099493,TNT-01070,Analytics Dashboard,Collaboration,SES-0690820,EXP-00150,37746.24917319275,False
EVT-00501970,2025-11-11 19:08:18.113161,USR-109173,TNT-01121,Analytics Dashboard,Asset Management,SES-0738668,EXP-00050,3957.220894166088,False
EVT-00501971,2025-11-11 19:09:03.113161,USR-015075,TNT-01148,Smart Tagging,Search & Discovery,SES-0374697,EXP-00143,13507.231345946298,False
EVT-00501972,2025-11-11 19:09:48.113161,USR-045719,TNT-01061,Export Pipeline,Collaboration,SES-0257836,EXP-00147,3389.7710475959916,False
EVT-00501973,2025-11-11 19:10:33.113161,USR-113344,TNT-01025,Metadata Editor,Search & Discovery,SES-0913605,EXP-00065,2864.0162332285436,False
EVT-00501974,2025-11-11 19:11:18.113161,USR-116227,TNT-01106,Analytics Dashboard,Search & Discovery,SES-0616015,EXP-00009,5212.961607385109,False
EVT-00501975,2025-11-11 19:12:03.113161,USR-069095,TNT-01100,Metadata Editor,Asset Management,SES-0462952,EXP-00145,1613.3014223617336,False
EVT-00501976,2025-11-11 19:12:48.113161,USR-040267,TNT-01042,Sharing,Analytics,SES-0211592,EXP-00147,2180.1757815300757,False
EVT-00501977,2025-11-11 19:13:33.113161,USR-054711,TNT-01013,Analytics Dashboard,Administration,SES-0992190,EXP-00011,5803.741526844047,False
EVT-00501978,2025-11-11 19:14:18.113161,USR-071477,TNT-01006,Version Control,Administration,SES-0584840,EXP-00026,886.4229512419832,True
EVT-00501979,2025-11-11 19:15:03.113161,USR-067468,TNT-01012,Sharing,Asset Management,SES-0100042,None,12307.870370910416,True
EVT-00501980,2025-11-11 19:15:48.113161,USR-090349,TNT-01129,Metadata Editor,Administration,SES-0796599,EXP-00004,5352.230193510006,False
EVT-00501981,2025-11-11 19:16:33.113161,USR-127934,TNT-01072,Asset Search,Analytics,SES-0574144,EXP-00049,6275.312525970346,False
EVT-00501982,2025-11-11 19:17:18.113161,USR-122172,TNT-01072,Smart Tagging,Analytics,SES-0761384,EXP-00085,3144.979670490987,False
EVT-00501983,2025-11-11 19:18:03.113161,USR-046283,TNT-01013,Version Control,Analytics,SES-0130284,EXP-00009,1962.722317276981,False
EVT-00501984,2025-11-11 19:18:48.113161,USR-011422,TNT-01117,Collaboration,Asset Management,SES-0950127,EXP-00021,33033.28786659865,False
EVT-00501985,2025-11-11 19:19:33.113161,USR-057088,TNT-01126,Export Pipeline,Administration,SES-0209907,EXP-00077,16842.100035437546,False
EVT-00501986,2025-11-11 19:20:18.113161,USR-118944,TNT-01027,Smart Tagging,Administration,SES-0412009,EXP-00026,1702.3282725136398,False
EVT-00501987,2025-11-11 19:21:03.113161,USR-055461,TNT-01025,Analytics Dashboard,Administration,SES-0886864,EXP-00014,3720.3811900764063,False
EVT-00501988,2025-11-11 19:21:48.113161,USR-033605,TNT-01107,Metadata Editor,Analytics,SES-0687367,EXP-00022,434.6569832747456,False
EVT-00501989,2025-11-11 19:22:33.113161,USR-118587,TNT-01107,Collections,Collaboration,SES-0637350,EXP-00102,540.0055112969056,False
EVT-00501990,2025-11-11 19:23:18.113161,USR-041166,TNT-01142,Version Control,Asset Management,SES-0215347,EXP-00001,52634.60310779934,False
EVT-00501991,2025-11-11 19:24:03.113161,USR-102916,TNT-01102,Collections,Search & Discovery,SES-0174823,EXP-00145,5489.945231129367,True
EVT-00501992,2025-11-11 19:24:48.113161,USR-056433,TNT-01025,Export Pipeline,Analytics,SES-0458059,EXP-00135,2295.5240068489065,False
EVT-00501993,2025-11-11 19:25:33.113161,USR-121528,TNT-01110,Collaboration,Administration,SES-0352677,EXP-00141,6105.714839703624,False
EVT-00501994,2025-11-11 19:26:18.113161,USR-090280,TNT-01114,Smart Tagging,Asset Management,SES-0182006,EXP-00142,12825.29029968633,False
EVT-00501995,2025-11-11 19:27:03.113161,USR-094220,TNT-01073,Export Pipeline,Collaboration,SES-0798662,EXP-00022,1885.4842071788516,False
EVT-00501996,2025-11-11 19:27:48.113161,USR-019498,TNT-01105,Collections,Administration,SES-0801049,EXP-00047,3139.133666521966,False
EVT-00501997,2025-11-11 19:28:33.113161,USR-113418,TNT-01072,Smart Tagging,Analytics,SES-0635929,EXP-00051,6771.635000740775,False
EVT-00501998,2025-11-11 19:29:18.113161,USR-105453,TNT-01053,Bulk Upload,Search & Discovery,SES-0399008,EXP-00135,2666.0131949443035,False
EVT-00501999,2025-11-11 19:30:03.113161,USR-044841,TNT-01070,Bulk Upload,Asset Management,SES-0935705,EXP-00019,1025.393902393253,False
EVT-00502000,2025-11-11 19:30:48.113161,USR-057177,TNT-01115,Version Control,Asset Management,SES-0298798,EXP-00060,5008.407595951577,False
EVT-00502001,2025-11-11 19:31:33.113161,USR-048038,TNT-01031,Version Control,Administration,SES-0813248,EXP-00119,4535.02207130298,False
EVT-00502002,2025-11-11 19:32:18.113161,USR-115575,TNT-01110,Analytics Dashboard,Search & Discovery,SES-0396734,EXP-00144,11711.845166587867,True
EVT-00502003,2025-11-11 19:33:03.113161,USR-042262,TNT-01128,Metadata Editor,Search & Discovery,SES-0470179,EXP-00001,12980.330380275902,False
EVT-00502004,2025-11-11 19:33:48.113161,USR-024197,TNT-01114,Sharing,Search & Discovery,SES-0992680,EXP-00123,290.38788661555196,False
EVT-00502005,2025-11-11 19:34:33.113161,USR-029733,TNT-01148,Metadata Editor,Search & Discovery,SES-0236331,EXP-00061,5092.178305277375,False
EVT-00502006,2025-11-11 19:35:18.113161,USR-065389,TNT-01000,Metadata Editor,Administration,SES-0334799,EXP-00149,4489.996135382926,False
EVT-00502007,2025-11-11 19:36:03.113161,USR-048038,TNT-01087,Metadata Editor,Asset Management,SES-0394105,EXP-00026,3702.1378432463334,False
EVT-00502008,2025-11-11 19:36:48.113161,USR-015942,TNT-01145,Version Control,Search & Discovery,SES-0154155,EXP-00120,8283.926561182423,True
EVT-00502009,2025-11-11 19:37:33.113161,USR-064680,TNT-01099,Version Control,Collaboration,SES-0223390,EXP-00029,19642.44428963603,False
EVT-00502010,2025-11-11 19:38:18.113161,USR-091241,TNT-01074,Version Control,Analytics,SES-0565611,EXP-00047,4031.904411444912,False
EVT-00502011,2025-11-11 19:39:03.113161,USR-101433,TNT-01115,Collaboration,Analytics,SES-0949665,EXP-00049,2788.9073862559876,False
EVT-00502012,2025-11-11 19:39:48.113161,USR-114714,TNT-01050,Collaboration,Administration,SES-0727885,EXP-00028,70518.38670856475,False
EVT-00502013,2025-11-11 19:40:33.113161,USR-015257,TNT-01038,Collaboration,Search & Discovery,SES-0386954,EXP-00138,15826.101497822505,False
EVT-00502014,2025-11-11 19:41:18.113161,USR-126039,TNT-01088,Export Pipeline,Administration,SES-0655590,EXP-00146,5746.21583340994,True
EVT-00502015,2025-11-11 19:42:03.113161,USR-124688,TNT-01075,Version Control,Search & Discovery,SES-0934201,EXP-00136,8160.864952232322,True
EVT-00502016,2025-11-11 19:42:48.113161,USR-115385,TNT-01143,Bulk Upload,Collaboration,SES-0188148,EXP-00054,911.4471894528816,False
EVT-00502017,2025-11-11 19:43:33.113161,USR-113689,TNT-01123,Asset Search,Administration,SES-0727511,EXP-00003,8475.479071796077,False
EVT-00502018,2025-11-11 19:44:18.113161,USR-014537,TNT-01120,Version Control,Analytics,SES-0221776,EXP-00124,7309.118783650535,False
EVT-00502019,2025-11-11 19:45:03.113161,USR-124540,TNT-01011,Metadata Editor,Asset Management,SES-0695100,EXP-00012,7018.286984946378,False
EVT-00502020,2025-11-11 19:45:48.113161,USR-132941,TNT-01131,Asset Search,Analytics,SES-0700587,EXP-00054,12609.235049665596,False
EVT-00502021,2025-11-11 19:46:33.113161,USR-108518,TNT-01104,Smart Tagging,Collaboration,SES-0400870,EXP-00085,906.6139514641154,False
EVT-00502022,2025-11-11 19:47:18.113161,USR-064548,TNT-01070,Version Control,Analytics,SES-0753074,EXP-00027,10103.945602293154,False
EVT-00502023,2025-11-11 19:48:03.113161,USR-065389,TNT-01142,Asset Search,Collaboration,SES-0691288,EXP-00045,27014.666973854393,False
EVT-00502024,2025-11-11 19:48:48.113161,USR-123546,TNT-01034,Sharing,Asset Management,SES-0376960,EXP-00109,4069.6500075517383,True
EVT-00502025,2025-11-11 19:49:33.113161,USR-106438,TNT-01125,Asset Search,Analytics,SES-0997710,EXP-00049,31192.393454780315,True
EVT-00502026,2025-11-11 19:50:18.113161,USR-097818,TNT-01011,Sharing,Administration,SES-0433467,EXP-00079,7813.883806318119,True
EVT-00502027,2025-11-11 19:51:03.113161,USR-068221,TNT-01086,Version Control,Collaboration,SES-0135295,EXP-00088,11177.253785782388,False
EVT-00502028,2025-11-11 19:51:48.113161,USR-016083,TNT-01113,Smart Tagging,Collaboration,SES-0640337,EXP-00084,132813.19320539178,False
EVT-00502029,2025-11-11 19:52:33.113161,USR-026028,TNT-01097,Collections,Analytics,SES-0794026,EXP-00077,13536.100779040547,True
EVT-00502030,2025-11-11 19:53:18.113161,USR-076205,TNT-01001,Version Control,Analytics,SES-0168793,EXP-00020,721.2178143698084,False
EVT-00502031,2025-11-11 19:54:03.113161,USR-040704,TNT-01012,Asset Search,Asset Management,SES-0210558,EXP-00070,7350.6694428524215,False
EVT-00502032,2025-11-11 19:54:48.113161,USR-040332,TNT-01061,Collections,Analytics,SES-0136442,EXP-00083,5572.010052642962,False
EVT-00502033,2025-11-11 19:55:33.113161,USR-015474,TNT-01005,Smart Tagging,Analytics,SES-0941646,EXP-00032,2986.5735399813266,False
EVT-00502034,2025-11-11 19:56:18.113161,USR-062019,TNT-01122,Smart Tagging,Asset Management,SES-0415358,EXP-00059,2769.218667217447,True
EVT-00502035,2025-11-11 19:57:03.113161,USR-020022,TNT-01060,Collections,Asset Management,SES-0685588,EXP-00134,3431.52105198808,False
EVT-00502036,2025-11-11 19:57:48.113161,USR-114224,TNT-01035,Analytics Dashboard,Collaboration,SES-0959685,EXP-00107,2284.938497278342,False
EVT-00502037,2025-11-11 19:58:33.113161,USR-088680,TNT-01116,Version Control,Collaboration,SES-0669938,EXP-00142,5683.314517549683,False
EVT-00502038,2025-11-11 19:59:18.113161,USR-030231,TNT-01112,Export Pipeline,Collaboration,SES-0639040,None,4816.4066053793795,False
EVT-00502039,2025-11-11 20:00:03.113161,USR-023047,TNT-01102,Version Control,Search & Discovery,SES-0713817,EXP-00063,4510.771151995819,False
EVT-00502040,2025-11-11 20:00:48.113161,USR-068210,TNT-01132,Analytics Dashboard,Search & Discovery,SES-0383495,EXP-00111,58944.6344352268,False
EVT-00502041,2025-11-11 20:01:33.113161,USR-011186,TNT-01018,Export Pipeline,Search & Discovery,SES-0876135,EXP-00146,3090.2114170806026,False
EVT-00502042,2025-11-11 20:02:18.113161,USR-054849,TNT-01044,Analytics Dashboard,Collaboration,SES-0276831,EXP-00095,32926.99333950801,False
EVT-00502043,2025-11-11 20:03:03.113161,USR-035088,TNT-01133,Collaboration,Asset Management,SES-0747059,EXP-00116,23149.60148360316,False
EVT-00502044,2025-11-11 20:03:48.113161,USR-038042,TNT-01148,Metadata Editor,Collaboration,SES-0682205,EXP-00111,2125.4481104229512,True
EVT-00502045,2025-11-11 20:04:33.113161,USR-133514,TNT-01125,Collections,Collaboration,SES-0637105,EXP-00133,31815.603587903985,False
EVT-00502046,2025-11-11 20:05:18.113161,USR-041088,TNT-01100,Version Control,Search & Discovery,SES-0805652,EXP-00103,4881.68262028296,False
EVT-00502047,2025-11-11 20:06:03.113161,USR-085862,TNT-01005,Asset Search,Analytics,SES-0634622,EXP-00050,4243.988624085651,False
EVT-00502048,2025-11-11 20:06:48.113161,USR-099463,TNT-01133,Collaboration,Search & Discovery,SES-0807532,EXP-00064,2975.822245824397,False
EVT-00502049,2025-11-11 20:07:33.113161,USR-120200,TNT-01020,Collections,Collaboration,SES-0935093,EXP-00141,1053.8041009427423,False
EVT-00502050,2025-11-11 20:08:18.113161,USR-013328,TNT-01084,Collaboration,Administration,SES-0977531,EXP-00102,7852.372051457447,True
EVT-00502051,2025-11-11 20:09:03.113161,USR-075782,TNT-01090,Collaboration,Analytics,SES-0837224,EXP-00109,10155.252241793647,True
EVT-00502052,2025-11-11 20:09:48.113161,USR-057246,TNT-01105,Collections,Administration,SES-0758351,EXP-00145,5265.732886348517,False
EVT-00502053,2025-11-11 20:10:33.113161,USR-048038,TNT-01143,Version Control,Asset Management,SES-0478968,EXP-00130,6729.74933554066,True
EVT-00502054,2025-11-11 20:11:18.113161,USR-037782,TNT-01034,Collections,Asset Management,SES-0992564,EXP-00046,8007.655391645347,False
EVT-00502055,2025-11-11 20:12:03.113161,USR-120924,TNT-01039,Version Control,Search & Discovery,SES-0577899,EXP-00148,26663.865429030982,False
EVT-00502056,2025-11-11 20:12:48.113161,USR-119872,TNT-01037,Collaboration,Asset Management,SES-0856266,EXP-00062,25651.5428373809,False
EVT-00502057,2025-11-11 20:13:33.113161,USR-097818,TNT-01068,Collections,Analytics,SES-0264926,EXP-00078,9503.161787138659,False
EVT-00502058,2025-11-11 20:14:18.113161,USR-023435,TNT-01019,Export Pipeline,Asset Management,SES-0269727,EXP-00137,5412.894703992546,False
EVT-00502059,2025-11-11 20:15:03.113161,USR-083517,TNT-01043,Collections,Administration,SES-0204188,EXP-00020,9628.663555462688,False
EVT-00502060,2025-11-11 20:15:48.113161,USR-036850,TNT-01140,Export Pipeline,Asset Management,SES-0736795,EXP-00034,13723.998107858244,False
EVT-00502061,2025-11-11 20:16:33.113161,USR-018203,TNT-01017,Bulk Upload,Analytics,SES-0594032,EXP-00040,934.5126156583951,False
EVT-00502062,2025-11-11 20:17:18.113161,USR-084328,TNT-01020,Metadata Editor,Asset Management,SES-0738884,EXP-00116,5094.885252352562,False
EVT-00502063,2025-11-11 20:18:03.113161,USR-086020,TNT-01070,Asset Search,Analytics,SES-0829706,EXP-00100,3072.3911122186537,True
