session_id,@timestamp,user_id,tenant_id,session_duration_ms,page_views,lcp_ms,fid_ms,bounce,device_type,browser
SES-0189413,2025-11-11 18:21:03.113161,USR-133514,TNT-01000,86397.33332614393,8,3900.8851614792006,42.196896300881434,False,Desktop,Chrome
SES-0766615,2025-11-11 18:22:03.113161,USR-127904,TNT-01004,40839.66774308792,13,1243.8592165842103,92.56349520006853,False,Desktop,Firefox
SES-0269040,2025-11-11 18:23:03.113161,USR-134863,TNT-01092,930480.7964008156,7,1880.1192457062184,15.257343044439375,False,Desktop,Safari
SES-0797854,2025-11-11 18:24:03.113161,USR-131104,TNT-01025,166136.40811266896,9,2769.1518520578925,45.02524290223916,False,Desktop,Chrome
SES-0358496,2025-11-11 18:25:03.113161,USR-130739,TNT-01061,58222.642155281836,10,7854.512194352393,13.391788528280625,False,Mobile,Chrome
SES-0699899,2025-11-11 18:26:03.113161,USR-083987,TNT-01134,177535.60404660893,5,1629.9675183553202,16.460353894770716,False,Desktop,Edge
SES-0825828,2025-11-11 18:27:03.113161,USR-125051,TNT-01137,147106.48509604734,5,1879.0913294860768,73.68167561657827,False,Tablet,Safari
SES-0698914,2025-11-11 18:28:03.113161,USR-126182,TNT-01094,287959.39676465595,11,3348.0323305368497,47.83468443731495,False,Desktop,Chrome
SES-0805287,2025-11-11 18:29:03.113161,USR-089305,TNT-01106,206092.86584617515,9,2166.206325754244,44.05306000789152,False,Desktop,Chrome
SES-0157323,2025-11-11 18:30:03.113161,USR-035295,TNT-01091,20384.77823164438,8,2462.788904213115,36.78134382816296,False,Mobile,Chrome
SES-0250620,2025-11-11 18:31:03.113161,USR-020955,TNT-01083,834449.6925804617,4,1325.2373533690095,38.820015674173725,False,Desktop,Chrome
SES-0353178,2025-11-11 18:32:03.113161,USR-112612,TNT-01012,539344.5163566074,12,1115.3720949888389,32.212247513580266,False,Desktop,Safari
SES-0931684,2025-11-11 18:33:03.113161,USR-030736,TNT-01138,353429.56148772716,6,3225.9050541867136,29.838962612851404,False,Desktop,Chrome
SES-0907958,2025-11-11 18:34:03.113161,USR-070607,TNT-01131,71207.94679084266,11,4787.869820905505,24.80541843938825,False,Desktop,Edge
SES-0375339,2025-11-11 18:35:03.113161,USR-068293,TNT-01079,62707.551178178845,11,2994.10030343021,41.69361664591738,False,Mobile,Firefox
SES-0281305,2025-11-11 18:36:03.113161,USR-093717,TNT-01059,398117.78347900405,5,3836.2486705985734,63.68334798860116,False,Mobile,Edge
SES-0984850,2025-11-11 18:37:03.113161,USR-088680,TNT-01128,302195.7466149782,11,3145.0028585742366,44.47777763388063,False,Tablet,Chrome
SES-0399008,2025-11-11 18:38:03.113161,USR-085475,TNT-01070,65984.11445194298,6,4494.3102963307465,99.12621122086061,True,Desktop,Chrome
SES-0432223,2025-11-11 18:39:03.113161,USR-087560,TNT-01050,739813.2736783461,12,762.3806295455269,46.404487492128915,False,Mobile,Edge
SES-0295455,2025-11-11 18:40:03.113161,USR-104924,TNT-01124,155382.86733313813,7,3397.8632558457007,67.64449503647865,True,Desktop,Edge
SES-0841054,2025-11-11 18:41:03.113161,USR-077758,TNT-01057,494701.5818904396,7,1055.3922214025458,27.961432261333666,True,Mobile,Chrome
SES-0714701,2025-11-11 18:42:03.113161,USR-126027,TNT-01089,57632.791312547866,11,2276.426288431866,41.09749173409382,True,Desktop,Chrome
SES-0101614,2025-11-11 18:43:03.113161,USR-034049,TNT-01050,287201.778855034,7,1337.9841773152746,17.346999527327714,True,Desktop,Chrome
SES-0135591,2025-11-11 18:44:03.113161,USR-016476,TNT-01023,115245.61720706185,9,482.2634773295328,35.54427026301016,False,Mobile,Safari
SES-0178745,2025-11-11 18:45:03.113161,USR-036602,TNT-01095,71824.99000078061,4,784.1788522946081,28.27979528891197,False,Tablet,Chrome
SES-0825597,2025-11-11 18:46:03.113161,USR-109660,TNT-01044,11910668.572761195,11,1871.517948215814,196.98971026334098,False,Desktop,Firefox
SES-0793410,2025-11-11 18:47:03.113161,USR-091241,TNT-01096,17028.69650191921,14,1484.7469504410435,46.402253250996324,False,Mobile,Chrome
SES-0244401,2025-11-11 18:48:03.113161,USR-086626,TNT-01140,232616.38966203498,6,2003.677135603553,48.56257301438938,False,Desktop,Safari
SES-0954591,2025-11-11 18:49:03.113161,USR-025223,TNT-01020,683346.6706884857,8,2225.7877806597467,21.04137837300965,False,Tablet,Chrome
SES-0304378,2025-11-11 18:50:03.113161,USR-131758,TNT-01059,746785.1084534145,11,5653.9997916632265,14.637472143219112,False,Desktop,Safari
SES-0832779,2025-11-11 18:51:03.113161,USR-113237,TNT-01003,449948.8868322416,9,2682.7636946373254,39.155529807074565,False,Desktop,Firefox
SES-0480094,2025-11-11 18:52:03.113161,USR-048592,TNT-01085,1344256.4164847638,11,969.1606365457916,130.43856931986664,True,Mobile,Chrome
SES-0193420,2025-11-11 18:53:03.113161,USR-035088,TNT-01038,58540.524819152575,7,858.1223413946585,28.015245666744658,False,Desktop,Safari
SES-0107259,2025-11-11 18:54:03.113161,USR-110984,TNT-01142,162854.8540010456,6,2931.3855274400585,36.5203740043886,False,Desktop,Chrome
SES-0743954,2025-11-11 18:55:03.113161,USR-037484,TNT-01074,4837147.031151716,11,2070.2193933503872,96.35300753197994,False,Mobile,Chrome
SES-0138619,2025-11-11 18:56:03.113161,USR-041229,TNT-01085,259819.9716966644,10,3670.711505536795,61.062337469920344,False,Mobile,Chrome
SES-0469775,2025-11-11 18:57:03.113161,USR-115810,TNT-01130,1812217.3073536705,9,1376.5017005099835,76.1379427947382,False,Mobile,Edge
SES-0650175,2025-11-11 18:58:03.113161,USR-120660,TNT-01082,2037517.4967154455,8,4680.246347954625,143.5233459843382,True,Desktop,Chrome
SES-0102888,2025-11-11 18:59:03.113161,USR-093241,TNT-01115,2822140.932310666,6,2386.803785277558,22.524274295822735,True,Desktop,Chrome
SES-0434660,2025-11-11 19:00:03.113161,USR-113364,TNT-01027,8139040.8972439915,7,1036.3438445712961,18.022594837515996,False,Desktop,Chrome
SES-0962881,2025-11-11 19:01:03.113161,USR-110644,TNT-01052,43793.96012591876,10,1687.1366020733924,26.353403991777107,False,Desktop,Firefox
SES-0924027,2025-11-11 19:02:03.113161,USR-014917,TNT-01087,9020573.896564,9,1310.3700628192114,21.07012288659745,False,Desktop,Chrome
SES-0273305,2025-11-11 19:03:03.113161,USR-020859,TNT-01037,277104.5079407875,9,2612.8232379055603,18.931862339978913,True,Desktop,Chrome
SES-0710714,2025-11-11 19:04:03.113161,USR-033124,TNT-01085,371399.6947191373,5,3662.3358699320906,27.4419983494715,False,Desktop,Chrome
SES-0461873,2025-11-11 19:05:03.113161,USR-059242,TNT-01033,74066.23089175636,8,4234.68520975761,36.51764639134791,False,Desktop,Safari
SES-0594427,2025-11-11 19:06:03.113161,USR-114109,TNT-01042,88056.60297929765,11,850.1377555517536,111.83567250037757,False,Desktop,Safari
SES-0206045,2025-11-11 19:07:03.113161,USR-134033,TNT-01069,203768.4497727099,9,3713.4113968655047,46.75719574862018,False,Desktop,Chrome
SES-0207443,2025-11-11 19:08:03.113161,USR-100959,TNT-01136,148265.9310537893,12,6344.914675016676,31.365850473570774,False,Mobile,Edge
SES-0879855,2025-11-11 19:09:03.113161,USR-041341,TNT-01102,250717.70429187542,5,2307.3402428911722,92.99770292050461,False,Mobile,Chrome
SES-0390327,2025-11-11 19:10:03.113161,USR-129034,TNT-01067,302191.3881434202,12,5978.455556408971,28.501024736646137,False,Desktop,Chrome
SES-0561597,2025-11-11 19:11:03.113161,USR-042834,TNT-01110,406306.13547703275,7,1735.628054068782,82.20429278108423,False,Tablet,Chrome
SES-0674627,2025-11-11 19:12:03.113161,USR-131377,TNT-01064,302334.66293191834,6,3017.551967087568,47.321203390612425,False,Desktop,Chrome
SES-0332280,2025-11-11 19:13:03.113161,USR-100093,TNT-01113,795481.417680441,10,1216.8515378251716,39.85625126324027,False,Desktop,Safari
SES-0129201,2025-11-11 19:14:03.113161,USR-109276,TNT-01145,1194165.9344734035,19,4142.4193066537955,40.09614505958059,False,Mobile,Edge
SES-0957910,2025-11-11 19:15:03.113161,USR-021170,TNT-01012,1979266.7532084477,5,2480.530900474104,68.28473192774284,False,Desktop,Chrome
SES-0342698,2025-11-11 19:16:03.113161,USR-114348,TNT-01087,106531.13126787616,15,2576.602476612849,19.368103855196225,True,Desktop,Firefox
SES-0363197,2025-11-11 19:17:03.113161,USR-088150,TNT-01037,105111.0985483965,15,17626.698102318736,83.13792305818669,False,Desktop,Chrome
SES-0543417,2025-11-11 19:18:03.113161,USR-114109,TNT-01005,53725.89066439272,7,4964.275416447858,29.77383859860703,False,Mobile,Firefox
SES-0724256,2025-11-11 19:19:03.113161,USR-046283,TNT-01031,648664.9669843521,7,4329.601606231693,66.22281721957701,False,Desktop,Safari
SES-0686631,2025-11-11 19:20:03.113161,USR-091579,TNT-01092,391202.589258959,9,2284.004211993605,16.69310940588433,False,Desktop,Firefox
SES-0350964,2025-11-11 19:21:03.113161,USR-084540,TNT-01074,2064526.3919230194,7,2559.281066841465,30.75746848684476,False,Desktop,Firefox
SES-0869656,2025-11-11 19:22:03.113161,USR-099297,TNT-01055,67213.86411201626,15,2588.107758090417,64.42158421582761,False,Mobile,Chrome
SES-0672153,2025-11-11 19:23:03.113161,USR-066008,TNT-01051,144397.44415207062,11,2864.8355582385657,17.080230301117435,False,Mobile,Chrome
SES-0136442,2025-11-11 19:24:03.113161,USR-114714,TNT-01066,32080.793105491735,10,1431.2814395416615,28.465318786179044,False,Mobile,Chrome
SES-0595110,2025-11-11 19:25:03.113161,USR-071735,TNT-01147,288156.51526530064,8,1450.357679060833,28.916528340316194,False,Mobile,Safari
SES-0674813,2025-11-11 19:26:03.113161,USR-068049,TNT-01091,72933.68985265313,11,3335.268690831616,35.24566100028552,False,Tablet,Chrome
SES-0748605,2025-11-11 19:27:03.113161,USR-079084,TNT-01063,60832.4687326346,14,2061.211106758026,38.111223911705174,False,Mobile,Chrome
SES-0327948,2025-11-11 19:28:03.113161,USR-024379,TNT-01059,822957.8053818174,9,2652.0584286748285,26.26881547962118,False,Desktop,Safari
SES-0157014,2025-11-11 19:29:03.113161,USR-038407,TNT-01073,1487449.0441264373,10,6390.1662298997,154.6269737151532,False,Mobile,Edge
SES-0355359,2025-11-11 19:30:03.113161,USR-083125,TNT-01033,1311625.6067952788,9,2096.8354859091814,64.62371520721912,False,Mobile,Firefox
SES-0788313,2025-11-11 19:31:03.113161,USR-100687,TNT-01141,1434838.8252477825,7,7791.979659686624,83.34507788473654,True,Desktop,Chrome
SES-0125012,2025-11-11 19:32:03.113161,USR-054491,TNT-01130,134813.44287874337,10,1837.5767860580559,56.14532545948863,False,Desktop,Chrome
SES-0590025,2025-11-11 19:33:03.113161,USR-034049,TNT-01070,361208.77492590615,7,8423.476284200455,25.44662626925032,False,Tablet,Chrome
SES-0987783,2025-11-11 19:34:03.113161,USR-087091,TNT-01095,665276.4145447869,10,635.7707524262911,42.700132976054434,False,Desktop,Chrome
SES-0100560,2025-11-11 19:35:03.113161,USR-019498,TNT-01097,1397429.2684473186,13,4362.733440385217,11.002612980258052,False,Desktop,Chrome
SES-0285860,2025-11-11 19:36:03.113161,USR-091762,TNT-01117,361670.08758845594,8,3656.7940547169287,67.23774876143722,True,Desktop,Chrome
SES-0135759,2025-11-11 19:37:03.113161,USR-102087,TNT-01057,183966.2744834619,9,2749.321763133743,26.059692115657015,False,Desktop,Chrome
SES-0384586,2025-11-11 19:38:03.113161,USR-053758,TNT-01121,79136.31530573254,12,1917.967692674881,47.956085613328,False,Desktop,Chrome
SES-0655590,2025-11-11 19:39:03.113161,USR-054143,TNT-01121,206533.75710187684,9,1447.767936149286,153.55804441087855,True,Desktop,Firefox
SES-0261192,2025-11-11 19:40:03.113161,USR-081489,TNT-01011,1624456.8672462015,13,1957.9452265292791,120.1853539738427,False,Desktop,Chrome
SES-0366018,2025-11-11 19:41:03.113161,USR-133918,TNT-01036,1903488.6581351531,5,1363.625984721985,30.847348718036415,False,Desktop,Firefox
SES-0299078,2025-11-11 19:42:03.113161,USR-040522,TNT-01064,35510.52801675683,9,5361.350193102114,35.72005101095024,False,Desktop,Safari
SES-0690644,2025-11-11 19:43:03.113161,USR-054491,TNT-01145,422139.87241132895,5,1708.873422926343,78.39556918575362,False,Desktop,Safari
SES-0243210,2025-11-11 19:44:03.113161,USR-132767,TNT-01129,3582056.5282338695,9,8792.356262353536,12.798024659391855,False,Desktop,Safari
SES-0443564,2025-11-11 19:45:03.113161,USR-072610,TNT-01066,2832298.832380621,7,971.9222147665362,19.616823281387912,True,Desktop,Chrome
SES-0237307,2025-11-11 19:46:03.113161,USR-102855,TNT-01020,2431627.1836284706,11,4309.890505032925,29.489568697972064,False,Desktop,Firefox
SES-0397064,2025-11-11 19:47:03.113161,USR-092136,TNT-01037,68864.62740727514,6,2839.0587101766305,110.2777120943077,False,Mobile,Chrome
SES-0123674,2025-11-11 19:48:03.113161,USR-029408,TNT-01000,318832.9587616192,9,4414.858114434092,27.75011426846458,False,Tablet,Edge
SES-0415784,2025-11-11 19:49:03.113161,USR-049403,TNT-01149,1307346.7847782127,16,2202.726226501152,16.568947009389163,False,Mobile,Firefox
SES-0513931,2025-11-11 19:50:03.113161,USR-046336,TNT-01062,705432.6585584676,8,2535.7132368111756,27.41658677205321,False,Mobile,Firefox
SES-0900517,2025-11-11 19:51:03.113161,USR-073661,TNT-01143,1942817.0607464537,12,2441.9586016907283,115.84579732100411,False,Desktop,Chrome
SES-0190997,2025-11-11 19:52:03.113161,USR-029585,TNT-01147,85546.74587352856,13,1280.1519733795094,26.094119618727664,False,Desktop,Chrome
SES-0651107,2025-11-11 19:53:03.113161,USR-063870,TNT-01075,58285.10360564766,5,2693.8423655037645,10.37384971346238,False,Mobile,Chrome
SES-0178964,2025-11-11 19:54:03.113161,USR-020423,TNT-01039,622012.0730822113,10,3001.2176863188715,18.830161620076236,False,Mobile,Firefox
SES-0829419,2025-11-11 19:55:03.113161,USR-107116,TNT-01061,297859.6803327866,10,3227.082112323123,99.81151965728242,False,Desktop,Edge
SES-0684033,2025-11-11 19:56:03.113161,USR-068210,TNT-01138,16184.085016878058,13,8283.517883540453,23.158115341406535,False,Desktop,Chrome
SES-0629793,2025-11-11 19:57:03.113161,USR-053561,TNT-01007,1141352.2721566292,5,2879.576809638245,107.61812976143882,True,Desktop,Chrome
SES-0774197,2025-11-11 19:58:03.113161,USR-029269,TNT-01109,1122078.100813087,12,1269.5209778249173,26.022638669811432,True,Desktop,Chrome
SES-0784525,2025-11-11 19:59:03.113161,USR-041166,TNT-01094,209546.07445821707,9,2918.5500826722127,110.0705060178666,False,Desktop,Chrome
SES-0469359,2025-11-11 20:00:03.113161,USR-100981,TNT-01101,6291892.398671855,14,2334.5500806314226,58.9499226391654,False,Mobile,Edge
SES-0714560,2025-11-11 20:01:03.113161,USR-043996,TNT-01024,93576.51170014087,8,2762.303010325604,10.924471061658636,False,Tablet,Chrome
SES-0545505,2025-11-11 20:02:03.113161,USR-100248,TNT-01117,319608.19167658983,10,1742.4356013668469,58.956810973187636,False,Desktop,Safari
SES-0220225,2025-11-11 20:03:03.113161,USR-039439,TNT-01121,3062242.733945974,11,3055.3413215044484,6.35802572884405,False,Desktop,Firefox
SES-0792044,2025-11-11 20:04:03.113161,USR-041979,TNT-01109,51626.34570641105,10,4916.445762708018,21.040143580905237,False,Desktop,Chrome
SES-0280542,2025-11-11 20:05:03.113161,USR-064680,TNT-01004,2615905.468661082,17,698.488997185512,210.5844446482153,False,Desktop,Chrome
SES-0148869,2025-11-11 20:06:03.113161,USR-075119,TNT-01128,235443.3775266917,7,1019.53572898869,152.51050249333602,False,Mobile,Chrome
SES-0977531,2025-11-11 20:07:03.113161,USR-131468,TNT-01049,204080.89472796867,13,1700.4129648257226,95.34071060911415,False,Desktop,Firefox
SES-0791781,2025-11-11 20:08:03.113161,USR-025708,TNT-01069,75769.26042183876,9,687.4621264376406,24.77200299880724,False,Desktop,Safari
SES-0620246,2025-11-11 20:09:03.113161,USR-092141,TNT-01081,231120.98097189266,7,2812.3513515514605,25.138543184392176,True,Desktop,Safari
SES-0658187,2025-11-11 20:10:03.113161,USR-105837,TNT-01037,243265.92853823677,6,1407.7457853931646,15.49033179070963,False,Desktop,Chrome
SES-0873554,2025-11-11 20:11:03.113161,USR-107116,TNT-01008,3275983.1803475185,12,1058.5946470362549,62.80364091078893,False,Desktop,Chrome
SES-0822407,2025-11-11 20:12:03.113161,USR-074659,TNT-01021,6492767.529022244,11,904.6197796783163,89.02665044845695,False,Desktop,Chrome
SES-0510969,2025-11-11 20:13:03.113161,USR-076666,TNT-01039,369467.27555321145,5,4413.498548400743,80.64470522194361,False,Desktop,Chrome
SES-0454940,2025-11-11 20:14:03.113161,USR-100163,TNT-01113,882868.1543931381,14,4155.441091132691,27.709056652615857,True,Desktop,Chrome
SES-0121215,2025-11-11 20:15:03.113161,USR-049403,TNT-01025,78304.77010748272,7,3263.6326597433863,24.53011722980979,False,Tablet,Safari
SES-0319075,2025-11-11 20:16:03.113161,USR-029442,TNT-01012,1032124.3010618333,12,2238.3471104433584,71.95161859044354,False,Mobile,Safari
SES-0361598,2025-11-11 20:17:03.113161,USR-123494,TNT-01049,581244.734690096,7,4934.744462085033,41.035463960983975,False,Tablet,Firefox
SES-0712967,2025-11-11 20:18:03.113161,USR-109967,TNT-01061,673602.3018876675,7,2508.0651377903287,14.51398994923962,False,Mobile,Firefox
SES-0187334,2025-11-11 20:19:03.113161,USR-086020,TNT-01018,702477.5280319339,9,1403.9712305273185,87.40209555221307,False,Mobile,Chrome
SES-0858581,2025-11-11 20:20:03.113161,USR-083279,TNT-01001,149497.47626571695,9,1324.9463703790905,14.77823254257217,False,Desktop,Chrome
SES-0476541,2025-11-11 20:21:03.113161,USR-063233,TNT-01108,2181137.725172019,9,3552.8970923632146,181.12906230621826,False,Desktop,Firefox
SES-0263405,2025-11-11 20:22:03.113161,USR-029585,TNT-01025,444715.93642856926,11,2202.2678401514495,7.688468101538569,True,Desktop,Safari
SES-0823546,2025-11-11 20:23:03.113161,USR-123460,TNT-01063,122700.95840634377,8,855.2083512806686,27.74451468647515,False,Mobile,Firefox
SES-0531523,2025-11-11 20:24:03.113161,USR-101866,TNT-01049,123440.7777062291,11,991.0603923071,10.54534884899145,False,Desktop,Chrome
SES-0709475,2025-11-11 20:25:03.113161,USR-030966,TNT-01128,1741804.1623411567,7,5798.57436619842,20.896224179713194,False,Mobile,Chrome
SES-0577841,2025-11-11 20:26:03.113161,USR-099363,TNT-01098,194821.2983956297,6,1620.4087244257807,50.223831035202274,False,Mobile,Firefox
SES-0886535,2025-11-11 20:27:03.113161,USR-118045,TNT-01012,229397.2168066227,9,2556.25786262594,16.754375888537727,True,Mobile,Safari
SES-0860823,2025-11-11 20:28:03.113161,USR-030518,TNT-01099,271613.2471080057,10,1707.4958889434624,30.1230129702171,False,Desktop,Firefox
SES-0370098,2025-11-11 20:29:03.113161,USR-014875,TNT-01064,80290.79127639426,4,1387.931322638852,21.32152359508857,False,Mobile,Firefox
SES-0153312,2025-11-11 20:30:03.113161,USR-026194,TNT-01115,12631.005821715244,7,4015.2666916203384,7.259513723263438,False,Desktop,Chrome
SES-0231003,2025-11-11 20:31:03.113161,USR-017429,TNT-01059,1016840.7893152316,6,2289.337410200139,38.98578204621626,False,Tablet,Safari
SES-0267729,2025-11-11 20:32:03.113161,USR-060729,TNT-01057,229400.91209542623,8,2105.0973217399437,19.25284201086323,True,Desktop,Safari
SES-0463871,2025-11-11 20:33:03.113161,USR-037599,TNT-01116,1067469.5790891184,5,2596.4654330727367,12.090982000878679,False,Desktop,Chrome
SES-0461321,2025-11-11 20:34:03.113161,USR-092725,TNT-01021,95925.65912092078,12,2026.7573163192728,41.19662831494249,False,Tablet,Edge
SES-0580766,2025-11-11 20:35:03.113161,USR-028886,TNT-01135,128311.17747742205,7,1685.3488663059636,31.36324735311242,False,Desktop,Edge
SES-0795624,2025-11-11 20:36:03.113161,USR-133974,TNT-01031,560112.8238506555,14,1116.2345092747946,9.191329724804703,False,Desktop,Chrome
SES-0283695,2025-11-11 20:37:03.113161,USR-102308,TNT-01038,656013.8015203328,11,1039.498659072672,39.74709247951631,False,Tablet,Chrome
SES-0398099,2025-11-11 20:38:03.113161,USR-082113,TNT-01049,21077.416392882264,5,1844.9383392038808,50.67243760939138,False,Desktop,Chrome
SES-0421230,2025-11-11 20:39:03.113161,USR-054491,TNT-01038,225923.96727111592,7,3033.7718417366095,54.235487003408515,False,Mobile,Safari
SES-0773143,2025-11-11 20:40:03.113161,USR-105453,TNT-01060,203486.7543785446,12,1678.7478634285155,59.2001832258183,False,Desktop,Chrome
SES-0338439,2025-11-11 20:41:03.113161,USR-083749,TNT-01035,440568.8526424188,10,2487.8824407153143,56.46807811304952,False,Desktop,Chrome
SES-0880011,2025-11-11 20:42:03.113161,USR-040267,TNT-01080,1733325.9698814515,11,6088.091225467418,107.58959621629855,False,Tablet,Chrome
SES-0521739,2025-11-11 20:43:03.113161,USR-025698,TNT-01038,2464426.2669332735,5,4240.1056942306295,24.490854544647696,False,Desktop,Chrome
SES-0253903,2025-11-11 20:44:03.113161,USR-113689,TNT-01051,1014296.6039386896,9,1734.2491643327994,49.5003747776783,True,Desktop,Safari
SES-0527009,2025-11-11 20:45:03.113161,USR-110430,TNT-01143,123811.9002518598,15,3007.1316654695916,57.998481807989,False,Desktop,Firefox
SES-0208810,2025-11-11 20:46:03.113161,USR-102781,TNT-01018,135124.26487511786,9,2699.9530112946622,21.7107077372241,False,Mobile,Firefox
SES-0519743,2025-11-11 20:47:03.113161,USR-118649,TNT-01026,331646.15527010727,9,1715.7536058577666,20.803274893370762,False,Mobile,Edge
SES-0118893,2025-11-11 20:48:03.113161,USR-108085,TNT-01054,511796.03596303257,11,1876.374120333229,40.34982320644381,False,Desktop,Chrome
SES-0611169,2025-11-11 20:49:03.113161,USR-086867,TNT-01132,571239.4114212001,13,3050.127515665547,23.590450702669916,True,Desktop,Chrome
SES-0462952,2025-11-11 20:50:03.113161,USR-030876,TNT-01024,980434.8256072219,12,4594.597949788107,103.95803866615574,False,Mobile,Firefox
SES-0396730,2025-11-11 20:51:03.113161,USR-082100,TNT-01132,2512474.9335223176,5,3893.6728342422703,61.06953088512139,True,Mobile,Firefox
SES-0405468,2025-11-11 20:52:03.113161,USR-133918,TNT-01128,236392.52498699626,13,1940.6984345364551,27.914883310150795,False,Desktop,Chrome
SES-0731571,2025-11-11 20:53:03.113161,USR-091372,TNT-01084,4194537.168732758,5,4581.143169642026,194.3537568191751,False,Mobile,Firefox
SES-0459868,2025-11-11 20:54:03.113161,USR-085255,TNT-01035,848490.1598114632,8,2983.318766110635,6.802342081689094,False,Desktop,Chrome
SES-0571855,2025-11-11 20:55:03.113161,USR-083517,TNT-01072,626431.2302214275,5,1567.3855784458965,22.61195017040637,False,Desktop,Firefox
SES-0407125,2025-11-11 20:56:03.113161,USR-098568,TNT-01105,297599.70502268046,5,2053.340751626313,31.27123963975487,False,Tablet,Firefox
SES-0900418,2025-11-11 20:57:03.113161,USR-032329,TNT-01063,1665433.3705614272,14,2630.5759680243186,41.222480037166626,False,Mobile,Chrome
SES-0248834,2025-11-11 20:58:03.113161,USR-041618,TNT-01093,899869.6694020212,8,3587.193820178567,9.828028401416525,False,Mobile,Safari
SES-0292741,2025-11-11 20:59:03.113161,USR-018203,TNT-01068,24228.053335654837,11,1887.978226873016,33.110078294177896,False,Desktop,Safari
SES-0604175,2025-11-11 21:00:03.113161,USR-014137,TNT-01063,57620.49033306468,6,4128.562530972047,40.53486859216285,False,Desktop,Chrome
SES-0366785,2025-11-11 21:01:03.113161,USR-100365,TNT-01149,57918.780216712796,14,1825.2424405430656,17.95358718856521,False,Desktop,Firefox
SES-0447087,2025-11-11 21:02:03.113161,USR-089102,TNT-01117,135063.26330391844,12,2990.311268709221,27.237782791092926,True,Desktop,Chrome
SES-0444458,2025-11-11 21:03:03.113161,USR-104415,TNT-01085,54059.39831043953,9,5118.375155582698,27.717756315884095,False,Desktop,Chrome
SES-0913116,2025-11-11 21:04:03.113161,USR-114441,TNT-01105,68650.40527932797,10,1841.3285612122754,62.83975791679117,False,Desktop,Edge
SES-0534255,2025-11-11 21:05:03.113161,USR-104924,TNT-01072,434226.52293170075,16,1542.2170643737963,37.6266708546798,False,Desktop,Chrome
SES-0974631,2025-11-11 21:06:03.113161,USR-023013,TNT-01146,34673.64620421645,15,1854.3417702798406,12.533371927781866,False,Mobile,Firefox
SES-0704082,2025-11-11 21:07:03.113161,USR-116764,TNT-01045,146367.60885450407,9,1065.516601976936,49.58352981454521,False,Tablet,Safari
SES-0700921,2025-11-11 21:08:03.113161,USR-074300,TNT-01051,686893.0363203328,7,940.3104668565438,131.8359838645583,False,Desktop,Chrome
SES-0846725,2025-11-11 21:09:03.113161,USR-023640,TNT-01113,202089.6637827725,8,699.192612480618,9.391095309232366,True,Desktop,Firefox
SES-0951942,2025-11-11 21:10:03.113161,USR-054143,TNT-01079,368464.4678284686,9,2320.7079679998824,28.869555599880968,True,Desktop,Firefox
SES-0894867,2025-11-11 21:11:03.113161,USR-125187,TNT-01109,224620.96947232628,5,838.223760027195,19.094570161513516,False,Tablet,Chrome
SES-0453327,2025-11-11 21:12:03.113161,USR-040267,TNT-01089,731079.3858025045,11,3692.0125619274045,67.68255418502822,False,Desktop,Chrome
SES-0527598,2025-11-11 21:13:03.113161,USR-129031,TNT-01023,189554.26028790648,12,1581.8971792358946,40.1042098354809,False,Desktop,Safari
SES-0653712,2025-11-11 21:14:03.113161,USR-041488,TNT-01146,3046353.3888563165,9,1222.514825610038,17.109652998311596,False,Mobile,Chrome
SES-0128880,2025-11-11 21:15:03.113161,USR-058657,TNT-01121,915834.7256513737,8,1836.5001762690729,12.883153146972843,False,Mobile,Firefox
SES-0659055,2025-11-11 21:16:03.113161,USR-084760,TNT-01110,559353.2927775532,8,3787.066458530444,140.3269196697254,False,Mobile,Chrome
SES-0358932,2025-11-11 21:17:03.113161,USR-115810,TNT-01030,2326542.9712790553,8,1941.9152057475221,17.61466871582644,False,Desktop,Firefox
SES-0466632,2025-11-11 21:18:03.113161,USR-125051,TNT-01133,261640.65980251587,7,1392.2188960482763,24.077176128194814,False,Mobile,Firefox
SES-0940669,2025-11-11 21:19:03.113161,USR-071523,TNT-01024,400206.357775801,9,3045.0544071853647,41.91708347344206,False,Tablet,Chrome
SES-0823675,2025-11-11 21:20:03.113161,USR-071164,TNT-01070,278564.8395515244,9,4489.743340921024,63.057016411428705,True,Mobile,Chrome
SES-0293756,2025-11-11 21:21:03.113161,USR-029408,TNT-01013,322537.7503095512,13,1972.3987922035583,17.56331329410839,True,Desktop,Chrome
SES-0907008,2025-11-11 21:22:03.113161,USR-082680,TNT-01096,1347166.9851795326,10,3368.9115412690057,40.62244589171928,True,Tablet,Safari
SES-0496498,2025-11-11 21:23:03.113161,USR-018203,TNT-01083,156246.06911374294,8,2753.9816326019513,78.42337932915692,False,Mobile,Chrome
SES-0733776,2025-11-11 21:24:03.113161,USR-120660,TNT-01014,30530.828222258042,5,7237.324590455114,13.573145305587008,False,Desktop,Edge
SES-0787959,2025-11-11 21:25:03.113161,USR-107502,TNT-01144,339131.6083221668,13,1961.9804338638394,77.2384219815272,False,Tablet,Safari
SES-0508185,2025-11-11 21:26:03.113161,USR-072278,TNT-01103,535851.1708506015,13,6802.843885018111,14.559372829049098,False,Mobile,Firefox
SES-0964245,2025-11-11 21:27:03.113161,USR-091629,TNT-01110,1027471.2091983812,7,988.2205909911703,160.7220917507034,False,Mobile,Chrome
