request_id,@timestamp,tenant_id,partner_id,endpoint,http_status,response_time_ms,region,error_message,user_id
REQ-00102444,2025-11-11 21:07:33.113161,TNT-01121,PTR-0130,/api/v2/upload,201,383.878352626896,ap-southeast-1,None,USR-021550
REQ-00102445,2025-11-11 21:08:03.113161,TNT-01090,None,/api/v2/analytics,200,145.84233026969378,us-east-1,None,USR-086500
REQ-00102446,2025-11-11 21:08:33.113161,TNT-01120,PTR-0116,/api/v2/versions,200,87.4643444178252,us-west-2,None,USR-109605
REQ-00102447,2025-11-11 21:09:03.113161,TNT-01102,PTR-0108,/api/v2/collections,429,61.3943957499124,us-west-2,Insufficient permissions,USR-060787
REQ-00102448,2025-11-11 21:09:33.113161,TNT-01074,PTR-0105,/api/v2/search,200,51.162101223599436,ap-southeast-1,None,USR-117123
REQ-00102449,2025-11-11 21:10:03.113161,TNT-01126,PTR-0110,/api/v2/assets,204,65.36632467265741,us-east-1,None,USR-023192
REQ-00102450,2025-11-11 21:10:33.113161,TNT-01008,PTR-0111,/api/v2/upload,201,86.26045720283017,us-west-2,None,USR-010407
REQ-00102451,2025-11-11 21:11:03.113161,TNT-01071,PTR-0132,/api/v2/search,200,116.30080156916469,us-west-2,None,USR-102057
REQ-00102452,2025-11-11 21:11:33.113161,TNT-01105,PTR-0134,/api/v2/metadata,200,61.9935078827169,ap-southeast-1,None,USR-047497
REQ-00102453,2025-11-11 21:12:03.113161,TNT-01106,PTR-0107,/api/v2/export,200,34.90956630929677,eu-west-1,None,USR-062126
REQ-00102454,2025-11-11 21:12:33.113161,TNT-01027,PTR-0122,/api/v2/users,204,94.0667748816711,ap-southeast-1,None,USR-037640
REQ-00102455,2025-11-11 21:13:03.113161,TNT-01038,PTR-0131,/api/v2/versions,200,72.39855690225605,ap-southeast-1,None,USR-017723
REQ-00102456,2025-11-11 21:13:33.113161,TNT-01000,PTR-0131,/api/v2/export,200,90.99546681441275,us-west-2,None,USR-016923
REQ-00102457,2025-11-11 21:14:03.113161,TNT-01067,PTR-0113,/api/v2/upload,400,139.29572071580506,us-east-1,Upstream service unavailable,USR-115277
REQ-00102458,2025-11-11 21:14:33.113161,TNT-01013,PTR-0139,/api/v2/upload,200,324.58237244794924,us-east-1,None,USR-112120
REQ-00102459,2025-11-11 21:15:03.113161,TNT-01051,PTR-0131,/api/v2/metadata,403,116.64609326909613,ap-southeast-1,Request payload too large,USR-028225
REQ-00102460,2025-11-11 21:15:33.113161,TNT-01079,PTR-0114,/api/v2/users,201,77.5432944366217,eu-west-1,None,USR-020106
REQ-00102461,2025-11-11 21:16:03.113161,TNT-01128,PTR-0123,/api/v2/analytics,200,94.11491479445682,eu-west-1,None,USR-020482
REQ-00102462,2025-11-11 21:16:33.113161,TNT-01018,PTR-0114,/api/v2/export,200,50.63590042128664,us-west-2,None,USR-015856
REQ-00102463,2025-11-11 21:17:03.113161,TNT-01118,PTR-0137,/api/v2/export,204,66.7703610564986,eu-west-1,None,USR-119536
REQ-00102464,2025-11-11 21:17:33.113161,TNT-01107,None,/api/v2/export,200,33.24899125237259,us-west-2,None,USR-111138
REQ-00102465,2025-11-11 21:18:03.113161,TNT-01072,PTR-0109,/api/v2/metadata,200,51.21184494089037,ap-southeast-1,None,USR-096799
REQ-00102466,2025-11-11 21:18:33.113161,TNT-01009,PTR-0137,/api/v2/users,503,531.6693709409426,us-east-1,Invalid query parameters,USR-076021
REQ-00102467,2025-11-11 21:19:03.113161,TNT-01119,PTR-0115,/api/v2/upload,200,107.69595960675719,us-east-1,None,USR-046258
REQ-00102468,2025-11-11 21:19:33.113161,TNT-01020,PTR-0137,/api/v2/analytics,201,66.03593542078276,us-east-1,None,USR-057614
REQ-00102469,2025-11-11 21:20:03.113161,TNT-01041,None,/api/v2/search,200,53.18684901446711,ap-southeast-1,None,USR-082568
REQ-00102470,2025-11-11 21:20:33.113161,TNT-01119,PTR-0139,/api/v2/assets,200,105.08591284414094,eu-west-1,None,USR-102766
REQ-00102471,2025-11-11 21:21:03.113161,TNT-01129,PTR-0124,/api/v2/collections,200,23.81145844493551,us-west-2,None,USR-067164
REQ-00102472,2025-11-11 21:21:33.113161,TNT-01023,PTR-0120,/api/v2/collections,200,206.59287292195864,us-east-1,None,USR-039233
REQ-00102473,2025-11-11 21:22:03.113161,TNT-01036,PTR-0103,/api/v2/users,200,163.80459318037057,us-west-2,None,USR-039140
REQ-00102474,2025-11-11 21:22:33.113161,TNT-01121,PTR-0113,/api/v2/collections,500,325.61327641364045,us-east-1,Insufficient permissions,USR-071720
REQ-00102475,2025-11-11 21:23:03.113161,TNT-01065,PTR-0128,/api/v2/export,200,160.35201274419737,eu-west-1,None,USR-085552
REQ-00102476,2025-11-11 21:23:33.113161,TNT-01105,PTR-0120,/api/v2/metadata,200,163.25072646343392,us-west-2,None,USR-106259
REQ-00102477,2025-11-11 21:24:03.113161,TNT-01107,PTR-0121,/api/v2/collections,200,24.14049321237145,eu-west-1,None,USR-122956
REQ-00102478,2025-11-11 21:24:33.113161,TNT-01135,PTR-0138,/api/v2/assets,204,166.8081002805651,us-west-2,None,USR-067354
REQ-00102479,2025-11-11 21:25:03.113161,TNT-01052,PTR-0133,/api/v2/users,200,29.80796452359148,ap-southeast-1,None,USR-102858
REQ-00102480,2025-11-11 21:25:33.113161,TNT-01142,PTR-0113,/api/v2/versions,200,71.83437171097081,us-east-1,None,USR-096495
REQ-00102481,2025-11-11 21:26:03.113161,TNT-01108,PTR-0123,/api/v2/upload,200,66.22770344469055,us-west-2,None,USR-102581
REQ-00102482,2025-11-11 21:26:33.113161,TNT-01041,PTR-0122,/api/v2/webhooks,200,44.94660758579075,ap-southeast-1,None,USR-022215
REQ-00102483,2025-11-11 21:27:03.113161,TNT-01121,PTR-0119,/api/v2/search,200,44.180173134536126,eu-west-1,None,USR-113209
REQ-00102484,2025-11-11 21:27:33.113161,TNT-01137,PTR-0108,/api/v2/collections,200,182.6896021730836,eu-west-1,None,USR-116001
REQ-00102485,2025-11-11 21:28:03.113161,TNT-01043,PTR-0120,/api/v2/analytics,201,56.945223004205076,us-east-1,None,USR-102383
REQ-00102486,2025-11-11 21:28:33.113161,TNT-01107,PTR-0130,/api/v2/analytics,200,24.812340225530328,eu-west-1,None,USR-025710
REQ-00102487,2025-11-11 21:29:03.113161,TNT-01138,PTR-0122,/api/v2/share,200,50.55145728118623,us-west-2,None,USR-050101
REQ-00102488,2025-11-11 21:29:33.113161,TNT-01080,PTR-0117,/api/v2/collections,200,73.5996207410794,ap-southeast-1,None,USR-015039
REQ-00102489,2025-11-11 21:30:03.113161,TNT-01080,PTR-0138,/api/v2/versions,200,102.30287454952851,us-west-2,None,USR-088807
REQ-00102490,2025-11-11 21:30:33.113161,TNT-01132,PTR-0110,/api/v2/tags,200,24.50859107455878,us-west-2,None,USR-068982
REQ-00102491,2025-11-11 21:31:03.113161,TNT-01088,PTR-0103,/api/v2/tags,404,33.0305915295202,ap-southeast-1,Upstream service unavailable,USR-035948
REQ-00102492,2025-11-11 21:31:33.113161,TNT-01007,None,/api/v2/versions,200,50.34280604911858,eu-west-1,None,USR-054653
REQ-00102493,2025-11-11 21:32:03.113161,TNT-01032,PTR-0126,/api/v2/metadata,200,21.4532410998001,us-west-2,None,USR-076090
REQ-00102494,2025-11-11 21:32:33.113161,TNT-01014,PTR-0124,/api/v2/webhooks,403,22.386143873203665,ap-southeast-1,Upstream service unavailable,USR-048064
REQ-00102495,2025-11-11 21:33:03.113161,TNT-01053,PTR-0131,/api/v2/tags,200,117.5776058216102,ap-southeast-1,None,USR-132703
REQ-00102496,2025-11-11 21:33:33.113161,TNT-01068,PTR-0106,/api/v2/search,201,20.64582999617453,us-west-2,None,USR-051200
REQ-00102497,2025-11-11 21:34:03.113161,TNT-01135,PTR-0131,/api/v2/webhooks,200,101.479632447498,ap-southeast-1,None,USR-042592
REQ-00102498,2025-11-11 21:34:33.113161,TNT-01049,PTR-0109,/api/v2/metadata,200,13.36447560134148,ap-southeast-1,None,USR-019232
REQ-00102499,2025-11-11 21:35:03.113161,TNT-01064,PTR-0129,/api/v2/analytics,200,67.04880943703745,us-east-1,None,USR-044955
REQ-00102500,2025-11-11 21:35:33.113161,TNT-01055,PTR-0106,/api/v2/versions,204,32.613639332642585,us-east-1,None,USR-064337
REQ-00102501,2025-11-11 21:36:03.113161,TNT-01053,None,/api/v2/collections,403,109.72934836812502,ap-southeast-1,Resource not found,USR-111733
REQ-00102502,2025-11-11 21:36:33.113161,TNT-01148,PTR-0139,/api/v2/metadata,200,38.49586146666366,eu-west-1,None,USR-099524
REQ-00102503,2025-11-11 21:37:03.113161,TNT-01053,None,/api/v2/share,204,33.45570298048637,us-east-1,None,USR-097417
REQ-00102504,2025-11-11 21:37:33.113161,TNT-01108,PTR-0112,/api/v2/search,200,119.2238657141094,eu-west-1,None,USR-124026
REQ-00102505,2025-11-11 21:38:03.113161,TNT-01137,PTR-0112,/api/v2/users,200,16.831082594848084,ap-southeast-1,None,USR-073275
REQ-00102506,2025-11-11 21:38:33.113161,TNT-01078,PTR-0121,/api/v2/versions,200,155.25758483994,eu-west-1,None,USR-072064
REQ-00102507,2025-11-11 21:39:03.113161,TNT-01032,PTR-0107,/api/v2/collections,200,85.5391384309808,us-east-1,None,USR-086746
REQ-00102508,2025-11-11 21:39:33.113161,TNT-01079,PTR-0110,/api/v2/assets,200,50.55788479426329,us-west-2,None,USR-118100
REQ-00102509,2025-11-11 21:40:03.113161,TNT-01121,PTR-0125,/api/v2/upload,200,167.32813615491688,eu-west-1,None,USR-056418
REQ-00102510,2025-11-11 21:40:33.113161,TNT-01076,PTR-0119,/api/v2/upload,200,45.75643378284083,us-west-2,None,USR-117059
REQ-00102511,2025-11-11 21:41:03.113161,TNT-01052,PTR-0127,/api/v2/versions,200,77.20683517143028,us-east-1,None,USR-118032
REQ-00102512,2025-11-11 21:41:33.113161,TNT-01111,None,/api/v2/metadata,200,166.2893927891716,ap-southeast-1,None,USR-071422
REQ-00102513,2025-11-11 21:42:03.113161,TNT-01052,PTR-0128,/api/v2/versions,200,71.20075398233381,us-west-2,None,USR-066286
REQ-00102514,2025-11-11 21:42:33.113161,TNT-01047,PTR-0132,/api/v2/export,403,127.13161673187984,us-west-2,Upstream service unavailable,USR-115546
REQ-00102515,2025-11-11 21:43:03.113161,TNT-01145,PTR-0116,/api/v2/assets,200,23.920099778043852,us-west-2,None,USR-046613
REQ-00102516,2025-11-11 21:43:33.113161,TNT-01045,PTR-0104,/api/v2/tags,200,92.31095793951494,eu-west-1,None,USR-070005
REQ-00102517,2025-11-11 21:44:03.113161,TNT-01037,PTR-0111,/api/v2/users,200,37.1462420755295,us-east-1,None,USR-121214
REQ-00102518,2025-11-11 21:44:33.113161,TNT-01013,PTR-0123,/api/v2/metadata,401,124.40401801680655,us-west-2,Database connection timeout,USR-105757
REQ-00102519,2025-11-11 21:45:03.113161,TNT-01015,PTR-0101,/api/v2/tags,500,325.0449563833247,us-west-2,Database connection timeout,USR-068853
REQ-00102520,2025-11-11 21:45:33.113161,TNT-01002,PTR-0133,/api/v2/collections,200,107.65007096818518,us-west-2,None,USR-056351
REQ-00102521,2025-11-11 21:46:03.113161,TNT-01083,PTR-0127,/api/v2/collections,201,132.221007406397,us-west-2,None,USR-123224
REQ-00102522,2025-11-11 21:46:33.113161,TNT-01060,PTR-0101,/api/v2/collections,200,111.40830755330494,us-east-1,None,USR-110194
REQ-00102523,2025-11-11 21:47:03.113161,TNT-01113,None,/api/v2/export,503,406.4430446106609,us-west-2,Invalid authentication token,USR-019936
REQ-00102524,2025-11-11 21:47:33.113161,TNT-01081,PTR-0126,/api/v2/upload,200,167.29870996043658,us-west-2,None,USR-038595
REQ-00102525,2025-11-11 21:48:03.113161,TNT-01074,PTR-0113,/api/v2/tags,200,210.92164641047734,us-east-1,None,USR-093177
REQ-00102526,2025-11-11 21:48:33.113161,TNT-01110,None,/api/v2/metadata,204,68.39796988834053,eu-west-1,None,USR-065329
REQ-00102527,2025-11-11 21:49:03.113161,TNT-01106,PTR-0108,/api/v2/collections,200,54.824711834389674,ap-southeast-1,None,USR-130816
REQ-00102528,2025-11-11 21:49:33.113161,TNT-01102,None,/api/v2/search,200,51.31093657739743,us-west-2,None,USR-065429
REQ-00102529,2025-11-11 21:50:03.113161,TNT-01133,PTR-0120,/api/v2/export,200,91.87619639744936,ap-southeast-1,None,USR-053011
REQ-00102530,2025-11-11 21:50:33.113161,TNT-01009,None,/api/v2/assets,400,64.60136535096044,eu-west-1,Invalid authentication token,USR-116700
REQ-00102531,2025-11-11 21:51:03.113161,TNT-01104,None,/api/v2/users,200,20.877879175422734,ap-southeast-1,None,USR-093171
REQ-00102532,2025-11-11 21:51:33.113161,TNT-01107,PTR-0123,/api/v2/analytics,200,31.689533265161394,eu-west-1,None,USR-079136
REQ-00102533,2025-11-11 21:52:03.113161,TNT-01118,PTR-0126,/api/v2/metadata,200,83.89443620575727,ap-southeast-1,None,USR-055923
REQ-00102534,2025-11-11 21:52:33.113161,TNT-01118,PTR-0125,/api/v2/upload,200,74.67829176016369,us-east-1,None,USR-070927
REQ-00102535,2025-11-11 21:53:03.113161,TNT-01022,PTR-0135,/api/v2/webhooks,200,58.127008335200784,us-west-2,None,USR-059336
REQ-00102536,2025-11-11 21:53:33.113161,TNT-01024,PTR-0125,/api/v2/versions,200,74.46950631403868,us-west-2,None,USR-074631
REQ-00102537,2025-11-11 21:54:03.113161,TNT-01021,PTR-0132,/api/v2/search,404,385.3629584362665,us-west-2,Invalid authentication token,USR-048091
REQ-00102538,2025-11-11 21:54:33.113161,TNT-01147,PTR-0137,/api/v2/webhooks,200,127.22060112589512,eu-west-1,None,USR-128286
REQ-00102539,2025-11-11 21:55:03.113161,TNT-01134,PTR-0126,/api/v2/collections,503,627.3559483610245,ap-southeast-1,Request payload too large,USR-023628
REQ-00102540,2025-11-11 21:55:33.113161,TNT-01053,PTR-0129,/api/v2/search,200,103.72458004597097,ap-southeast-1,None,USR-109427
REQ-00102541,2025-11-11 21:56:03.113161,TNT-01102,None,/api/v2/versions,200,59.84711125800013,ap-southeast-1,None,USR-059056
REQ-00102542,2025-11-11 21:56:33.113161,TNT-01036,PTR-0127,/api/v2/metadata,201,36.84283790620132,ap-southeast-1,None,USR-103360
REQ-00102543,2025-11-11 21:57:03.113161,TNT-01026,PTR-0118,/api/v2/upload,200,66.605636322383,ap-southeast-1,None,USR-094908
REQ-00102544,2025-11-11 21:57:33.113161,TNT-01137,PTR-0133,/api/v2/share,201,43.592108025971754,eu-west-1,None,USR-108967
REQ-00102545,2025-11-11 21:58:03.113161,TNT-01059,None,/api/v2/share,200,51.72878984573047,us-west-2,None,USR-123959
REQ-00102546,2025-11-11 21:58:33.113161,TNT-01051,PTR-0134,/api/v2/search,403,100.88929898124522,eu-west-1,Upstream service unavailable,USR-127102
REQ-00102547,2025-11-11 21:59:03.113161,TNT-01099,PTR-0116,/api/v2/assets,201,29.753326304887555,us-east-1,None,USR-087417
REQ-00102548,2025-11-11 21:59:33.113161,TNT-01101,PTR-0135,/api/v2/metadata,200,52.34958471481048,ap-southeast-1,None,USR-074556
REQ-00102549,2025-11-11 22:00:03.113161,TNT-01037,PTR-0122,/api/v2/metadata,200,43.17749040822296,ap-southeast-1,None,USR-103064
REQ-00102550,2025-11-11 22:00:33.113161,TNT-01141,PTR-0109,/api/v2/analytics,204,83.82217842083554,us-east-1,None,USR-034731
REQ-00102551,2025-11-11 22:01:03.113161,TNT-01000,PTR-0116,/api/v2/search,200,31.312373255664284,eu-west-1,None,USR-061859
REQ-00102552,2025-11-11 22:01:33.113161,TNT-01070,PTR-0128,/api/v2/assets,200,151.9185801346259,ap-southeast-1,None,USR-097140
REQ-00102553,2025-11-11 22:02:03.113161,TNT-01075,PTR-0100,/api/v2/versions,200,11.965766428536506,us-east-1,None,USR-020163
REQ-00102554,2025-11-11 22:02:33.113161,TNT-01043,None,/api/v2/collections,200,43.394148391386295,ap-southeast-1,None,USR-090045
REQ-00102555,2025-11-11 22:03:03.113161,TNT-01089,PTR-0139,/api/v2/analytics,200,65.16889851899843,us-west-2,None,USR-038840
REQ-00102556,2025-11-11 22:03:33.113161,TNT-01115,PTR-0134,/api/v2/webhooks,200,84.6429676875749,us-west-2,None,USR-011680
REQ-00102557,2025-11-11 22:04:03.113161,TNT-01139,PTR-0101,/api/v2/analytics,200,43.372030231515474,us-east-1,None,USR-052228
REQ-00102558,2025-11-11 22:04:33.113161,TNT-01124,PTR-0113,/api/v2/tags,200,71.72167746827687,eu-west-1,None,USR-084132
REQ-00102559,2025-11-11 22:05:03.113161,TNT-01130,PTR-0120,/api/v2/share,200,124.05900982714381,ap-southeast-1,None,USR-131496
REQ-00102560,2025-11-11 22:05:33.113161,TNT-01053,PTR-0110,/api/v2/collections,500,261.85330526873446,us-west-2,Invalid authentication token,USR-038910
REQ-00102561,2025-11-11 22:06:03.113161,TNT-01028,PTR-0121,/api/v2/export,200,241.4275117260588,ap-southeast-1,None,USR-082258
REQ-00102562,2025-11-11 22:06:33.113161,TNT-01118,PTR-0118,/api/v2/upload,400,330.880136520627,eu-west-1,Invalid query parameters,USR-118214
REQ-00102563,2025-11-11 22:07:03.113161,TNT-01085,PTR-0114,/api/v2/metadata,200,55.04885292233004,eu-west-1,None,USR-031731
REQ-00102564,2025-11-11 22:07:33.113161,TNT-01133,PTR-0107,/api/v2/assets,200,38.045685345187344,ap-southeast-1,None,USR-023608
REQ-00102565,2025-11-11 22:08:03.113161,TNT-01073,PTR-0117,/api/v2/upload,200,228.99972154685068,ap-southeast-1,None,USR-110118
REQ-00102566,2025-11-11 22:08:33.113161,TNT-01004,PTR-0105,/api/v2/search,201,78.3533496431586,eu-west-1,None,USR-094707
REQ-00102567,2025-11-11 22:09:03.113161,TNT-01127,PTR-0119,/api/v2/users,200,148.2442378645989,ap-southeast-1,None,USR-122193
REQ-00102568,2025-11-11 22:09:33.113161,TNT-01022,PTR-0103,/api/v2/webhooks,204,141.10007264780992,ap-southeast-1,None,USR-115421
REQ-00102569,2025-11-11 22:10:03.113161,TNT-01120,PTR-0123,/api/v2/search,201,380.8450689337947,us-west-2,None,USR-076782
REQ-00102570,2025-11-11 22:10:33.113161,TNT-01038,PTR-0116,/api/v2/export,200,45.460075836732074,ap-southeast-1,None,USR-054556
REQ-00102571,2025-11-11 22:11:03.113161,TNT-01145,PTR-0115,/api/v2/versions,500,556.1795169310956,ap-southeast-1,Resource not found,USR-128863
REQ-00102572,2025-11-11 22:11:33.113161,TNT-01119,PTR-0133,/api/v2/users,204,222.66932058748338,us-east-1,None,USR-058876
REQ-00102573,2025-11-11 22:12:03.113161,TNT-01125,None,/api/v2/assets,200,153.1695478109932,us-west-2,None,USR-041638
REQ-00102574,2025-11-11 22:12:33.113161,TNT-01012,PTR-0133,/api/v2/export,200,79.25375957154594,us-east-1,None,USR-013304
REQ-00102575,2025-11-11 22:13:03.113161,TNT-01021,None,/api/v2/upload,204,59.04642869236948,us-east-1,None,USR-121188
REQ-00102576,2025-11-11 22:13:33.113161,TNT-01110,PTR-0120,/api/v2/users,400,198.16486847949926,us-east-1,Invalid authentication token,USR-068801
REQ-00102577,2025-11-11 22:14:03.113161,TNT-01020,None,/api/v2/export,200,35.70791226145504,ap-southeast-1,None,USR-013523
REQ-00102578,2025-11-11 22:14:33.113161,TNT-01019,PTR-0108,/api/v2/users,200,67.39619335533449,us-west-2,None,USR-119018
REQ-00102579,2025-11-11 22:15:03.113161,TNT-01123,PTR-0127,/api/v2/upload,200,41.504841113548274,eu-west-1,None,USR-079780
REQ-00102580,2025-11-11 22:15:33.113161,TNT-01086,PTR-0117,/api/v2/export,200,58.29205911915559,ap-southeast-1,None,USR-061893
REQ-00102581,2025-11-11 22:16:03.113161,TNT-01010,PTR-0136,/api/v2/tags,200,44.33025645138685,eu-west-1,None,USR-106959
REQ-00102582,2025-11-11 22:16:33.113161,TNT-01062,PTR-0116,/api/v2/analytics,200,47.43110799015672,eu-west-1,None,USR-024048
REQ-00102583,2025-11-11 22:17:03.113161,TNT-01019,None,/api/v2/versions,201,72.00136330814233,eu-west-1,None,USR-017999
REQ-00102584,2025-11-11 22:17:33.113161,TNT-01048,None,/api/v2/assets,200,35.733539404959174,ap-southeast-1,None,USR-024828
REQ-00102585,2025-11-11 22:18:03.113161,TNT-01145,PTR-0112,/api/v2/versions,200,61.80531648934571,ap-southeast-1,None,USR-076152
REQ-00102586,2025-11-11 22:18:33.113161,TNT-01057,PTR-0136,/api/v2/analytics,200,36.57096244305109,eu-west-1,None,USR-090436
REQ-00102587,2025-11-11 22:19:03.113161,TNT-01105,None,/api/v2/webhooks,200,145.3937970104448,eu-west-1,None,USR-065236
REQ-00102588,2025-11-11 22:19:33.113161,TNT-01046,PTR-0121,/api/v2/tags,400,41.69700346746186,us-east-1,Request payload too large,USR-064706
REQ-00102589,2025-11-11 22:20:03.113161,TNT-01021,PTR-0139,/api/v2/share,200,117.81206668947827,eu-west-1,None,USR-012177
REQ-00102590,2025-11-11 22:20:33.113161,TNT-01054,PTR-0127,/api/v2/upload,201,78.9986829071393,us-west-2,None,USR-054535
REQ-00102591,2025-11-11 22:21:03.113161,TNT-01139,PTR-0116,/api/v2/share,200,74.48026205676395,eu-west-1,None,USR-015364
REQ-00102592,2025-11-11 22:21:33.113161,TNT-01112,PTR-0107,/api/v2/webhooks,201,50.82964487132409,us-east-1,None,USR-112768
REQ-00102593,2025-11-11 22:22:03.113161,TNT-01053,PTR-0132,/api/v2/assets,204,42.37704669976727,us-east-1,None,USR-018193
REQ-00102594,2025-11-11 22:22:33.113161,TNT-01097,PTR-0130,/api/v2/analytics,200,141.5871576730943,ap-southeast-1,None,USR-105345
REQ-00102595,2025-11-11 22:23:03.113161,TNT-01123,PTR-0118,/api/v2/versions,200,39.05893038484955,eu-west-1,None,USR-054071
REQ-00102596,2025-11-11 22:23:33.113161,TNT-01055,PTR-0129,/api/v2/collections,200,55.88527281484973,ap-southeast-1,None,USR-069792
REQ-00102597,2025-11-11 22:24:03.113161,TNT-01024,PTR-0107,/api/v2/collections,201,128.49545529046162,ap-southeast-1,None,USR-072385
REQ-00102598,2025-11-11 22:24:33.113161,TNT-01089,PTR-0115,/api/v2/share,201,84.64194690134386,ap-southeast-1,None,USR-072916
REQ-00102599,2025-11-11 22:25:03.113161,TNT-01139,PTR-0129,/api/v2/collections,200,108.92863255187072,us-west-2,None,USR-088547
REQ-00102600,2025-11-11 22:25:33.113161,TNT-01056,PTR-0136,/api/v2/export,200,68.4896596340961,us-west-2,None,USR-074141
REQ-00102601,2025-11-11 22:26:03.113161,TNT-01004,PTR-0107,/api/v2/tags,200,58.11328127431966,us-west-2,None,USR-131308
REQ-00102602,2025-11-11 22:26:33.113161,TNT-01019,PTR-0100,/api/v2/tags,200,21.571770635919613,eu-west-1,None,USR-127203
REQ-00102603,2025-11-11 22:27:03.113161,TNT-01059,PTR-0100,/api/v2/tags,200,64.9188403216219,eu-west-1,None,USR-038222
REQ-00102604,2025-11-11 22:27:33.113161,TNT-01055,PTR-0101,/api/v2/metadata,200,151.14413627286365,eu-west-1,None,USR-131018
REQ-00102605,2025-11-11 22:28:03.113161,TNT-01096,PTR-0132,/api/v2/webhooks,201,86.5167090598347,eu-west-1,None,USR-041892
REQ-00102606,2025-11-11 22:28:33.113161,TNT-01093,PTR-0137,/api/v2/share,201,409.97429408620854,eu-west-1,None,USR-055833
REQ-00102607,2025-11-11 22:29:03.113161,TNT-01129,PTR-0136,/api/v2/export,200,113.34357616381672,eu-west-1,None,USR-019938
REQ-00102608,2025-11-11 22:29:33.113161,TNT-01102,None,/api/v2/assets,200,183.7027820302828,ap-southeast-1,None,USR-088755
REQ-00102609,2025-11-11 22:30:03.113161,TNT-01127,PTR-0127,/api/v2/collections,200,53.98413392183766,ap-southeast-1,None,USR-132986
REQ-00102610,2025-11-11 22:30:33.113161,TNT-01083,PTR-0111,/api/v2/versions,200,28.958726625914288,us-east-1,None,USR-083223
REQ-00102611,2025-11-11 22:31:03.113161,TNT-01054,PTR-0105,/api/v2/webhooks,500,1490.2622659261167,ap-southeast-1,Invalid query parameters,USR-046760
REQ-00102612,2025-11-11 22:31:33.113161,TNT-01145,PTR-0103,/api/v2/share,200,55.1053936464784,eu-west-1,None,USR-100263
REQ-00102613,2025-11-11 22:32:03.113161,TNT-01009,None,/api/v2/upload,200,120.0890472087762,us-west-2,None,USR-076970
REQ-00102614,2025-11-11 22:32:33.113161,TNT-01051,PTR-0109,/api/v2/users,204,23.82699934002705,eu-west-1,None,USR-013329
REQ-00102615,2025-11-11 22:33:03.113161,TNT-01107,PTR-0119,/api/v2/webhooks,200,39.60862663777956,us-west-2,None,USR-131915
REQ-00102616,2025-11-11 22:33:33.113161,TNT-01057,PTR-0109,/api/v2/collections,403,86.33797917080048,us-west-2,Rate limit exceeded for tenant,USR-105876
REQ-00102617,2025-11-11 22:34:03.113161,TNT-01064,None,/api/v2/share,200,29.417559336533547,us-west-2,None,USR-092057
REQ-00102618,2025-11-11 22:34:33.113161,TNT-01089,None,/api/v2/assets,200,29.849215283226325,ap-southeast-1,None,USR-103396
REQ-00102619,2025-11-11 22:35:03.113161,TNT-01037,None,/api/v2/tags,200,44.74787757434764,ap-southeast-1,None,USR-052740
REQ-00102620,2025-11-11 22:35:33.113161,TNT-01035,PTR-0116,/api/v2/search,500,1086.249194217029,us-west-2,Request payload too large,USR-036108
REQ-00102621,2025-11-11 22:36:03.113161,TNT-01004,None,/api/v2/webhooks,200,119.84987327110177,ap-southeast-1,None,USR-012980
REQ-00102622,2025-11-11 22:36:33.113161,TNT-01016,PTR-0136,/api/v2/versions,200,127.08550206916087,ap-southeast-1,None,USR-038633
REQ-00102623,2025-11-11 22:37:03.113161,TNT-01082,PTR-0119,/api/v2/collections,200,41.6520742383836,us-east-1,None,USR-018653
REQ-00102624,2025-11-11 22:37:33.113161,TNT-01035,PTR-0108,/api/v2/tags,200,45.19494993341668,ap-southeast-1,None,USR-039236
REQ-00102625,2025-11-11 22:38:03.113161,TNT-01056,PTR-0133,/api/v2/tags,204,81.11869187791436,ap-southeast-1,None,USR-029855
REQ-00102626,2025-11-11 22:38:33.113161,TNT-01004,PTR-0138,/api/v2/analytics,200,103.65337237982843,eu-west-1,None,USR-093387
REQ-00102627,2025-11-11 22:39:03.113161,TNT-01102,PTR-0130,/api/v2/search,201,141.42350819978978,us-west-2,None,USR-050558
REQ-00102628,2025-11-11 22:39:33.113161,TNT-01083,PTR-0103,/api/v2/users,200,63.25838088908848,eu-west-1,None,USR-013024
REQ-00102629,2025-11-11 22:40:03.113161,TNT-01059,PTR-0139,/api/v2/share,200,85.1594672560623,us-east-1,None,USR-093665
REQ-00102630,2025-11-11 22:40:33.113161,TNT-01118,None,/api/v2/analytics,200,208.29798368972612,ap-southeast-1,None,USR-026459
REQ-00102631,2025-11-11 22:41:03.113161,TNT-01008,None,/api/v2/tags,200,102.41211784028606,us-west-2,None,USR-072700
REQ-00102632,2025-11-11 22:41:33.113161,TNT-01028,PTR-0112,/api/v2/export,201,44.34775604372199,ap-southeast-1,None,USR-072087
REQ-00102633,2025-11-11 22:42:03.113161,TNT-01001,PTR-0125,/api/v2/search,200,105.69285958812573,us-east-1,None,USR-049014
REQ-00102634,2025-11-11 22:42:33.113161,TNT-01098,None,/api/v2/export,200,174.58476810467855,us-east-1,None,USR-102162
REQ-00102635,2025-11-11 22:43:03.113161,TNT-01054,PTR-0136,/api/v2/upload,404,56.36349215679014,us-west-2,Resource not found,USR-067370
REQ-00102636,2025-11-11 22:43:33.113161,TNT-01126,PTR-0137,/api/v2/assets,200,36.896556977084444,us-west-2,None,USR-113620
