transaction_id,@timestamp,customer_id,product_id,channel,transaction_amount,payment_method,store_location,campaign_id
TXN00001932,2025-11-06 11:00:20.082623,CUST000026,PROD000141,in-store,30.5,credit_card,Uptown,CAMP0069
TXN00001933,2025-11-06 11:15:20.082623,CUST000104,PROD000149,in-store,52.2,debit_card,Uptown,CAMP0073
TXN00001934,2025-11-06 11:30:20.082623,CUST000104,PROD000054,in-store,70.63,digital_wallet,East Market,CAMP0045
TXN00001935,2025-11-06 11:45:20.082623,CUST000177,PROD000019,in-store,20.99,digital_wallet,Uptown,NONE
TXN00001936,2025-11-06 12:00:20.082623,CUST000199,PROD000124,e-commerce,7.24,buy_now_pay_later,Riverside,CAMP0029
TXN00001937,2025-11-06 12:15:20.082623,CUST000105,PROD000044,e-commerce,5.81,cash,Uptown,CAMP0051
TXN00001938,2025-11-06 12:30:20.082623,CUST000176,PROD000021,in-store,20.78,buy_now_pay_later,Suburban Center,CAMP0031
TXN00001939,2025-11-06 12:45:20.082623,CUST000163,PROD000114,in-store,37.45,buy_now_pay_later,Metro Station,CAMP0041
TXN00001940,2025-11-06 13:00:20.082623,CUST000106,PROD000143,in-store,25.72,digital_wallet,North Plaza,CAMP0067
TXN00001941,2025-11-06 13:15:20.082623,CUST000177,PROD000029,in-store,36.51,cash,North Plaza,CAMP0018
TXN00001942,2025-11-06 13:30:20.082623,CUST000079,PROD000065,in-store,27.64,credit_card,Downtown,CAMP0053
TXN00001943,2025-11-06 13:45:20.082623,CUST000111,PROD000059,e-commerce,36.45,credit_card,East Market,CAMP0010
TXN00001944,2025-11-06 14:00:20.082623,CUST000006,PROD000038,in-store,22.71,cash,Riverside,CAMP0009
TXN00001945,2025-11-06 14:15:20.082623,CUST000082,PROD000140,e-commerce,51.36,digital_wallet,South Center,NONE
TXN00001946,2025-11-06 14:30:20.082623,CUST000198,PROD000141,e-commerce,32.67,digital_wallet,Uptown,NONE
TXN00001947,2025-11-06 14:45:20.082623,CUST000122,PROD000056,in-store,43.72,buy_now_pay_later,South Center,CAMP0006
TXN00001948,2025-11-06 15:00:20.082623,CUST000088,PROD000086,e-commerce,20.13,digital_wallet,Suburban Center,NONE
TXN00001949,2025-11-06 15:15:20.082623,CUST000016,PROD000141,in-store,17.5,debit_card,Downtown,CAMP0039
TXN00001950,2025-11-06 15:30:20.082623,CUST000137,PROD000115,in-store,137.13,digital_wallet,Suburban Center,NONE
TXN00001951,2025-11-06 15:45:20.082623,CUST000100,PROD000138,in-store,36.51,cash,Airport,CAMP0070
TXN00001952,2025-11-06 16:00:20.082623,CUST000042,PROD000116,e-commerce,78.43,credit_card,East Market,CAMP0006
TXN00001953,2025-11-06 16:15:20.082623,CUST000072,PROD000015,in-store,60.46,buy_now_pay_later,Airport,CAMP0007
TXN00001954,2025-11-06 16:30:20.082623,CUST000158,PROD000023,in-store,67.48,cash,Suburban Center,CAMP0018
TXN00001955,2025-11-06 16:45:20.082623,CUST000050,PROD000010,in-store,5.08,debit_card,Airport,CAMP0020
TXN00001956,2025-11-06 17:00:20.082623,CUST000049,PROD000147,e-commerce,46.7,credit_card,North Plaza,CAMP0055
TXN00001957,2025-11-06 17:15:20.082623,CUST000039,PROD000062,e-commerce,36.2,debit_card,South Center,CAMP0001
TXN00001958,2025-11-06 17:30:20.082623,CUST000150,PROD000107,e-commerce,29.11,buy_now_pay_later,North Plaza,CAMP0019
TXN00001959,2025-11-06 17:45:20.082623,CUST000184,PROD000021,in-store,20.86,cash,South Center,CAMP0046
TXN00001960,2025-11-06 18:00:20.082623,CUST000200,PROD000068,in-store,343.14,debit_card,East Market,CAMP0008
TXN00001961,2025-11-06 18:15:20.082623,CUST000078,PROD000064,e-commerce,131.81,digital_wallet,Suburban Center,CAMP0004
TXN00001962,2025-11-06 18:30:20.082623,CUST000098,PROD000084,e-commerce,54.57,debit_card,South Center,CAMP0078
TXN00001963,2025-11-06 18:45:20.082623,CUST000156,PROD000117,in-store,29.15,buy_now_pay_later,North Plaza,NONE
TXN00001964,2025-11-06 19:00:20.082623,CUST000085,PROD000055,e-commerce,22.3,debit_card,Westside Mall,CAMP0061
TXN00001965,2025-11-06 19:15:20.082623,CUST000125,PROD000032,in-store,8.39,credit_card,South Center,CAMP0035
TXN00001966,2025-11-06 19:30:20.082623,CUST000137,PROD000113,e-commerce,18.44,digital_wallet,East Market,CAMP0076
TXN00001967,2025-11-06 19:45:20.082623,CUST000183,PROD000109,in-store,172.71,buy_now_pay_later,Metro Station,CAMP0015
TXN00001968,2025-11-06 20:00:20.082623,CUST000037,PROD000006,in-store,33.24,buy_now_pay_later,South Center,NONE
TXN00001969,2025-11-06 20:15:20.082623,CUST000181,PROD000060,in-store,244.6,cash,Riverside,CAMP0006
TXN00001970,2025-11-06 20:30:20.082623,CUST000134,PROD000046,in-store,39.38,digital_wallet,Airport,NONE
TXN00001971,2025-11-06 20:45:20.082623,CUST000005,PROD000074,in-store,156.07,debit_card,Metro Station,CAMP0052
TXN00001972,2025-11-06 21:00:20.082623,CUST000052,PROD000015,e-commerce,57.79,buy_now_pay_later,East Market,CAMP0080
TXN00001973,2025-11-06 21:15:20.082623,CUST000012,PROD000093,in-store,31.16,debit_card,Westside Mall,NONE
TXN00001974,2025-11-06 21:30:20.082623,CUST000104,PROD000131,in-store,7.43,buy_now_pay_later,Riverside,CAMP0067
TXN00001975,2025-11-06 21:45:20.082623,CUST000130,PROD000110,in-store,4.99,cash,Uptown,CAMP0030
TXN00001976,2025-11-06 22:00:20.082623,CUST000134,PROD000124,e-commerce,7.55,credit_card,South Center,CAMP0055
TXN00001977,2025-11-06 22:15:20.082623,CUST000115,PROD000097,in-store,132.88,digital_wallet,Riverside,CAMP0075
TXN00001978,2025-11-06 22:30:20.082623,CUST000055,PROD000063,in-store,118.19,digital_wallet,Riverside,NONE
TXN00001979,2025-11-06 22:45:20.082623,CUST000014,PROD000135,e-commerce,10.81,debit_card,Airport,CAMP0050
TXN00001980,2025-11-06 23:00:20.082623,CUST000079,PROD000133,e-commerce,35.26,buy_now_pay_later,Downtown,CAMP0015
TXN00001981,2025-11-06 23:15:20.082623,CUST000044,PROD000067,in-store,124.13,credit_card,South Center,CAMP0059
TXN00001982,2025-11-06 23:30:20.082623,CUST000019,PROD000097,e-commerce,139.81,cash,South Center,CAMP0041
TXN00001983,2025-11-06 23:45:20.082623,CUST000001,PROD000125,e-commerce,64.15,cash,South Center,CAMP0005
TXN00001984,2025-11-07 00:00:20.082623,CUST000199,PROD000082,e-commerce,30.11,cash,Airport,CAMP0004
TXN00001985,2025-11-07 00:15:20.082623,CUST000072,PROD000090,e-commerce,29.2,digital_wallet,North Plaza,CAMP0076
TXN00001986,2025-11-07 00:30:20.082623,CUST000094,PROD000039,e-commerce,80.6,credit_card,Downtown,CAMP0041
TXN00001987,2025-11-07 00:45:20.082623,CUST000110,PROD000124,e-commerce,22.98,debit_card,Suburban Center,CAMP0017
TXN00001988,2025-11-07 01:00:20.082623,CUST000175,PROD000079,e-commerce,64.1,cash,Metro Station,CAMP0056
TXN00001989,2025-11-07 01:15:20.082623,CUST000024,PROD000142,in-store,77.16,buy_now_pay_later,Downtown,CAMP0074
TXN00001990,2025-11-07 01:30:20.082623,CUST000126,PROD000110,in-store,9.5,cash,East Market,CAMP0051
TXN00001991,2025-11-07 01:45:20.082623,CUST000136,PROD000024,in-store,16.18,debit_card,South Center,CAMP0055
TXN00001992,2025-11-07 02:00:20.082623,CUST000156,PROD000032,e-commerce,26.48,cash,East Market,NONE
TXN00001993,2025-11-07 02:15:20.082623,CUST000160,PROD000099,e-commerce,18.32,digital_wallet,Metro Station,CAMP0027
TXN00001994,2025-11-07 02:30:20.082623,CUST000150,PROD000015,e-commerce,59.73,buy_now_pay_later,East Market,CAMP0020
TXN00001995,2025-11-07 02:45:20.082623,CUST000123,PROD000089,e-commerce,13.52,cash,North Plaza,CAMP0053
TXN00001996,2025-11-07 03:00:20.082623,CUST000032,PROD000022,in-store,6.58,cash,Suburban Center,CAMP0051
TXN00001997,2025-11-07 03:15:20.082623,CUST000166,PROD000104,in-store,45.36,digital_wallet,Metro Station,CAMP0037
TXN00001998,2025-11-07 03:30:20.082623,CUST000185,PROD000076,in-store,35.69,buy_now_pay_later,Airport,CAMP0059
TXN00001999,2025-11-07 03:45:20.082623,CUST000058,PROD000069,e-commerce,116.27,debit_card,North Plaza,CAMP0053
TXN00002000,2025-11-07 04:00:20.082623,CUST000098,PROD000034,in-store,7.16,digital_wallet,Downtown,CAMP0031
TXN00002001,2025-11-07 04:15:20.082623,CUST000056,PROD000008,e-commerce,187.97,digital_wallet,East Market,CAMP0021
TXN00002002,2025-11-07 04:30:20.082623,CUST000028,PROD000068,in-store,338.09,credit_card,North Plaza,CAMP0038
TXN00002003,2025-11-07 04:45:20.082623,CUST000126,PROD000107,in-store,29.83,debit_card,Riverside,CAMP0080
TXN00002004,2025-11-07 05:00:20.082623,CUST000149,PROD000102,in-store,2.86,credit_card,Airport,NONE
TXN00002005,2025-11-07 05:15:20.082623,CUST000161,PROD000062,in-store,99.78,debit_card,Riverside,CAMP0076
TXN00002006,2025-11-07 05:30:20.082623,CUST000032,PROD000015,e-commerce,62.02,credit_card,East Market,NONE
TXN00002007,2025-11-07 05:45:20.082623,CUST000094,PROD000079,e-commerce,32.26,debit_card,East Market,CAMP0055
TXN00002008,2025-11-07 06:00:20.082623,CUST000057,PROD000028,e-commerce,15.77,debit_card,Westside Mall,CAMP0023
TXN00002009,2025-11-07 06:15:20.082623,CUST000026,PROD000035,e-commerce,165.84,credit_card,East Market,CAMP0065
TXN00002010,2025-11-07 06:30:20.082623,CUST000158,PROD000058,in-store,187.2,digital_wallet,Airport,CAMP0043
TXN00002011,2025-11-07 06:45:20.082623,CUST000113,PROD000092,e-commerce,16.93,digital_wallet,Uptown,NONE
TXN00002012,2025-11-07 07:00:20.082623,CUST000171,PROD000124,e-commerce,7.1,digital_wallet,Uptown,CAMP0074
TXN00002013,2025-11-07 07:15:20.082623,CUST000092,PROD000142,e-commerce,140.65,digital_wallet,Metro Station,NONE
TXN00002014,2025-11-07 07:30:20.082623,CUST000099,PROD000135,e-commerce,5.75,debit_card,North Plaza,NONE
TXN00002015,2025-11-07 07:45:20.082623,CUST000197,PROD000012,in-store,8.34,credit_card,Downtown,CAMP0057
TXN00002016,2025-11-07 08:00:20.082623,CUST000153,PROD000066,in-store,46.42,cash,Uptown,CAMP0041
TXN00002017,2025-11-07 08:15:20.082623,CUST000109,PROD000047,in-store,44.27,digital_wallet,Suburban Center,CAMP0031
TXN00002018,2025-11-07 08:30:20.082623,CUST000048,PROD000052,e-commerce,87.07,debit_card,Uptown,CAMP0008
TXN00002019,2025-11-07 08:45:20.082623,CUST000101,PROD000092,e-commerce,17.57,credit_card,Metro Station,CAMP0054
TXN00002020,2025-11-07 09:00:20.082623,CUST000130,PROD000019,in-store,11.55,debit_card,Airport,CAMP0004
TXN00002021,2025-11-07 09:15:20.082623,CUST000187,PROD000062,in-store,104.48,cash,Metro Station,NONE
TXN00002022,2025-11-07 09:30:20.082623,CUST000076,PROD000105,e-commerce,17.71,credit_card,Westside Mall,CAMP0074
TXN00002023,2025-11-07 09:45:20.082623,CUST000017,PROD000103,e-commerce,63.52,debit_card,South Center,CAMP0045
TXN00002024,2025-11-07 10:00:20.082623,CUST000177,PROD000124,in-store,22.87,debit_card,Suburban Center,CAMP0044
TXN00002025,2025-11-07 10:15:20.082623,CUST000061,PROD000090,e-commerce,31.39,cash,North Plaza,CAMP0024
TXN00002026,2025-11-07 10:30:20.082623,CUST000106,PROD000046,e-commerce,71.93,digital_wallet,Uptown,NONE
TXN00002027,2025-11-07 10:45:20.082623,CUST000024,PROD000093,in-store,29.44,debit_card,Metro Station,CAMP0079
TXN00002028,2025-11-07 11:00:20.082623,CUST000073,PROD000031,e-commerce,128.6,buy_now_pay_later,North Plaza,CAMP0057
TXN00002029,2025-11-07 11:15:20.082623,CUST000105,PROD000136,e-commerce,68.97,debit_card,South Center,CAMP0045
TXN00002030,2025-11-07 11:30:20.082623,CUST000139,PROD000115,e-commerce,132.25,digital_wallet,Downtown,CAMP0076
TXN00002031,2025-11-07 11:45:20.082623,CUST000089,PROD000055,in-store,71.29,credit_card,Airport,CAMP0003
TXN00002032,2025-11-07 12:00:20.082623,CUST000110,PROD000081,in-store,58.97,credit_card,Metro Station,CAMP0055
TXN00002033,2025-11-07 12:15:20.082623,CUST000175,PROD000114,e-commerce,57.75,cash,Westside Mall,CAMP0031
TXN00002034,2025-11-07 12:30:20.082623,CUST000181,PROD000139,e-commerce,264.53,digital_wallet,Downtown,CAMP0055
TXN00002035,2025-11-07 12:45:20.082623,CUST000198,PROD000060,in-store,122.58,cash,Riverside,CAMP0047
TXN00002036,2025-11-07 13:00:20.082623,CUST000182,PROD000073,in-store,20.12,buy_now_pay_later,South Center,CAMP0064
TXN00002037,2025-11-07 13:15:20.082623,CUST000165,PROD000101,in-store,72.01,digital_wallet,Westside Mall,CAMP0059
TXN00002038,2025-11-07 13:30:20.082623,CUST000058,PROD000022,e-commerce,7.51,credit_card,Suburban Center,NONE
TXN00002039,2025-11-07 13:45:20.082623,CUST000150,PROD000004,in-store,94.54,debit_card,Westside Mall,CAMP0050
TXN00002040,2025-11-07 14:00:20.082623,CUST000011,PROD000002,e-commerce,136.13,credit_card,Airport,CAMP0062
TXN00002041,2025-11-07 14:15:20.082623,CUST000153,PROD000123,e-commerce,34.76,digital_wallet,Suburban Center,CAMP0011
TXN00002042,2025-11-07 14:30:20.082623,CUST000025,PROD000127,e-commerce,56.15,credit_card,North Plaza,CAMP0073
TXN00002043,2025-11-07 14:45:20.082623,CUST000156,PROD000046,in-store,74.74,digital_wallet,Suburban Center,CAMP0009
TXN00002044,2025-11-07 15:00:20.082623,CUST000160,PROD000037,in-store,17.0,credit_card,East Market,NONE
TXN00002045,2025-11-07 15:15:20.082623,CUST000142,PROD000082,e-commerce,30.62,debit_card,Downtown,CAMP0072
TXN00002046,2025-11-07 15:30:20.082623,CUST000158,PROD000136,e-commerce,134.02,debit_card,Airport,CAMP0047
TXN00002047,2025-11-07 15:45:20.082623,CUST000119,PROD000041,in-store,72.68,credit_card,Uptown,CAMP0053
TXN00002048,2025-11-07 16:00:20.082623,CUST000045,PROD000088,e-commerce,52.77,cash,Downtown,CAMP0078
TXN00002049,2025-11-07 16:15:20.082623,CUST000046,PROD000105,e-commerce,15.76,digital_wallet,Westside Mall,CAMP0017
TXN00002050,2025-11-07 16:30:20.082623,CUST000047,PROD000066,e-commerce,47.12,digital_wallet,East Market,CAMP0016
TXN00002051,2025-11-07 16:45:20.082623,CUST000193,PROD000090,e-commerce,62.86,buy_now_pay_later,Westside Mall,NONE
TXN00002052,2025-11-07 17:00:20.082623,CUST000188,PROD000119,in-store,11.67,credit_card,East Market,CAMP0005
TXN00002053,2025-11-07 17:15:20.082623,CUST000147,PROD000046,in-store,36.21,credit_card,Westside Mall,CAMP0042
TXN00002054,2025-11-07 17:30:20.082623,CUST000146,PROD000017,in-store,70.42,digital_wallet,North Plaza,CAMP0068
TXN00002055,2025-11-07 17:45:20.082623,CUST000191,PROD000037,in-store,34.64,buy_now_pay_later,Metro Station,CAMP0078
TXN00002056,2025-11-07 18:00:20.082623,CUST000006,PROD000036,in-store,82.06,cash,Downtown,NONE
TXN00002057,2025-11-07 18:15:20.082623,CUST000005,PROD000101,e-commerce,33.82,digital_wallet,South Center,CAMP0030
TXN00002058,2025-11-07 18:30:20.082623,CUST000092,PROD000028,in-store,28.72,digital_wallet,Airport,CAMP0023
TXN00002059,2025-11-07 18:45:20.082623,CUST000105,PROD000078,e-commerce,41.36,credit_card,Downtown,CAMP0025
TXN00002060,2025-11-07 19:00:20.082623,CUST000076,PROD000105,e-commerce,17.76,digital_wallet,Metro Station,CAMP0041
TXN00002061,2025-11-07 19:15:20.082623,CUST000042,PROD000015,e-commerce,123.38,cash,Downtown,CAMP0006
TXN00002062,2025-11-07 19:30:20.082623,CUST000151,PROD000057,e-commerce,44.28,credit_card,North Plaza,CAMP0023
TXN00002063,2025-11-07 19:45:20.082623,CUST000117,PROD000070,e-commerce,22.98,credit_card,Metro Station,CAMP0039
TXN00002064,2025-11-07 20:00:20.082623,CUST000178,PROD000083,e-commerce,11.53,cash,Riverside,CAMP0022
TXN00002065,2025-11-07 20:15:20.082623,CUST000108,PROD000035,e-commerce,149.41,digital_wallet,East Market,CAMP0078
TXN00002066,2025-11-07 20:30:20.082623,CUST000062,PROD000120,e-commerce,37.93,debit_card,Metro Station,CAMP0039
TXN00002067,2025-11-07 20:45:20.082623,CUST000152,PROD000150,in-store,53.49,digital_wallet,Downtown,CAMP0002
TXN00002068,2025-11-07 21:00:20.082623,CUST000103,PROD000065,in-store,10.46,debit_card,Metro Station,CAMP0051
TXN00002069,2025-11-07 21:15:20.082623,CUST000088,PROD000039,e-commerce,38.5,cash,Airport,CAMP0043
TXN00002070,2025-11-07 21:30:20.082623,CUST000074,PROD000098,e-commerce,149.68,credit_card,Airport,CAMP0067
TXN00002071,2025-11-07 21:45:20.082623,CUST000071,PROD000024,in-store,45.5,credit_card,Uptown,CAMP0078
TXN00002072,2025-11-07 22:00:20.082623,CUST000029,PROD000041,e-commerce,238.08,debit_card,Suburban Center,NONE
TXN00002073,2025-11-07 22:15:20.082623,CUST000170,PROD000120,in-store,70.76,credit_card,Uptown,CAMP0042
TXN00002074,2025-11-07 22:30:20.082623,CUST000087,PROD000036,e-commerce,29.08,digital_wallet,North Plaza,CAMP0053
TXN00002075,2025-11-07 22:45:20.082623,CUST000173,PROD000083,in-store,13.34,digital_wallet,Downtown,NONE
TXN00002076,2025-11-07 23:00:20.082623,CUST000040,PROD000061,in-store,33.67,debit_card,East Market,NONE
TXN00002077,2025-11-07 23:15:20.082623,CUST000107,PROD000136,e-commerce,68.74,credit_card,Airport,CAMP0016
TXN00002078,2025-11-07 23:30:20.082623,CUST000146,PROD000066,e-commerce,21.22,credit_card,Westside Mall,NONE
TXN00002079,2025-11-07 23:45:20.082623,CUST000105,PROD000009,e-commerce,68.18,digital_wallet,South Center,NONE
TXN00002080,2025-11-08 00:00:20.082623,CUST000173,PROD000074,in-store,147.67,credit_card,Westside Mall,CAMP0050
TXN00002081,2025-11-08 00:15:20.082623,CUST000050,PROD000026,in-store,613.28,cash,Metro Station,CAMP0066
TXN00002082,2025-11-08 00:30:20.082623,CUST000137,PROD000018,in-store,22.38,cash,Riverside,CAMP0012
TXN00002083,2025-11-08 00:45:20.082623,CUST000091,PROD000136,in-store,210.84,digital_wallet,Suburban Center,CAMP0026
TXN00002084,2025-11-08 01:00:20.082623,CUST000007,PROD000003,in-store,26.62,digital_wallet,Westside Mall,CAMP0006
TXN00002085,2025-11-08 01:15:20.082623,CUST000163,PROD000127,e-commerce,34.57,digital_wallet,Downtown,CAMP0066
TXN00002086,2025-11-08 01:30:20.082623,CUST000199,PROD000106,e-commerce,63.81,credit_card,Metro Station,CAMP0073
TXN00002087,2025-11-08 01:45:20.082623,CUST000034,PROD000084,in-store,60.81,credit_card,South Center,NONE
TXN00002088,2025-11-08 02:00:20.082623,CUST000121,PROD000063,e-commerce,239.99,buy_now_pay_later,South Center,NONE
TXN00002089,2025-11-08 02:15:20.082623,CUST000156,PROD000038,in-store,25.22,credit_card,Metro Station,NONE
TXN00002090,2025-11-08 02:30:20.082623,CUST000198,PROD000014,e-commerce,24.45,credit_card,Airport,CAMP0071
TXN00002091,2025-11-08 02:45:20.082623,CUST000008,PROD000067,e-commerce,62.25,buy_now_pay_later,Riverside,CAMP0010
TXN00002092,2025-11-08 03:00:20.082623,CUST000161,PROD000005,e-commerce,47.53,digital_wallet,Riverside,CAMP0007
TXN00002093,2025-11-08 03:15:20.082623,CUST000111,PROD000087,in-store,86.79,buy_now_pay_later,Suburban Center,NONE
TXN00002094,2025-11-08 03:30:20.082623,CUST000160,PROD000063,in-store,136.22,credit_card,East Market,CAMP0030
TXN00002095,2025-11-08 03:45:20.082623,CUST000005,PROD000020,e-commerce,103.24,buy_now_pay_later,South Center,CAMP0045
TXN00002096,2025-11-08 04:00:20.082623,CUST000169,PROD000033,in-store,70.14,digital_wallet,South Center,CAMP0050
TXN00002097,2025-11-08 04:15:20.082623,CUST000138,PROD000131,in-store,6.78,cash,Westside Mall,CAMP0046
TXN00002098,2025-11-08 04:30:20.082623,CUST000179,PROD000042,e-commerce,38.96,digital_wallet,Metro Station,CAMP0067
TXN00002099,2025-11-08 04:45:20.082623,CUST000072,PROD000071,e-commerce,73.13,digital_wallet,East Market,NONE
TXN00002100,2025-11-08 05:00:20.082623,CUST000176,PROD000026,in-store,227.08,buy_now_pay_later,Downtown,CAMP0041
TXN00002101,2025-11-08 05:15:20.082623,CUST000162,PROD000079,e-commerce,33.36,credit_card,Airport,CAMP0027
TXN00002102,2025-11-08 05:30:20.082623,CUST000104,PROD000105,e-commerce,16.86,cash,Downtown,NONE
TXN00002103,2025-11-08 05:45:20.082623,CUST000100,PROD000034,e-commerce,15.04,cash,Uptown,NONE
TXN00002104,2025-11-08 06:00:20.082623,CUST000007,PROD000068,e-commerce,948.24,debit_card,Uptown,CAMP0021
TXN00002105,2025-11-08 06:15:20.082623,CUST000057,PROD000061,in-store,61.0,buy_now_pay_later,Suburban Center,CAMP0014
TXN00002106,2025-11-08 06:30:20.082623,CUST000040,PROD000018,in-store,78.9,buy_now_pay_later,North Plaza,NONE
TXN00002107,2025-11-08 06:45:20.082623,CUST000181,PROD000002,in-store,70.24,credit_card,North Plaza,NONE
TXN00002108,2025-11-08 07:00:20.082623,CUST000053,PROD000101,in-store,77.99,debit_card,Metro Station,CAMP0055
TXN00002109,2025-11-08 07:15:20.082623,CUST000129,PROD000133,e-commerce,73.71,debit_card,Metro Station,CAMP0032
TXN00002110,2025-11-08 07:30:20.082623,CUST000120,PROD000032,e-commerce,16.46,digital_wallet,Suburban Center,CAMP0028
TXN00002111,2025-11-08 07:45:20.082623,CUST000073,PROD000121,in-store,84.41,cash,Airport,CAMP0078
TXN00002112,2025-11-08 08:00:20.082623,CUST000151,PROD000122,in-store,8.36,digital_wallet,Westside Mall,CAMP0021
TXN00002113,2025-11-08 08:15:20.082623,CUST000171,PROD000059,e-commerce,109.77,debit_card,South Center,CAMP0003
TXN00002114,2025-11-08 08:30:20.082623,CUST000053,PROD000037,e-commerce,30.44,digital_wallet,Suburban Center,CAMP0052
TXN00002115,2025-11-08 08:45:20.082623,CUST000139,PROD000066,in-store,60.88,buy_now_pay_later,Metro Station,CAMP0053
TXN00002116,2025-11-08 09:00:20.082623,CUST000051,PROD000028,e-commerce,39.84,digital_wallet,North Plaza,NONE
TXN00002117,2025-11-08 09:15:20.082623,CUST000154,PROD000114,e-commerce,19.79,debit_card,Uptown,NONE
TXN00002118,2025-11-08 09:30:20.082623,CUST000061,PROD000097,e-commerce,177.08,cash,Suburban Center,CAMP0007
TXN00002119,2025-11-08 09:45:20.082623,CUST000112,PROD000033,e-commerce,35.62,credit_card,South Center,CAMP0005
TXN00002120,2025-11-08 10:00:20.082623,CUST000082,PROD000117,in-store,91.23,cash,Uptown,CAMP0048
TXN00002121,2025-11-08 10:15:20.082623,CUST000023,PROD000039,in-store,77.91,digital_wallet,Suburban Center,CAMP0036
TXN00002122,2025-11-08 10:30:20.082623,CUST000105,PROD000136,e-commerce,69.65,credit_card,Airport,CAMP0026
TXN00002123,2025-11-08 10:45:20.082623,CUST000159,PROD000108,in-store,10.1,digital_wallet,Suburban Center,NONE
TXN00002124,2025-11-08 11:00:20.082623,CUST000154,PROD000017,e-commerce,36.49,credit_card,Westside Mall,CAMP0077
TXN00002125,2025-11-08 11:15:20.082623,CUST000070,PROD000030,e-commerce,91.08,cash,North Plaza,NONE
TXN00002126,2025-11-08 11:30:20.082623,CUST000088,PROD000051,in-store,31.33,cash,East Market,CAMP0050
TXN00002127,2025-11-08 11:45:20.082623,CUST000142,PROD000118,e-commerce,20.92,credit_card,North Plaza,CAMP0004
TXN00002128,2025-11-08 12:00:20.082623,CUST000195,PROD000087,e-commerce,85.88,credit_card,Airport,CAMP0063
TXN00002129,2025-11-08 12:15:20.082623,CUST000108,PROD000010,e-commerce,17.32,digital_wallet,Uptown,CAMP0005
TXN00002130,2025-11-08 12:30:20.082623,CUST000142,PROD000105,in-store,47.05,debit_card,South Center,CAMP0006
TXN00002131,2025-11-08 12:45:20.082623,CUST000058,PROD000060,e-commerce,246.6,buy_now_pay_later,South Center,CAMP0061
TXN00002132,2025-11-08 13:00:20.082623,CUST000163,PROD000096,e-commerce,722.78,buy_now_pay_later,Metro Station,CAMP0049
TXN00002133,2025-11-08 13:15:20.082623,CUST000194,PROD000101,in-store,38.57,digital_wallet,Westside Mall,CAMP0028
TXN00002134,2025-11-08 13:30:20.082623,CUST000157,PROD000008,in-store,377.43,debit_card,Metro Station,NONE
TXN00002135,2025-11-08 13:45:20.082623,CUST000031,PROD000094,in-store,507.61,credit_card,Riverside,CAMP0037
TXN00002136,2025-11-08 14:00:20.082623,CUST000099,PROD000057,e-commerce,40.95,buy_now_pay_later,North Plaza,CAMP0070
TXN00002137,2025-11-08 14:15:20.082623,CUST000154,PROD000071,e-commerce,75.26,debit_card,Westside Mall,NONE
TXN00002138,2025-11-08 14:30:20.082623,CUST000027,PROD000055,e-commerce,65.77,credit_card,Westside Mall,NONE
TXN00002139,2025-11-08 14:45:20.082623,CUST000191,PROD000116,in-store,45.83,digital_wallet,Airport,CAMP0066
TXN00002140,2025-11-08 15:00:20.082623,CUST000130,PROD000020,in-store,96.09,buy_now_pay_later,Uptown,CAMP0025
TXN00002141,2025-11-08 15:15:20.082623,CUST000116,PROD000001,in-store,68.32,credit_card,Uptown,CAMP0069
TXN00002142,2025-11-08 15:30:20.082623,CUST000136,PROD000062,in-store,37.2,cash,Metro Station,CAMP0050
TXN00002143,2025-11-08 15:45:20.082623,CUST000040,PROD000096,e-commerce,254.78,credit_card,Suburban Center,CAMP0049
TXN00002144,2025-11-08 16:00:20.082623,CUST000066,PROD000132,e-commerce,39.66,digital_wallet,Metro Station,CAMP0037
TXN00002145,2025-11-08 16:15:20.082623,CUST000125,PROD000103,e-commerce,187.65,buy_now_pay_later,North Plaza,CAMP0028
TXN00002146,2025-11-08 16:30:20.082623,CUST000032,PROD000054,e-commerce,45.26,cash,East Market,CAMP0071
TXN00002147,2025-11-08 16:45:20.082623,CUST000134,PROD000077,e-commerce,26.8,buy_now_pay_later,South Center,CAMP0075
TXN00002148,2025-11-08 17:00:20.082623,CUST000067,PROD000128,e-commerce,42.42,digital_wallet,Metro Station,NONE
TXN00002149,2025-11-08 17:15:20.082623,CUST000071,PROD000016,e-commerce,71.94,cash,South Center,CAMP0024
TXN00002150,2025-11-08 17:30:20.082623,CUST000032,PROD000083,in-store,36.48,buy_now_pay_later,Downtown,CAMP0008
TXN00002151,2025-11-08 17:45:20.082623,CUST000171,PROD000027,in-store,89.91,buy_now_pay_later,Uptown,CAMP0076
TXN00002152,2025-11-08 18:00:20.082623,CUST000082,PROD000089,in-store,11.79,credit_card,Uptown,CAMP0073
TXN00002153,2025-11-08 18:15:20.082623,CUST000129,PROD000109,in-store,84.56,cash,Uptown,NONE
TXN00002154,2025-11-08 18:30:20.082623,CUST000053,PROD000059,in-store,78.21,buy_now_pay_later,Suburban Center,CAMP0067
TXN00002155,2025-11-08 18:45:20.082623,CUST000139,PROD000097,e-commerce,174.8,cash,Suburban Center,CAMP0043
TXN00002156,2025-11-08 19:00:20.082623,CUST000002,PROD000083,in-store,11.23,cash,South Center,CAMP0025
TXN00002157,2025-11-08 19:15:20.082623,CUST000124,PROD000002,in-store,133.17,credit_card,Airport,CAMP0018
