user_id,subscriber_id,preference_vector,liked_themes,disliked_themes,preferred_genres,avoided_genres,preferred_tone,complexity_preference,session_count,profile_maturity,last_updated,cold_start_phase
USER-0003914,SUB-0003914,"0.3224,0.2119,0.1701,0.8571,0.7579,0.7626,0.5442,0.7284,0.3140,0.5871,0.6718,0.0850,0.2664,0.4658,0.5090,0.6314,0.2717,0.8858,0.6206,0.8768","Love triangle,Political power,Parallel universes,Good vs evil,Identity crisis","Historical drama,Political power,Generational conflict","Crime,Thriller,Drama",,Gritty,Moderate,2,Cold Start,2025-11-02 06:16:48.711304,False
USER-0003915,SUB-0003915,"0.3063,0.4700,0.3192,0.3952,0.6934,0.1831,0.2610,0.6375,0.3828,0.5374,0.1229,0.3207,0.4357,0.4201,0.7777,0.9216,0.0365,0.1928,0.9734,0.7351","Coming of age,Good vs evil,Class struggle,Historical drama","Love triangle,Betrayal","Family,Animation",,Intense,Moderate,35,Established,2025-11-02 06:31:48.711304,False
USER-0003916,SUB-0003916,"0.8496,0.7289,0.0645,0.6825,0.7381,0.7618,0.3582,0.4436,0.9417,0.5871,0.6495,0.4163,0.8009,0.5914,0.6190,0.9514,0.2048,0.6157,0.6640,0.7599","Generational conflict,Class struggle,Post-apocalyptic,Addiction recovery,Moral ambiguity,Corporate intrigue","Artificial intelligence,Moral ambiguity,Social justice","Animation,Comedy","Animation,Family",Dark,Simple,5,Developing,2025-11-02 06:46:48.711304,True
USER-0003917,SUB-0003917,"0.1293,0.5400,0.8130,0.4695,0.5575,0.3557,0.8026,0.6021,0.7949,0.0973,0.0069,0.1457,0.1382,0.9635,0.0824,0.6097,0.2520,0.8360,0.2533,0.7673","Historical drama,Friendship bonds,Revenge quest,Parallel universes",Addiction recovery,"Adventure,Mystery,Animation,Action","Fantasy,Mystery",Light,Moderate,15,Mature,2025-11-02 07:01:48.711304,True
USER-0003918,SUB-0003918,"0.6757,0.8172,0.9356,0.7842,0.2346,0.5661,0.2016,0.9111,0.2245,0.3327,0.3333,0.8511,0.3632,0.7362,0.2641,0.8734,0.5008,0.8647,0.1582,0.7910","Social justice,Revenge quest,Moral ambiguity,Coming of age,Historical drama","Good vs evil,Family dynamics","SciFi,Mystery","Comedy,Animation",Intense,Very Complex,35,Developing,2025-11-02 07:16:48.711304,True
USER-0003919,SUB-0003919,"0.6229,0.4971,0.4815,0.9488,0.1743,0.1830,0.5168,0.5561,0.6196,0.4259,0.2607,0.5550,0.3003,0.1708,0.2949,0.9833,0.3184,0.3291,0.6683,0.1551","Artificial intelligence,Post-apocalyptic,Identity crisis,Parallel universes,Love triangle,Class struggle","Betrayal,Revenge quest,Parallel universes","Fantasy,Thriller","Adventure,Thriller",Uplifting,Moderate,75,Mature,2025-11-02 07:31:48.711304,False
USER-0003920,SUB-0003920,"0.9676,0.1595,0.6936,0.2913,0.1342,0.0671,0.2280,0.7417,0.6966,0.3653,0.5089,0.4472,0.5694,0.9360,0.9665,0.1341,0.0238,0.7000,0.7750,0.1779","Political power,Generational conflict,Time travel,Historical drama","Artificial intelligence,Love triangle,Mental health","SciFi,Horror",,Dark,Moderate,15,Developing,2025-11-02 07:46:48.711304,False
USER-0003921,SUB-0003921,"0.8920,0.9718,0.4295,0.4542,0.0296,0.5429,0.5826,0.1824,0.0347,0.3194,0.1993,0.4418,0.6760,0.0231,0.6869,0.5151,0.4470,0.6560,0.7795,0.7667","Love triangle,Coming of age,Corporate intrigue",Post-apocalyptic,"Horror,Drama,Animation,SciFi",Comedy,Light,Moderate,5,Mature,2025-11-02 08:01:48.711304,False
USER-0003922,SUB-0003922,"0.7858,0.9994,0.8539,0.7275,0.7171,0.8478,0.4413,0.6442,0.3983,0.9158,0.3895,0.0281,0.9331,0.9565,0.8855,0.2279,0.7682,0.8695,0.9339,0.4445","Mental health,Family dynamics,Class struggle,Coming of age,Redemption arc,Post-apocalyptic","Historical drama,Identity crisis,Post-apocalyptic","Adventure,Crime,Horror,Family","Animation,SciFi",Uplifting,Simple,2,Established,2025-11-02 08:16:48.711304,False
USER-0003923,SUB-0003923,"0.3851,0.2775,0.5936,0.8535,0.5221,0.6598,0.4666,0.2609,0.0721,0.8808,0.8414,0.8059,0.6487,0.3544,0.0184,0.0833,0.0074,0.7788,0.8353,0.6018","Generational conflict,Identity crisis,Love triangle,Friendship bonds","Time travel,Corporate intrigue,Post-apocalyptic","Crime,Fantasy,Thriller,Horror",Comedy,Intense,Simple,75,Established,2025-11-02 08:31:48.711304,True
USER-0003924,SUB-0003924,"0.1483,0.3576,0.6525,0.1323,0.4043,0.7689,0.3602,0.3675,0.2802,0.5067,0.4473,0.4981,0.2715,0.9066,0.5292,0.8148,0.3405,0.7080,0.4120,0.8411","Good vs evil,Generational conflict,Time travel,Love triangle,Historical drama","Time travel,Good vs evil,Addiction recovery","Family,Crime,Fantasy","Crime,Animation",Gritty,Simple,5,Established,2025-11-02 08:46:48.711304,False
USER-0003925,SUB-0003925,"0.3706,0.1143,0.0449,0.8606,0.3124,0.2581,0.7038,0.2202,0.0983,0.6667,0.1547,0.7329,0.8592,0.5610,0.8454,0.1069,0.8902,0.2463,0.5143,0.4731","Time travel,Family dynamics,Artificial intelligence,Moral ambiguity,Coming of age,Mental health",Class struggle,"Horror,Action,Comedy,Romance",,Intense,Moderate,15,Developing,2025-11-02 09:01:48.711304,False
USER-0003926,SUB-0003926,"0.0688,0.9198,0.4295,0.5152,0.0589,0.4555,0.4975,0.3836,0.1282,0.8471,0.2490,0.3848,0.2952,0.6570,0.7440,0.2975,0.4789,0.1617,0.5535,0.5894","Corporate intrigue,Moral ambiguity,Coming of age,Revenge quest,Family dynamics,Love triangle",Redemption arc,"Drama,SciFi,Crime",,Serious,Simple,15,Established,2025-11-02 09:16:48.711304,False
USER-0003927,SUB-0003927,"0.6684,0.9008,0.7988,0.5670,0.2169,0.5082,0.5628,0.0291,0.3410,0.3165,0.1094,0.6913,0.9519,0.1843,0.6167,0.5363,0.2291,0.5428,0.7571,0.2914","Corporate intrigue,Mental health,Betrayal,Survival","Addiction recovery,Corporate intrigue,Family dynamics","Action,SciFi,Adventure",,Intense,Simple,15,Mature,2025-11-02 09:31:48.711304,False
USER-0003928,SUB-0003928,"0.6429,0.9218,0.7954,0.5833,0.8517,0.1454,0.4475,0.9916,0.5352,0.9990,0.8265,0.6017,0.3844,0.5142,0.2959,0.5162,0.3361,0.6520,0.0059,0.0225","Moral ambiguity,Parallel universes,Love triangle","Corporate intrigue,Post-apocalyptic,Moral ambiguity","Documentary,Romance","Fantasy,Adventure",Dark,Complex,75,Mature,2025-11-02 09:46:48.711304,False
USER-0003929,SUB-0003929,"0.0753,0.1270,0.7437,0.9567,0.5261,0.2524,0.4339,0.1267,0.2022,0.6645,0.9541,0.3894,0.3240,0.5833,0.3010,0.1902,0.4108,0.7853,0.8038,0.3833","Betrayal,Generational conflict,Corporate intrigue,Time travel,Love triangle","Class struggle,Mental health","Documentary,Family,Romance",,Light,Moderate,2,Established,2025-11-02 10:01:48.711304,False
USER-0003930,SUB-0003930,"0.4876,0.7370,0.6521,0.5026,0.8986,0.2709,0.1076,0.8273,0.5030,0.4077,0.6787,0.2270,0.7023,0.4876,0.8406,0.2936,0.8205,0.3172,0.4523,0.1249","Family dynamics,Moral ambiguity,Political power,Good vs evil,Coming of age,Social justice","Time travel,Generational conflict","Family,Animation",,Light,Simple,2,Mature,2025-11-02 10:16:48.711304,False
USER-0003931,SUB-0003931,"0.3946,0.8954,0.9511,0.9776,0.0361,0.1820,0.3572,0.1458,0.1082,0.1776,0.0098,0.3095,0.1873,0.0952,0.4359,0.2198,0.3348,0.2903,0.4578,0.7065","Redemption arc,Love triangle,Good vs evil,Social justice","Addiction recovery,Social justice","SciFi,Action","Comedy,Thriller",Gritty,Simple,15,Developing,2025-11-02 10:31:48.711304,True
USER-0003932,SUB-0003932,"0.0019,0.6794,0.5117,0.5965,0.9774,0.9979,0.4575,0.9038,0.7273,0.5663,0.8836,0.4616,0.5290,0.1291,0.9958,0.8645,0.8861,0.8302,0.6230,0.3454","Post-apocalyptic,Survival,Historical drama,Redemption arc,Parallel universes","Family dynamics,Political power,Identity crisis","Comedy,Thriller",,Whimsical,Simple,2,Cold Start,2025-11-02 10:46:48.711304,True
USER-0003933,SUB-0003933,"0.0547,0.8435,0.6177,0.3667,0.4638,0.0196,0.1003,0.5709,0.3897,0.3548,0.1286,0.1400,0.1305,0.9546,0.8780,0.6528,0.2030,0.1115,0.6052,0.9107","Revenge quest,Love triangle,Identity crisis","Class struggle,Time travel,Coming of age","Romance,Horror",Adventure,Dark,Complex,5,Cold Start,2025-11-02 11:01:48.711304,False
USER-0003934,SUB-0003934,"0.0632,0.2043,0.5270,0.7974,0.0501,0.0512,0.7474,0.2056,0.6279,0.6419,0.7427,0.0352,0.8052,0.1649,0.1594,0.2980,0.5191,0.3534,0.6076,0.8469","Class struggle,Moral ambiguity,Generational conflict,Love triangle,Betrayal,Identity crisis","Coming of age,Mental health,Moral ambiguity","Mystery,Horror,Comedy",,Serious,Simple,35,Developing,2025-11-02 11:16:48.711304,False
USER-0003935,SUB-0003935,"0.9319,0.0975,0.4055,0.1637,0.1221,0.1133,0.3602,0.3799,0.5763,0.7034,0.8590,0.0682,0.9795,0.4677,0.2291,0.3281,0.5785,0.4908,0.3221,0.3140","Survival,Post-apocalyptic,Friendship bonds,Political power,Redemption arc,Mental health",Survival,"Animation,Thriller,Adventure",,Uplifting,Complex,35,Established,2025-11-02 11:31:48.711304,False
USER-0003936,SUB-0003936,"0.4192,0.5437,0.4817,0.5677,0.2018,0.0754,0.9800,0.7946,0.3536,0.9096,0.2197,0.1507,0.4479,0.6870,0.8939,0.6511,0.0418,0.3255,0.1479,0.2594","Post-apocalyptic,Time travel,Love triangle,Survival,Coming of age","Moral ambiguity,Betrayal","Animation,Fantasy,Adventure",,Dark,Simple,15,Cold Start,2025-11-02 11:46:48.711304,True
USER-0003937,SUB-0003937,"0.3910,0.1808,0.0309,0.8757,0.3186,0.3239,0.7838,0.5717,0.3992,0.0411,0.7291,0.4762,0.8940,0.4286,0.4240,0.1364,0.3227,0.6303,0.0548,0.1019","Mental health,Post-apocalyptic,Redemption arc",Political power,"Action,Comedy,Romance",Horror,Dark,Simple,15,Mature,2025-11-02 12:01:48.711304,False
USER-0003938,SUB-0003938,"0.9364,0.0942,0.2628,0.2193,0.6650,0.9972,0.0635,0.9627,0.4495,0.4908,0.8521,0.5797,0.8403,0.9688,0.0892,0.9470,0.9838,0.0676,0.9677,0.8769","Betrayal,Addiction recovery,Love triangle,Family dynamics","Historical drama,Identity crisis","Thriller,Animation,Action","Romance,Crime",Serious,Simple,35,Established,2025-11-02 12:16:48.711304,True
USER-0003939,SUB-0003939,"0.0893,0.3424,0.8165,0.6789,0.8576,0.9352,0.9575,0.0568,0.0954,0.9988,0.6384,0.5586,0.1127,0.8249,0.2782,0.6301,0.8757,0.3498,0.1830,0.7274","Social justice,Friendship bonds,Revenge quest,Moral ambiguity,Addiction recovery","Generational conflict,Love triangle","Documentary,SciFi",,Intense,Simple,5,Established,2025-11-02 12:31:48.711304,False
USER-0003940,SUB-0003940,"0.2913,0.4671,0.6195,0.4815,0.6839,0.1137,0.2060,0.2579,0.4124,0.5133,0.1549,0.8367,0.7590,0.4695,0.6646,0.2726,0.8813,0.4497,0.1327,0.2693","Class struggle,Historical drama,Generational conflict,Family dynamics","Artificial intelligence,Coming of age,Identity crisis","Thriller,Fantasy,Animation,Mystery",Fantasy,Whimsical,Simple,35,Established,2025-11-02 12:46:48.711304,False
USER-0003941,SUB-0003941,"0.9797,0.5072,0.1142,0.9478,0.7936,0.4973,0.3224,0.3718,0.9415,0.6663,0.6006,0.2701,0.2208,0.3040,0.9558,0.0754,0.0223,0.1670,0.0737,0.7245","Corporate intrigue,Addiction recovery,Artificial intelligence,Family dynamics","Family dynamics,Corporate intrigue","Thriller,Adventure,Mystery","Action,SciFi",Dark,Moderate,5,Established,2025-11-02 13:01:48.711304,False
USER-0003942,SUB-0003942,"0.2085,0.4651,0.1148,0.9568,0.0463,0.6379,0.6670,0.1732,0.9744,0.7207,0.5205,0.7701,0.5998,0.2467,0.7845,0.8659,0.7820,0.5367,0.9675,0.1111","Love triangle,Class struggle,Parallel universes","Revenge quest,Family dynamics","Drama,Action",,Light,Complex,15,Developing,2025-11-02 13:16:48.711304,False
USER-0003943,SUB-0003943,"0.5656,0.5377,0.3169,0.1972,0.1594,0.6117,0.6074,0.5048,0.1061,0.8624,0.2356,0.2358,0.0239,0.3421,0.0692,0.3719,0.4048,0.6140,0.2006,0.4124","Corporate intrigue,Post-apocalyptic,Class struggle,Social justice,Moral ambiguity,Survival",Identity crisis,"Family,Mystery,SciFi,Crime","Family,Drama",Serious,Simple,75,Established,2025-11-02 13:31:48.711304,False
USER-0003944,SUB-0003944,"0.8997,0.5836,0.4975,0.3072,0.3444,0.2437,0.4648,0.1535,0.5049,0.5329,0.4978,0.5880,0.7559,0.4417,0.2302,0.8487,0.8238,0.6864,0.4034,0.9925","Family dynamics,Class struggle,Corporate intrigue","Addiction recovery,Mental health,Coming of age","SciFi,Romance,Family,Mystery",Crime,Uplifting,Complex,2,Developing,2025-11-02 13:46:48.711304,False
USER-0003945,SUB-0003945,"0.6485,0.5801,0.8564,0.6783,0.8370,0.4841,0.1308,0.7110,0.3676,0.0290,0.7638,0.2740,0.3200,0.3886,0.6804,0.7297,0.9005,0.5791,0.1053,0.8147","Generational conflict,Identity crisis,Coming of age,Betrayal","Corporate intrigue,Addiction recovery,Historical drama","Fantasy,Horror,Drama",,Uplifting,Complex,35,Mature,2025-11-02 14:01:48.711304,False
USER-0003946,SUB-0003946,"0.0983,0.9141,0.8690,0.4883,0.8934,0.1021,0.8352,0.1493,0.4214,0.2196,0.3284,0.3287,0.4238,0.0270,0.6260,0.1967,0.4780,0.2355,0.8108,0.7518","Addiction recovery,Political power,Coming of age,Time travel,Betrayal,Class struggle","Coming of age,Social justice,Moral ambiguity","Mystery,Documentary,Adventure",,Uplifting,Complex,5,Established,2025-11-02 14:16:48.711304,False
USER-0003947,SUB-0003947,"0.5550,0.3656,0.6728,0.2457,0.1655,0.9688,0.5068,0.0225,0.9470,0.2425,0.9542,0.1568,0.0201,0.7821,0.4430,0.7700,0.3071,0.4469,0.7638,0.1592","Post-apocalyptic,Good vs evil,Betrayal,Parallel universes,Survival,Historical drama",Identity crisis,"Romance,Action,Comedy",,Serious,Very Complex,2,Developing,2025-11-02 14:31:48.711304,False
USER-0003948,SUB-0003948,"0.1506,0.3254,0.5650,0.1603,0.1385,0.2767,0.0503,0.0420,0.5160,0.8918,0.8113,0.8631,0.2328,0.5223,0.6825,0.8322,0.2841,0.8482,0.0179,0.7413","Love triangle,Addiction recovery,Generational conflict,Family dynamics",Betrayal,"SciFi,Horror,Action,Mystery",Drama,Gritty,Very Complex,15,Cold Start,2025-11-02 14:46:48.711304,False
USER-0003949,SUB-0003949,"0.4877,0.2413,0.3228,0.1566,0.8216,0.1958,0.1196,0.4997,0.4492,0.2104,0.3080,0.1025,0.0292,0.7488,0.2414,0.5853,0.8240,0.7078,0.8460,0.8435","Good vs evil,Parallel universes,Mental health,Artificial intelligence",Revenge quest,"Family,SciFi,Thriller","Animation,Fantasy",Light,Complex,15,Cold Start,2025-11-02 15:01:48.711304,False
USER-0003950,SUB-0003950,"0.2532,0.9498,0.3445,0.4653,0.8009,0.7411,0.3036,0.6245,0.2863,0.7279,0.6656,0.1298,0.5748,0.0888,0.6917,0.2098,0.4450,0.8932,0.3285,0.2687","Post-apocalyptic,Time travel,Generational conflict,Love triangle,Political power","Betrayal,Mental health,Post-apocalyptic","Thriller,SciFi,Romance,Drama","SciFi,Fantasy",Uplifting,Complex,2,Developing,2025-11-02 15:16:48.711304,False
USER-0003951,SUB-0003951,"0.4050,0.0796,0.5527,0.2329,0.9059,0.4046,0.6266,0.1562,0.8831,0.5987,0.5031,0.4870,0.0270,0.5442,0.3759,0.9605,0.2795,0.3196,0.0322,0.6775","Political power,Coming of age,Friendship bonds","Good vs evil,Parallel universes,Social justice","Family,Documentary,Adventure,SciFi",Crime,Serious,Moderate,15,Established,2025-11-02 15:31:48.711304,True
USER-0003952,SUB-0003952,"0.3620,0.1889,0.5592,0.0767,0.1752,0.1486,0.4712,0.9480,0.9656,0.3400,0.3934,0.9282,0.9142,0.6536,0.3031,0.1657,0.5098,0.6275,0.0078,0.5344","Survival,Artificial intelligence,Mental health,Addiction recovery","Artificial intelligence,Addiction recovery,Betrayal","Adventure,Comedy,Thriller,Mystery",,Whimsical,Very Complex,5,Developing,2025-11-02 15:46:48.711304,False
USER-0003953,SUB-0003953,"0.6213,0.8685,0.5970,0.7566,0.1875,0.3508,0.3318,0.4137,0.0130,0.7445,0.7760,0.9051,0.0333,0.3718,0.4164,0.9042,0.6685,0.8556,0.5140,0.1671","Artificial intelligence,Coming of age,Revenge quest,Political power","Artificial intelligence,Coming of age,Survival","Action,Drama,Animation,Fantasy",,Gritty,Moderate,2,Established,2025-11-02 16:01:48.711304,False
USER-0003954,SUB-0003954,"0.4875,0.5611,0.4209,0.9103,0.7268,0.2574,0.1438,0.8045,0.3180,0.9630,0.0717,0.9583,0.3222,0.3669,0.1617,0.3975,0.2610,0.6425,0.4705,0.4308","Post-apocalyptic,Betrayal,Redemption arc,Identity crisis,Political power",Revenge quest,"Crime,Adventure,Horror",Mystery,Serious,Very Complex,15,Developing,2025-11-02 16:16:48.711304,False
USER-0003955,SUB-0003955,"0.2355,0.7016,0.0473,0.4053,0.6585,0.6160,0.9900,0.4223,0.6939,0.1876,0.3747,0.1227,0.0490,0.7107,0.3005,0.0215,0.7265,0.2948,0.6505,0.0871","Moral ambiguity,Love triangle,Class struggle,Good vs evil,Betrayal",Survival,"SciFi,Adventure,Comedy,Fantasy",,Gritty,Complex,5,Developing,2025-11-02 16:31:48.711304,True
USER-0003956,SUB-0003956,"0.2590,0.6125,0.5867,0.9381,0.5580,0.5424,0.2134,0.5632,0.7531,0.5372,0.1087,0.4441,0.1128,0.6088,0.0376,0.5923,0.3303,0.1228,0.5182,0.3764","Revenge quest,Survival,Family dynamics,Social justice,Addiction recovery,Mental health","Historical drama,Social justice","Mystery,Family,SciFi",,Light,Moderate,15,Mature,2025-11-02 16:46:48.711304,False
USER-0003957,SUB-0003957,"0.1968,0.4071,0.0280,0.0625,0.5778,0.7471,0.4875,0.8954,0.6742,0.7223,0.5268,0.9605,0.2723,0.6488,0.9921,0.4312,0.3353,0.5097,0.4045,0.3280","Social justice,Identity crisis,Addiction recovery,Betrayal","Time travel,Political power,Betrayal","Family,Adventure,Drama",Adventure,Uplifting,Very Complex,35,Established,2025-11-02 17:01:48.711304,False
USER-0003958,SUB-0003958,"0.4905,0.2406,0.6182,0.3551,0.3853,0.3356,0.5008,0.0111,0.7614,0.4040,0.5165,0.0035,0.6553,0.4870,0.8221,0.0063,0.5159,0.5875,0.3314,0.6924","Good vs evil,Identity crisis,Addiction recovery,Time travel,Corporate intrigue",Political power,"Drama,Romance",Romance,Intense,Complex,15,Established,2025-11-02 17:16:48.711304,False
USER-0003959,SUB-0003959,"0.5866,0.1566,0.7276,0.4790,0.5554,0.9376,0.5183,0.7875,0.1331,0.3058,0.9813,0.6739,0.4058,0.4346,0.2094,0.9324,0.4158,0.2397,0.7953,0.2725","Time travel,Political power,Post-apocalyptic",Class struggle,"Crime,Horror,Comedy",,Uplifting,Complex,2,Developing,2025-11-02 17:31:48.711304,False
USER-0003960,SUB-0003960,"0.3749,0.7983,0.0784,0.9025,0.2696,0.2210,0.3734,0.4750,0.6953,0.6884,0.1507,0.3952,0.5736,0.0278,0.0589,0.5710,0.0977,0.2295,0.0418,0.6664","Coming of age,Addiction recovery,Family dynamics,Redemption arc,Artificial intelligence","Friendship bonds,Mental health,Love triangle","Thriller,Action,Drama",Romance,Uplifting,Complex,15,Mature,2025-11-02 17:46:48.711304,False
USER-0003961,SUB-0003961,"0.6142,0.1681,0.4980,0.5573,0.8800,0.9511,0.0053,0.6215,0.3141,0.1991,0.4445,0.8747,0.4337,0.0417,0.9849,0.8074,0.7374,0.6060,0.7773,0.9788","Coming of age,Historical drama,Revenge quest","Good vs evil,Addiction recovery,Parallel universes","Family,Romance,Documentary",,Uplifting,Moderate,15,Developing,2025-11-02 18:01:48.711304,True
USER-0003962,SUB-0003962,"0.8687,0.1467,0.5789,0.9656,0.3440,0.1397,0.4284,0.4746,0.7763,0.1811,0.3820,0.7129,0.6267,0.1456,0.4900,0.9199,0.9534,0.8172,0.9734,0.8209","Identity crisis,Corporate intrigue,Political power,Moral ambiguity,Coming of age","Coming of age,Revenge quest","Action,Comedy,Romance",Romance,Intense,Simple,35,Established,2025-11-02 18:16:48.711304,False
USER-0003963,SUB-0003963,"0.6046,0.6668,0.5268,0.7839,0.3075,0.3602,0.3573,0.9990,0.1325,0.1978,0.0334,0.5572,0.6034,0.9588,0.9678,0.4723,0.6125,0.9340,0.0747,0.0351","Betrayal,Mental health,Revenge quest,Redemption arc,Generational conflict,Time travel","Historical drama,Love triangle,Political power","Crime,Adventure",Family,Gritty,Moderate,15,Mature,2025-11-02 18:31:48.711304,True
USER-0003964,SUB-0003964,"0.7496,0.6467,0.5136,0.1595,0.8879,0.1427,0.0710,0.9915,0.3124,0.0845,0.9825,0.3023,0.9014,0.6014,0.2866,0.4160,0.0935,0.8139,0.0744,0.6093","Love triangle,Revenge quest,Parallel universes,Historical drama,Friendship bonds","Moral ambiguity,Artificial intelligence","Documentary,Romance,Thriller,Mystery","Fantasy,SciFi",Light,Simple,35,Developing,2025-11-02 18:46:48.711304,False
USER-0003965,SUB-0003965,"0.4536,0.4405,0.6605,0.2572,0.6180,0.7029,0.8306,0.3163,0.6327,0.4717,0.8716,0.7351,0.1027,0.2545,0.7952,0.1383,0.2344,0.9827,0.6160,0.6623","Time travel,Betrayal,Parallel universes,Moral ambiguity,Friendship bonds","Historical drama,Moral ambiguity","Drama,Mystery,Action",Comedy,Light,Complex,35,Developing,2025-11-02 19:01:48.711304,False
USER-0003966,SUB-0003966,"0.6366,0.9913,0.5871,0.3026,0.6438,0.2817,0.6742,0.0628,0.2645,0.8455,0.4330,0.9802,0.4491,0.6309,0.1230,0.6104,0.1715,0.9281,0.9629,0.0766","Corporate intrigue,Class struggle,Political power,Parallel universes,Moral ambiguity,Identity crisis","Artificial intelligence,Post-apocalyptic,Revenge quest","Romance,Comedy,Fantasy","SciFi,Horror",Serious,Moderate,75,Cold Start,2025-11-02 19:16:48.711304,False
USER-0003967,SUB-0003967,"0.9352,0.8921,0.9241,0.7408,0.7779,0.1764,0.9386,0.3432,0.3436,0.7879,0.7648,0.2624,0.3431,0.1206,0.0612,0.3053,0.3553,0.0657,0.0052,0.9829","Corporate intrigue,Identity crisis,Artificial intelligence,Betrayal","Identity crisis,Class struggle,Redemption arc","SciFi,Adventure,Fantasy,Animation",Horror,Serious,Simple,5,Mature,2025-11-02 19:31:48.711304,False
USER-0003968,SUB-0003968,"0.3815,0.6344,0.6476,0.8309,0.6317,0.7605,0.8194,0.8490,0.9267,0.2682,0.2520,0.1411,0.1888,0.8195,0.9445,0.1598,0.4558,0.0905,0.2290,0.2509","Addiction recovery,Political power,Family dynamics,Survival,Post-apocalyptic,Corporate intrigue",Mental health,"Adventure,Family",,Whimsical,Very Complex,35,Established,2025-11-02 19:46:48.711304,False
USER-0003969,SUB-0003969,"0.9715,0.1195,0.0367,0.1743,0.6487,0.0039,0.1170,0.2908,0.4456,0.8202,0.1560,0.1568,0.9371,0.8768,0.8221,0.8025,0.6818,0.1194,0.4829,0.4650","Social justice,Family dynamics,Artificial intelligence,Friendship bonds,Historical drama,Political power","Parallel universes,Generational conflict,Addiction recovery","SciFi,Drama","Mystery,Family",Dark,Simple,15,Mature,2025-11-02 20:01:48.711304,False
USER-0003970,SUB-0003970,"0.2611,0.5502,0.7632,0.2626,0.9189,0.0663,0.1611,0.1907,0.1904,0.0249,0.3435,0.6179,0.4333,0.9444,0.2633,0.5751,0.0042,0.5600,0.8971,0.2562","Betrayal,Class struggle,Mental health",Corporate intrigue,"Crime,Action,Documentary","Documentary,Action",Uplifting,Simple,15,Established,2025-11-02 20:16:48.711304,True
USER-0003971,SUB-0003971,"0.8403,0.0061,0.9389,0.1776,0.2666,0.5590,0.7119,0.3891,0.0744,0.5765,0.2239,0.7576,0.4075,0.8668,0.3694,0.9520,0.3012,0.6787,0.7879,0.3099","Coming of age,Parallel universes,Historical drama,Corporate intrigue,Betrayal","Betrayal,Family dynamics","SciFi,Drama,Documentary,Crime",Romance,Whimsical,Complex,15,Mature,2025-11-02 20:31:48.711304,False
USER-0003972,SUB-0003972,"0.0295,0.6750,0.1565,0.2859,0.6117,0.3346,0.3708,0.2421,0.9784,0.5869,0.1692,0.6609,0.1854,0.9777,0.6820,0.8754,0.9752,0.5456,0.1228,0.1695","Historical drama,Family dynamics,Time travel,Mental health,Redemption arc","Identity crisis,Class struggle,Coming of age","Romance,Horror,Mystery,Animation",,Intense,Complex,35,Developing,2025-11-02 20:46:48.711304,True
USER-0003973,SUB-0003973,"0.7174,0.6110,0.8591,0.7145,0.0069,0.0189,0.0195,0.9108,0.8677,0.9349,0.7140,0.0104,0.8364,0.2108,0.4058,0.2064,0.7581,0.2904,0.9892,0.0278","Survival,Redemption arc,Generational conflict,Historical drama,Good vs evil","Addiction recovery,Time travel","SciFi,Comedy,Crime,Drama","Romance,Horror",Uplifting,Simple,75,Developing,2025-11-02 21:01:48.711304,False
USER-0003974,SUB-0003974,"0.3766,0.8210,0.9111,0.9855,0.6194,0.5836,0.6404,0.2066,0.1811,0.6711,0.0932,0.7546,0.9984,0.1177,0.2562,0.4863,0.7037,0.8251,0.6677,0.2258","Mental health,Identity crisis,Friendship bonds",Post-apocalyptic,"Mystery,Documentary","Romance,Action",Gritty,Moderate,35,Mature,2025-11-02 21:16:48.711304,False
USER-0003975,SUB-0003975,"0.5318,0.5799,0.9104,0.9818,0.4809,0.1229,0.0714,0.1799,0.2675,0.3485,0.2803,0.7564,0.8476,0.0596,0.1196,0.4818,0.4353,0.5969,0.8181,0.3432","Survival,Corporate intrigue,Time travel,Redemption arc,Coming of age","Class struggle,Survival,Addiction recovery","Adventure,Mystery,Family,Crime",Romance,Intense,Simple,75,Developing,2025-11-02 21:31:48.711304,False
USER-0003976,SUB-0003976,"0.6419,0.9541,0.8988,0.5365,0.9776,0.3922,0.0667,0.5314,0.5845,0.8831,0.4454,0.5240,0.1583,0.0199,0.3516,0.2713,0.2539,0.0869,0.4627,0.1516","Friendship bonds,Post-apocalyptic,Revenge quest,Time travel,Identity crisis","Friendship bonds,Social justice,Redemption arc","Animation,Action",Animation,Light,Moderate,75,Mature,2025-11-02 21:46:48.711304,False
USER-0003977,SUB-0003977,"0.5246,0.5698,0.9562,0.2791,0.0912,0.1789,0.5366,0.4009,0.9724,0.2397,0.1318,0.2751,0.8075,0.0171,0.5881,0.3718,0.7411,0.7882,0.4830,0.5930","Friendship bonds,Identity crisis,Parallel universes,Mental health",Social justice,"Action,Crime",Documentary,Whimsical,Complex,15,Mature,2025-11-02 22:01:48.711304,False
USER-0003978,SUB-0003978,"0.3115,0.7322,0.9860,0.5455,0.8685,0.0405,0.7618,0.8667,0.7479,0.5152,0.8300,0.1967,0.9005,0.7752,0.7880,0.6376,0.7221,0.1744,0.5171,0.3183","Family dynamics,Redemption arc,Love triangle,Political power,Corporate intrigue,Historical drama","Political power,Parallel universes","Thriller,Drama",,Intense,Moderate,35,Cold Start,2025-11-02 22:16:48.711304,True
