@timestamp,transaction_id,command_code,application_id,result_code,origin_host,destination_host,response_time_ms,imsi_hash,hss_node,mme_host,transaction_success
2025-11-13 22:09:16.901367,txn-0000010200,Authentication-Information,16777216,2001,mme-no-16,hss-dc-15,27,imsi-804142,hss-dc-15,mme-no-34,True
2025-11-13 22:09:41.901367,txn-0000010201,Insert-Subscriber-Data,16777251,2001,mme-no-29,hss-dc-17,15,imsi-976743,hss-dc-02,mme-ce-26,True
2025-11-13 22:10:06.901367,txn-0000010202,Cancel-Location,16777238,2001,mme-no-37,hss-dc-14,252,imsi-361233,hss-dc-02,mme-no-34,True
2025-11-13 22:10:31.901367,txn-0000010203,Update-Location,16777251,5001,mme-no-15,hss-dc-03,74,imsi-538248,hss-dc-16,mme-so-14,True
2025-11-13 22:10:56.901367,txn-0000010204,Update-Location,16777216,2001,mme-ce-20,hss-dc-07,12,imsi-205065,hss-dc-16,mme-no-08,True
2025-11-13 22:11:21.901367,txn-0000010205,Authentication-Information,16777238,2001,mme-so-09,hss-dc-05,207,imsi-417779,hss-dc-20,mme-ce-19,True
2025-11-13 22:11:46.901367,txn-0000010206,Update-Location,16777216,2001,mme-ce-20,hss-dc-08,64,imsi-906220,hss-dc-09,mme-no-38,True
2025-11-13 22:12:11.901367,txn-0000010207,Cancel-Location,16777251,2001,mme-ce-24,hss-dc-19,75,imsi-568644,hss-dc-17,mme-no-39,True
2025-11-13 22:12:36.901367,txn-0000010208,Update-Location,16777216,2001,mme-no-34,hss-dc-07,23,imsi-107000,hss-dc-04,mme-no-01,True
2025-11-13 22:13:01.901367,txn-0000010209,Authentication-Information,16777216,2001,mme-ce-48,hss-dc-11,50,imsi-384851,hss-dc-16,mme-ce-41,True
2025-11-13 22:13:26.901367,txn-0000010210,Authentication-Information,16777238,2001,mme-no-47,hss-dc-07,40,imsi-580121,hss-dc-11,mme-so-09,True
2025-11-13 22:13:51.901367,txn-0000010211,Authentication-Information,16777251,2001,mme-so-43,hss-dc-08,207,imsi-100444,hss-dc-08,mme-no-34,True
2025-11-13 22:14:16.901367,txn-0000010212,Authentication-Information,16777216,2001,mme-so-23,hss-dc-05,20,imsi-151568,hss-dc-04,mme-no-08,False
2025-11-13 22:14:41.901367,txn-0000010213,Update-Location,16777251,2001,mme-no-39,hss-dc-06,71,imsi-388837,hss-dc-12,mme-no-40,True
2025-11-13 22:15:06.901367,txn-0000010214,Update-Location,16777216,2001,mme-so-23,hss-dc-03,57,imsi-437620,hss-dc-20,mme-no-01,True
2025-11-13 22:15:31.901367,txn-0000010215,Cancel-Location,16777216,2001,mme-no-22,hss-dc-01,18,imsi-793678,hss-dc-01,mme-no-38,True
2025-11-13 22:15:56.901367,txn-0000010216,Update-Location,16777238,2001,mme-no-27,hss-dc-06,32,imsi-920220,hss-dc-19,mme-ce-44,True
2025-11-13 22:16:21.901367,txn-0000010217,Insert-Subscriber-Data,16777216,2001,mme-ce-48,hss-dc-02,15,imsi-586936,hss-dc-16,mme-so-10,True
2025-11-13 22:16:46.901367,txn-0000010218,Authentication-Information,16777216,2001,mme-no-49,hss-dc-04,103,imsi-275817,hss-dc-03,mme-no-37,True
2025-11-13 22:17:11.901367,txn-0000010219,Authentication-Information,16777238,2001,mme-no-27,hss-dc-12,35,imsi-821752,hss-dc-14,mme-no-31,True
2025-11-13 22:17:36.901367,txn-0000010220,Update-Location,16777238,2001,mme-no-22,hss-dc-05,38,imsi-582553,hss-dc-05,mme-ce-44,True
2025-11-13 22:18:01.901367,txn-0000010221,Authentication-Information,16777251,2001,mme-no-22,hss-dc-07,11,imsi-827144,hss-dc-13,mme-so-23,True
2025-11-13 22:18:26.901367,txn-0000010222,Authentication-Information,16777251,2001,mme-no-04,hss-dc-01,11,imsi-520441,hss-dc-05,mme-so-30,True
2025-11-13 22:18:51.901367,txn-0000010223,Cancel-Location,16777238,2001,mme-ce-44,hss-dc-10,18,imsi-941875,hss-dc-08,mme-ce-41,True
2025-11-13 22:19:16.901367,txn-0000010224,Update-Location,16777216,2001,mme-ce-26,hss-dc-20,13,imsi-199325,hss-dc-04,mme-ce-19,True
2025-11-13 22:19:41.901367,txn-0000010225,Authentication-Information,16777216,2001,mme-no-27,hss-dc-04,24,imsi-123499,hss-dc-17,mme-ce-24,True
2025-11-13 22:20:06.901367,txn-0000010226,Update-Location,16777251,2001,mme-ce-48,hss-dc-07,58,imsi-354183,hss-dc-13,mme-so-32,True
2025-11-13 22:20:31.901367,txn-0000010227,Insert-Subscriber-Data,16777251,2001,mme-ce-46,hss-dc-15,8,imsi-967949,hss-dc-08,mme-so-30,True
2025-11-13 22:20:56.901367,txn-0000010228,Cancel-Location,16777251,2001,mme-no-37,hss-dc-11,34,imsi-145664,hss-dc-04,mme-no-13,True
2025-11-13 22:21:21.901367,txn-0000010229,Authentication-Information,16777216,2001,mme-so-28,hss-dc-10,73,imsi-299807,hss-dc-19,mme-no-37,True
2025-11-13 22:21:46.901367,txn-0000010230,Update-Location,16777216,2001,mme-no-08,hss-dc-08,53,imsi-328808,hss-dc-01,mme-so-42,True
2025-11-13 22:22:11.901367,txn-0000010231,Insert-Subscriber-Data,16777238,2001,mme-no-08,hss-dc-03,25,imsi-510807,hss-dc-19,mme-no-45,True
2025-11-13 22:22:36.901367,txn-0000010232,Authentication-Information,16777216,2001,mme-no-15,hss-dc-16,59,imsi-600880,hss-dc-17,mme-so-18,True
2025-11-13 22:23:01.901367,txn-0000010233,Update-Location,16777216,2001,mme-so-10,hss-dc-03,88,imsi-234356,hss-dc-19,mme-no-37,True
2025-11-13 22:23:26.901367,txn-0000010234,Update-Location,16777251,2001,mme-no-01,hss-dc-11,42,imsi-921718,hss-dc-08,mme-no-04,True
2025-11-13 22:23:51.901367,txn-0000010235,Authentication-Information,16777238,2001,mme-no-45,hss-dc-02,85,imsi-889997,hss-dc-04,mme-no-29,True
2025-11-13 22:24:16.901367,txn-0000010236,Insert-Subscriber-Data,16777238,2001,mme-no-07,hss-dc-15,19,imsi-776279,hss-dc-06,mme-so-50,True
2025-11-13 22:24:41.901367,txn-0000010237,Authentication-Information,16777216,2001,mme-ce-20,hss-dc-02,25,imsi-953970,hss-dc-01,mme-no-49,True
2025-11-13 22:25:06.901367,txn-0000010238,Purge-UE,16777216,2001,mme-no-47,hss-dc-05,34,imsi-320061,hss-dc-11,mme-ce-19,True
2025-11-13 22:25:31.901367,txn-0000010239,Update-Location,16777216,2001,mme-no-22,hss-dc-10,4,imsi-287549,hss-dc-07,mme-no-01,True
2025-11-13 22:25:56.901367,txn-0000010240,Insert-Subscriber-Data,16777216,2001,mme-ce-20,hss-dc-16,116,imsi-662848,hss-dc-08,mme-no-31,True
2025-11-13 22:26:21.901367,txn-0000010241,Insert-Subscriber-Data,16777216,2001,mme-no-12,hss-dc-02,54,imsi-223752,hss-dc-18,mme-no-37,True
2025-11-13 22:26:46.901367,txn-0000010242,Authentication-Information,16777251,2001,mme-ce-20,hss-dc-13,24,imsi-515021,hss-dc-13,mme-so-42,False
2025-11-13 22:27:11.901367,txn-0000010243,Authentication-Information,16777251,2001,mme-no-49,hss-dc-09,25,imsi-181318,hss-dc-07,mme-no-38,True
2025-11-13 22:27:36.901367,txn-0000010244,Authentication-Information,16777238,2001,mme-no-33,hss-dc-07,39,imsi-854470,hss-dc-12,mme-no-49,True
2025-11-13 22:28:01.901367,txn-0000010245,Cancel-Location,16777238,2001,mme-no-39,hss-dc-15,44,imsi-940848,hss-dc-01,mme-no-08,False
2025-11-13 22:28:26.901367,txn-0000010246,Authentication-Information,16777216,2001,mme-so-03,hss-dc-15,24,imsi-721327,hss-dc-09,mme-no-12,True
2025-11-13 22:28:51.901367,txn-0000010247,Authentication-Information,16777251,2001,mme-ce-19,hss-dc-17,21,imsi-289276,hss-dc-07,mme-no-37,True
2025-11-13 22:29:16.901367,txn-0000010248,Authentication-Information,16777251,2001,mme-so-32,hss-dc-19,9,imsi-419156,hss-dc-03,mme-ce-41,True
2025-11-13 22:29:41.901367,txn-0000010249,Authentication-Information,16777216,2001,mme-no-33,hss-dc-07,13,imsi-219301,hss-dc-12,mme-ce-24,True
2025-11-13 22:30:06.901367,txn-0000010250,Authentication-Information,16777251,2001,mme-ce-26,hss-dc-05,25,imsi-291450,hss-dc-18,mme-so-18,True
2025-11-13 22:30:31.901367,txn-0000010251,Authentication-Information,16777238,2001,mme-so-43,hss-dc-03,10,imsi-172096,hss-dc-05,mme-no-40,True
2025-11-13 22:30:56.901367,txn-0000010252,Update-Location,16777251,2001,mme-no-12,hss-dc-11,47,imsi-803867,hss-dc-16,mme-so-35,True
2025-11-13 22:31:21.901367,txn-0000010253,Cancel-Location,16777251,2001,mme-so-11,hss-dc-01,176,imsi-231894,hss-dc-04,mme-ce-44,True
2025-11-13 22:31:46.901367,txn-0000010254,Insert-Subscriber-Data,16777251,2001,mme-so-11,hss-dc-02,28,imsi-302445,hss-dc-19,mme-no-34,True
2025-11-13 22:32:11.901367,txn-0000010255,Update-Location,16777251,2001,mme-so-11,hss-dc-04,12,imsi-160948,hss-dc-03,mme-so-14,True
2025-11-13 22:32:36.901367,txn-0000010256,Authentication-Information,16777238,2001,mme-no-12,hss-dc-15,77,imsi-960995,hss-dc-11,mme-no-12,True
2025-11-13 22:33:01.901367,txn-0000010257,Update-Location,16777216,2001,mme-no-04,hss-dc-08,52,imsi-426511,hss-dc-06,mme-no-07,False
2025-11-13 22:33:26.901367,txn-0000010258,Authentication-Information,16777216,2001,mme-ce-41,hss-dc-10,14,imsi-812862,hss-dc-17,mme-no-45,True
2025-11-13 22:33:51.901367,txn-0000010259,Update-Location,16777251,2001,mme-ce-41,hss-dc-07,29,imsi-439446,hss-dc-10,mme-no-33,True
2025-11-13 22:34:16.901367,txn-0000010260,Authentication-Information,16777238,2001,mme-ce-46,hss-dc-09,26,imsi-742175,hss-dc-11,mme-so-30,True
2025-11-13 22:34:41.901367,txn-0000010261,Update-Location,16777216,2001,mme-so-11,hss-dc-07,64,imsi-603206,hss-dc-05,mme-ce-41,True
2025-11-13 22:35:06.901367,txn-0000010262,Authentication-Information,16777251,2001,mme-no-12,hss-dc-09,77,imsi-865644,hss-dc-05,mme-so-35,True
2025-11-13 22:35:31.901367,txn-0000010263,Update-Location,16777216,3002,mme-so-14,hss-dc-05,91,imsi-648350,hss-dc-06,mme-no-33,True
2025-11-13 22:35:56.901367,txn-0000010264,Update-Location,16777238,2001,mme-no-27,hss-dc-11,52,imsi-397412,hss-dc-11,mme-ce-44,True
2025-11-13 22:36:21.901367,txn-0000010265,Authentication-Information,16777216,2001,mme-so-11,hss-dc-10,69,imsi-548270,hss-dc-09,mme-so-30,True
2025-11-13 22:36:46.901367,txn-0000010266,Update-Location,16777216,2001,mme-so-43,hss-dc-20,17,imsi-411228,hss-dc-16,mme-no-16,True
2025-11-13 22:37:11.901367,txn-0000010267,Authentication-Information,16777238,2001,mme-no-33,hss-dc-20,6,imsi-809045,hss-dc-13,mme-so-03,True
2025-11-13 22:37:36.901367,txn-0000010268,Authentication-Information,16777216,2001,mme-ce-46,hss-dc-16,62,imsi-903712,hss-dc-10,mme-so-18,True
2025-11-13 22:38:01.901367,txn-0000010269,Authentication-Information,16777251,2001,mme-no-17,hss-dc-12,20,imsi-532382,hss-dc-19,mme-no-38,True
2025-11-13 22:38:26.901367,txn-0000010270,Update-Location,16777251,2001,mme-ce-21,hss-dc-05,33,imsi-169004,hss-dc-06,mme-no-25,True
2025-11-13 22:38:51.901367,txn-0000010271,Authentication-Information,16777216,2001,mme-no-13,hss-dc-11,62,imsi-690190,hss-dc-16,mme-no-15,False
2025-11-13 22:39:16.901367,txn-0000010272,Authentication-Information,16777251,3002,mme-so-18,hss-dc-11,55,imsi-471577,hss-dc-14,mme-so-30,True
2025-11-13 22:39:41.901367,txn-0000010273,Cancel-Location,16777251,2001,mme-ce-44,hss-dc-03,21,imsi-902353,hss-dc-04,mme-no-27,True
2025-11-13 22:40:06.901367,txn-0000010274,Authentication-Information,16777216,2001,mme-no-49,hss-dc-16,11,imsi-217092,hss-dc-17,mme-ce-19,True
2025-11-13 22:40:31.901367,txn-0000010275,Authentication-Information,16777216,2001,mme-so-09,hss-dc-10,27,imsi-437559,hss-dc-07,mme-ce-44,True
2025-11-13 22:40:56.901367,txn-0000010276,Authentication-Information,16777216,2001,mme-no-07,hss-dc-11,98,imsi-743693,hss-dc-08,mme-ce-26,True
2025-11-13 22:41:21.901367,txn-0000010277,Authentication-Information,16777216,2001,mme-so-02,hss-dc-13,16,imsi-127154,hss-dc-20,mme-no-40,True
2025-11-13 22:41:46.901367,txn-0000010278,Authentication-Information,16777251,2001,mme-ce-48,hss-dc-09,34,imsi-198884,hss-dc-03,mme-no-49,True
2025-11-13 22:42:11.901367,txn-0000010279,Update-Location,16777251,5004,mme-ce-41,hss-dc-13,24,imsi-109992,hss-dc-15,mme-no-45,True
2025-11-13 22:42:36.901367,txn-0000010280,Update-Location,16777251,2001,mme-no-47,hss-dc-14,7,imsi-135100,hss-dc-18,mme-ce-46,True
2025-11-13 22:43:01.901367,txn-0000010281,Update-Location,16777216,2001,mme-so-23,hss-dc-11,70,imsi-870222,hss-dc-02,mme-so-11,True
2025-11-13 22:43:26.901367,txn-0000010282,Update-Location,16777216,2001,mme-no-45,hss-dc-06,3,imsi-614803,hss-dc-12,mme-ce-41,True
2025-11-13 22:43:51.901367,txn-0000010283,Cancel-Location,16777216,2001,mme-so-14,hss-dc-01,78,imsi-214028,hss-dc-13,mme-so-35,True
2025-11-13 22:44:16.901367,txn-0000010284,Update-Location,16777238,2001,mme-so-18,hss-dc-09,188,imsi-195023,hss-dc-02,mme-so-18,True
2025-11-13 22:44:41.901367,txn-0000010285,Authentication-Information,16777251,2001,mme-no-06,hss-dc-15,16,imsi-961116,hss-dc-10,mme-so-03,True
2025-11-13 22:45:06.901367,txn-0000010286,Update-Location,16777216,2001,mme-no-16,hss-dc-06,10,imsi-731749,hss-dc-10,mme-so-03,True
2025-11-13 22:45:31.901367,txn-0000010287,Authentication-Information,16777238,2001,mme-no-27,hss-dc-09,7,imsi-457730,hss-dc-03,mme-so-28,True
2025-11-13 22:45:56.901367,txn-0000010288,Update-Location,16777251,2001,mme-no-33,hss-dc-10,25,imsi-166026,hss-dc-06,mme-so-30,True
2025-11-13 22:46:21.901367,txn-0000010289,Authentication-Information,16777216,2001,mme-ce-48,hss-dc-11,70,imsi-614152,hss-dc-04,mme-no-15,True
2025-11-13 22:46:46.901367,txn-0000010290,Update-Location,16777238,2001,mme-no-07,hss-dc-01,43,imsi-182079,hss-dc-19,mme-so-23,True
2025-11-13 22:47:11.901367,txn-0000010291,Authentication-Information,16777238,5003,mme-no-01,hss-dc-09,31,imsi-699504,hss-dc-08,mme-no-15,True
2025-11-13 22:47:36.901367,txn-0000010292,Purge-UE,16777216,2001,mme-no-29,hss-dc-17,55,imsi-787107,hss-dc-14,mme-so-43,True
2025-11-13 22:48:01.901367,txn-0000010293,Authentication-Information,16777238,2001,mme-no-39,hss-dc-20,9,imsi-327437,hss-dc-09,mme-no-07,True
2025-11-13 22:48:26.901367,txn-0000010294,Purge-UE,16777216,5001,mme-so-42,hss-dc-11,9,imsi-983091,hss-dc-09,mme-no-29,True
2025-11-13 22:48:51.901367,txn-0000010295,Insert-Subscriber-Data,16777238,2001,mme-so-23,hss-dc-07,20,imsi-847505,hss-dc-18,mme-no-39,True
2025-11-13 22:49:16.901367,txn-0000010296,Update-Location,16777216,2001,mme-so-30,hss-dc-02,23,imsi-759097,hss-dc-15,mme-so-50,True
2025-11-13 22:49:41.901367,txn-0000010297,Cancel-Location,16777251,2001,mme-so-14,hss-dc-14,21,imsi-429466,hss-dc-07,mme-so-23,True
2025-11-13 22:50:06.901367,txn-0000010298,Authentication-Information,16777216,2001,mme-so-02,hss-dc-05,17,imsi-306820,hss-dc-09,mme-so-09,True
2025-11-13 22:50:31.901367,txn-0000010299,Authentication-Information,16777251,2001,mme-ce-19,hss-dc-07,19,imsi-805559,hss-dc-16,mme-ce-19,True
2025-11-13 22:50:56.901367,txn-0000010300,Authentication-Information,16777216,2001,mme-so-42,hss-dc-15,26,imsi-759494,hss-dc-08,mme-no-13,True
2025-11-13 22:51:21.901367,txn-0000010301,Update-Location,16777238,2001,mme-no-08,hss-dc-12,6,imsi-218398,hss-dc-11,mme-so-10,True
2025-11-13 22:51:46.901367,txn-0000010302,Authentication-Information,16777238,2001,mme-so-14,hss-dc-11,180,imsi-614275,hss-dc-13,mme-no-33,True
2025-11-13 22:52:11.901367,txn-0000010303,Authentication-Information,16777216,2001,mme-no-17,hss-dc-11,16,imsi-788997,hss-dc-12,mme-ce-19,True
2025-11-13 22:52:36.901367,txn-0000010304,Update-Location,16777238,2001,mme-so-11,hss-dc-06,18,imsi-400859,hss-dc-07,mme-ce-19,True
2025-11-13 22:53:01.901367,txn-0000010305,Update-Location,16777251,2001,mme-no-45,hss-dc-14,70,imsi-934973,hss-dc-19,mme-so-18,True
2025-11-13 22:53:26.901367,txn-0000010306,Authentication-Information,16777251,3002,mme-so-18,hss-dc-19,10,imsi-676644,hss-dc-02,mme-no-07,True
2025-11-13 22:53:51.901367,txn-0000010307,Update-Location,16777216,2001,mme-so-50,hss-dc-06,18,imsi-697322,hss-dc-05,mme-ce-21,True
2025-11-13 22:54:16.901367,txn-0000010308,Authentication-Information,16777238,2001,mme-so-02,hss-dc-09,41,imsi-666342,hss-dc-07,mme-so-28,True
2025-11-13 22:54:41.901367,txn-0000010309,Authentication-Information,16777251,2001,mme-ce-21,hss-dc-04,6,imsi-243468,hss-dc-02,mme-no-17,True
2025-11-13 22:55:06.901367,txn-0000010310,Authentication-Information,16777238,2001,mme-so-35,hss-dc-07,25,imsi-575657,hss-dc-04,mme-so-42,True
2025-11-13 22:55:31.901367,txn-0000010311,Cancel-Location,16777251,2001,mme-no-25,hss-dc-11,27,imsi-756429,hss-dc-13,mme-so-18,True
2025-11-13 22:55:56.901367,txn-0000010312,Authentication-Information,16777251,3002,mme-no-39,hss-dc-05,44,imsi-839117,hss-dc-17,mme-no-31,True
2025-11-13 22:56:21.901367,txn-0000010313,Authentication-Information,16777238,2001,mme-no-08,hss-dc-18,29,imsi-587059,hss-dc-12,mme-so-42,True
2025-11-13 22:56:46.901367,txn-0000010314,Update-Location,16777238,2001,mme-no-12,hss-dc-18,67,imsi-284850,hss-dc-15,mme-so-36,True
2025-11-13 22:57:11.901367,txn-0000010315,Authentication-Information,16777238,2001,mme-ce-26,hss-dc-05,18,imsi-401551,hss-dc-15,mme-no-47,True
2025-11-13 22:57:36.901367,txn-0000010316,Update-Location,16777251,2001,mme-no-07,hss-dc-18,156,imsi-717297,hss-dc-09,mme-ce-46,True
2025-11-13 22:58:01.901367,txn-0000010317,Update-Location,16777238,2001,mme-so-11,hss-dc-05,14,imsi-533055,hss-dc-09,mme-no-40,True
2025-11-13 22:58:26.901367,txn-0000010318,Purge-UE,16777238,2001,mme-so-35,hss-dc-17,13,imsi-284632,hss-dc-16,mme-no-13,True
2025-11-13 22:58:51.901367,txn-0000010319,Authentication-Information,16777238,2001,mme-so-09,hss-dc-02,58,imsi-765241,hss-dc-01,mme-ce-21,True
2025-11-13 22:59:16.901367,txn-0000010320,Update-Location,16777251,2001,mme-so-14,hss-dc-16,223,imsi-243823,hss-dc-09,mme-so-09,True
2025-11-13 22:59:41.901367,txn-0000010321,Authentication-Information,16777238,2001,mme-so-30,hss-dc-02,21,imsi-256915,hss-dc-09,mme-no-01,True
2025-11-13 23:00:06.901367,txn-0000010322,Update-Location,16777251,2001,mme-so-11,hss-dc-11,7,imsi-564247,hss-dc-06,mme-so-42,True
2025-11-13 23:00:31.901367,txn-0000010323,Update-Location,16777216,2001,mme-no-22,hss-dc-02,32,imsi-285302,hss-dc-10,mme-no-08,True
2025-11-13 23:00:56.901367,txn-0000010324,Purge-UE,16777216,2001,mme-no-27,hss-dc-16,12,imsi-878509,hss-dc-11,mme-so-32,True
2025-11-13 23:01:21.901367,txn-0000010325,Authentication-Information,16777216,2001,mme-ce-24,hss-dc-07,27,imsi-931665,hss-dc-11,mme-no-33,True
2025-11-13 23:01:46.901367,txn-0000010326,Authentication-Information,16777216,2001,mme-ce-19,hss-dc-15,0,imsi-230368,hss-dc-19,mme-no-40,True
2025-11-13 23:02:11.901367,txn-0000010327,Insert-Subscriber-Data,16777238,2001,mme-no-27,hss-dc-15,58,imsi-539654,hss-dc-07,mme-so-23,True
2025-11-13 23:02:36.901367,txn-0000010328,Authentication-Information,16777238,2001,mme-so-03,hss-dc-18,11,imsi-142998,hss-dc-15,mme-so-35,False
2025-11-13 23:03:01.901367,txn-0000010329,Insert-Subscriber-Data,16777216,2001,mme-ce-48,hss-dc-13,81,imsi-874967,hss-dc-18,mme-no-38,True
2025-11-13 23:03:26.901367,txn-0000010330,Authentication-Information,16777251,2001,mme-no-06,hss-dc-06,23,imsi-365518,hss-dc-09,mme-so-03,True
2025-11-13 23:03:51.901367,txn-0000010331,Authentication-Information,16777216,2001,mme-ce-41,hss-dc-14,30,imsi-872975,hss-dc-15,mme-no-25,True
2025-11-13 23:04:16.901367,txn-0000010332,Cancel-Location,16777216,2001,mme-no-33,hss-dc-03,43,imsi-949137,hss-dc-12,mme-so-36,True
2025-11-13 23:04:41.901367,txn-0000010333,Authentication-Information,16777216,2001,mme-ce-24,hss-dc-05,42,imsi-753222,hss-dc-13,mme-so-09,True
2025-11-13 23:05:06.901367,txn-0000010334,Update-Location,16777216,5001,mme-no-40,hss-dc-04,49,imsi-120356,hss-dc-09,mme-ce-20,True
2025-11-13 23:05:31.901367,txn-0000010335,Authentication-Information,16777238,2001,mme-so-35,hss-dc-19,47,imsi-771206,hss-dc-18,mme-no-49,True
2025-11-13 23:05:56.901367,txn-0000010336,Update-Location,16777251,2001,mme-so-11,hss-dc-14,9,imsi-372767,hss-dc-04,mme-no-29,True
2025-11-13 23:06:21.901367,txn-0000010337,Cancel-Location,16777251,2001,mme-ce-41,hss-dc-14,40,imsi-949200,hss-dc-04,mme-no-47,False
2025-11-13 23:06:46.901367,txn-0000010338,Update-Location,16777216,2001,mme-so-09,hss-dc-03,51,imsi-579424,hss-dc-03,mme-no-04,True
2025-11-13 23:07:11.901367,txn-0000010339,Update-Location,16777251,2001,mme-so-43,hss-dc-01,62,imsi-480786,hss-dc-09,mme-no-13,True
2025-11-13 23:07:36.901367,txn-0000010340,Update-Location,16777251,2001,mme-so-18,hss-dc-11,85,imsi-455258,hss-dc-11,mme-no-31,True
2025-11-13 23:08:01.901367,txn-0000010341,Update-Location,16777216,2001,mme-no-22,hss-dc-17,54,imsi-283325,hss-dc-20,mme-no-38,True
2025-11-13 23:08:26.901367,txn-0000010342,Cancel-Location,16777216,2001,mme-ce-48,hss-dc-10,23,imsi-209801,hss-dc-12,mme-so-05,True
2025-11-13 23:08:51.901367,txn-0000010343,Authentication-Information,16777238,2001,mme-ce-41,hss-dc-15,38,imsi-328490,hss-dc-19,mme-no-06,True
2025-11-13 23:09:16.901367,txn-0000010344,Authentication-Information,16777238,2001,mme-no-16,hss-dc-14,10,imsi-216940,hss-dc-12,mme-no-04,True
2025-11-13 23:09:41.901367,txn-0000010345,Update-Location,16777238,2001,mme-no-45,hss-dc-15,5,imsi-602884,hss-dc-11,mme-so-10,True
2025-11-13 23:10:06.901367,txn-0000010346,Authentication-Information,16777238,2001,mme-ce-21,hss-dc-12,65,imsi-349148,hss-dc-10,mme-no-12,False
2025-11-13 23:10:31.901367,txn-0000010347,Authentication-Information,16777251,2001,mme-no-34,hss-dc-11,78,imsi-255827,hss-dc-11,mme-no-25,True
2025-11-13 23:10:56.901367,txn-0000010348,Authentication-Information,16777251,2001,mme-so-02,hss-dc-02,100,imsi-999817,hss-dc-15,mme-so-14,True
2025-11-13 23:11:21.901367,txn-0000010349,Authentication-Information,16777251,2001,mme-so-30,hss-dc-13,13,imsi-557311,hss-dc-06,mme-so-28,True
2025-11-13 23:11:46.901367,txn-0000010350,Update-Location,16777251,2001,mme-so-23,hss-dc-05,48,imsi-607683,hss-dc-12,mme-no-49,True
2025-11-13 23:12:11.901367,txn-0000010351,Authentication-Information,16777216,2001,mme-ce-46,hss-dc-11,42,imsi-450284,hss-dc-02,mme-so-23,True
2025-11-13 23:12:36.901367,txn-0000010352,Authentication-Information,16777251,2001,mme-ce-20,hss-dc-16,11,imsi-988618,hss-dc-15,mme-so-18,True
2025-11-13 23:13:01.901367,txn-0000010353,Update-Location,16777251,5001,mme-no-16,hss-dc-05,78,imsi-884839,hss-dc-11,mme-so-35,True
2025-11-13 23:13:26.901367,txn-0000010354,Update-Location,16777238,2001,mme-no-22,hss-dc-06,27,imsi-276639,hss-dc-01,mme-so-03,True
2025-11-13 23:13:51.901367,txn-0000010355,Purge-UE,16777251,2001,mme-no-33,hss-dc-07,138,imsi-557849,hss-dc-02,mme-no-40,True
2025-11-13 23:14:16.901367,txn-0000010356,Insert-Subscriber-Data,16777216,2001,mme-no-27,hss-dc-10,71,imsi-206964,hss-dc-03,mme-so-10,True
2025-11-13 23:14:41.901367,txn-0000010357,Update-Location,16777238,2001,mme-so-09,hss-dc-15,21,imsi-591728,hss-dc-15,mme-no-17,True
2025-11-13 23:15:06.901367,txn-0000010358,Authentication-Information,16777238,2001,mme-so-09,hss-dc-06,36,imsi-848339,hss-dc-14,mme-so-28,True
2025-11-13 23:15:31.901367,txn-0000010359,Insert-Subscriber-Data,16777216,2001,mme-no-31,hss-dc-02,777,imsi-300999,hss-dc-18,mme-ce-19,True
2025-11-13 23:15:56.901367,txn-0000010360,Purge-UE,16777251,2001,mme-ce-48,hss-dc-13,31,imsi-921436,hss-dc-10,mme-so-36,True
2025-11-13 23:16:21.901367,txn-0000010361,Update-Location,16777238,5001,mme-so-36,hss-dc-13,65,imsi-257510,hss-dc-13,mme-so-18,True
2025-11-13 23:16:46.901367,txn-0000010362,Authentication-Information,16777216,2001,mme-so-28,hss-dc-12,133,imsi-892735,hss-dc-05,mme-so-35,True
2025-11-13 23:17:11.901367,txn-0000010363,Update-Location,16777238,2001,mme-so-18,hss-dc-14,5,imsi-208541,hss-dc-19,mme-ce-44,True
2025-11-13 23:17:36.901367,txn-0000010364,Cancel-Location,16777238,2001,mme-no-37,hss-dc-11,36,imsi-679367,hss-dc-03,mme-so-36,True
2025-11-13 23:18:01.901367,txn-0000010365,Insert-Subscriber-Data,16777251,2001,mme-so-28,hss-dc-02,76,imsi-896828,hss-dc-17,mme-no-47,False
2025-11-13 23:18:26.901367,txn-0000010366,Insert-Subscriber-Data,16777216,2001,mme-so-18,hss-dc-17,11,imsi-129923,hss-dc-18,mme-no-31,True
2025-11-13 23:18:51.901367,txn-0000010367,Update-Location,16777216,2001,mme-so-36,hss-dc-17,37,imsi-853877,hss-dc-13,mme-ce-24,True
2025-11-13 23:19:16.901367,txn-0000010368,Update-Location,16777251,2001,mme-so-14,hss-dc-05,11,imsi-984665,hss-dc-20,mme-ce-20,True
2025-11-13 23:19:41.901367,txn-0000010369,Authentication-Information,16777216,2001,mme-no-38,hss-dc-04,14,imsi-160904,hss-dc-18,mme-no-38,True
2025-11-13 23:20:06.901367,txn-0000010370,Authentication-Information,16777238,2001,mme-so-03,hss-dc-12,16,imsi-896554,hss-dc-09,mme-no-06,True
2025-11-13 23:20:31.901367,txn-0000010371,Authentication-Information,16777251,2001,mme-no-17,hss-dc-08,61,imsi-409841,hss-dc-18,mme-no-34,True
2025-11-13 23:20:56.901367,txn-0000010372,Update-Location,16777238,2001,mme-no-37,hss-dc-17,32,imsi-866289,hss-dc-18,mme-so-42,True
