@timestamp,event_id,event_type,attack_type,source_network,source_ip,source_global_title,target_imsi_hash,blocked,severity,interface,attack_description
2025-11-13 12:39:16.938152,sec-0001560,Malformed_Message,DoS_Attack,domestic-mvno,22.69.223.35,+408660421868,imsi-134178,True,medium,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 12:42:16.938152,sec-0001561,Diameter_Attack,Scanning,roaming-partner-01,37.1.91.238,+1467171950783,imsi-352220,True,critical,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 12:45:16.938152,sec-0001562,SS7_Attack,IMSI_Catching,roaming-partner-01,24.85.113.133,+736377995194,imsi-907584,True,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 12:48:16.938152,sec-0001563,Malformed_Message,Location_Tracking,international-roam,170.213.242.112,+8678068531490,imsi-561412,True,low,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 12:51:16.938152,sec-0001564,Rogue_Network,Scanning,roaming-partner-01,177.213.234.95,+1372444805184,imsi-568463,True,high,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 12:54:16.938152,sec-0001565,Diameter_Attack,DoS_Attack,roaming-partner-01,138.12.151.20,+9609574129464,imsi-237925,True,high,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 12:57:16.938152,sec-0001566,Rogue_Network,Location_Tracking,international-roam,199.189.38.58,+2959810000022,imsi-849075,True,high,Diameter,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 13:00:16.938152,sec-0001567,SS7_Attack,IMSI_Catching,roaming-partner-01,61.218.250.185,+7455015896049,imsi-535452,True,high,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 13:03:16.938152,sec-0001568,Rate_Limit_Exceeded,IMSI_Catching,roaming-partner-01,135.113.109.227,+3466418107077,imsi-569706,True,medium,SS7,Rate limit exceeded for location update requests from single source network
2025-11-13 13:06:16.938152,sec-0001569,Rogue_Network,Location_Tracking,roaming-partner-01,189.6.7.238,+2935665105513,imsi-617610,True,low,SS7,Rate limit exceeded for location update requests from single source network
2025-11-13 13:09:16.938152,sec-0001570,Malformed_Message,Fraud_Attempt,unknown-network,190.235.89.108,+2182951995667,imsi-873893,True,high,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 13:12:16.938152,sec-0001571,Malformed_Message,SMS_Interception,roaming-partner-01,49.170.129.184,+5431873903839,imsi-181054,True,low,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 13:15:16.938152,sec-0001572,Rogue_Network,DoS_Attack,unknown-network,37.77.179.122,+2339604232522,imsi-320354,True,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 13:18:16.938152,sec-0001573,Diameter_Attack,IMSI_Catching,roaming-partner-02,87.151.126.223,+8389610293624,imsi-444476,True,critical,SS7,Rate limit exceeded for location update requests from single source network
2025-11-13 13:21:16.938152,sec-0001574,Rogue_Network,Fraud_Attempt,unknown-network,60.87.74.133,+9309908484354,imsi-550816,True,medium,S1-MME,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 13:24:16.938152,sec-0001575,Diameter_Attack,SMS_Interception,roaming-partner-01,30.109.10.174,+8699161853571,imsi-948576,True,high,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 13:27:16.938152,sec-0001576,Diameter_Attack,IMSI_Catching,unknown-network,171.199.237.139,+1381402029962,imsi-109238,True,low,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 13:30:16.938152,sec-0001577,Diameter_Attack,Scanning,domestic-mvno,138.237.199.111,+8716988955301,imsi-403777,True,high,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 13:33:16.938152,sec-0001578,Malformed_Message,DoS_Attack,domestic-mvno,13.33.128.101,+1198488806887,imsi-102295,True,high,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 13:36:16.938152,sec-0001579,SS7_Attack,SMS_Interception,international-roam,119.40.217.68,+1132138769043,imsi-379489,True,high,SS7,Rate limit exceeded for location update requests from single source network
2025-11-13 13:39:16.938152,sec-0001580,Diameter_Attack,IMSI_Catching,international-roam,137.198.178.41,+9001572313380,imsi-808700,True,medium,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 13:42:16.938152,sec-0001581,Rogue_Network,IMSI_Catching,international-roam,139.204.13.165,+2204631442284,imsi-949537,True,critical,S1-MME,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 13:45:16.938152,sec-0001582,Diameter_Attack,Fraud_Attempt,domestic-mvno,159.120.119.194,+6158559294392,imsi-484302,True,medium,S1-MME,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 13:48:16.938152,sec-0001583,SS7_Attack,DoS_Attack,unknown-network,40.170.13.36,+8773139185229,imsi-280489,True,high,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 13:51:16.938152,sec-0001584,Malformed_Message,Scanning,international-roam,43.172.158.207,+677863024191,imsi-694292,True,critical,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 13:54:16.938152,sec-0001585,Diameter_Attack,Fraud_Attempt,roaming-partner-02,57.30.76.238,+3108221876002,imsi-769009,True,high,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 13:57:16.938152,sec-0001586,Diameter_Attack,DoS_Attack,international-roam,93.231.17.239,+9317322259941,imsi-317231,False,critical,SS7,Rate limit exceeded for location update requests from single source network
2025-11-13 14:00:16.938152,sec-0001587,SS7_Attack,Location_Tracking,roaming-partner-01,188.26.93.146,+399689044010,imsi-840705,True,low,S6a,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 14:03:16.938152,sec-0001588,Diameter_Attack,SMS_Interception,international-roam,183.79.27.49,+8041427276208,imsi-961956,True,medium,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 14:06:16.938152,sec-0001589,Malformed_Message,Fraud_Attempt,roaming-partner-02,116.137.149.238,+7665626832180,imsi-887256,True,critical,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 14:09:16.938152,sec-0001590,Rogue_Network,Scanning,roaming-partner-02,195.71.42.157,+7097503035266,imsi-895914,True,low,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 14:12:16.938152,sec-0001591,SS7_Attack,IMSI_Catching,roaming-partner-02,63.9.215.135,+961206223850,imsi-503531,True,medium,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 14:15:16.938152,sec-0001592,Diameter_Attack,SMS_Interception,roaming-partner-01,33.145.119.86,+5427559453425,imsi-387796,True,medium,S6a,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 14:18:16.938152,sec-0001593,Rate_Limit_Exceeded,Location_Tracking,unknown-network,178.193.39.4,+4257444695181,imsi-101823,True,low,S1-MME,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 14:21:16.938152,sec-0001594,Rogue_Network,DoS_Attack,unknown-network,86.224.20.57,+3997532160356,imsi-146434,True,low,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 14:24:16.938152,sec-0001595,Rogue_Network,Fraud_Attempt,roaming-partner-01,41.204.81.173,+2308134230376,imsi-733539,True,low,S1-MME,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 14:27:16.938152,sec-0001596,Rogue_Network,Fraud_Attempt,unknown-network,138.121.190.249,+3051134629760,imsi-908395,True,medium,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 14:30:16.938152,sec-0001597,Diameter_Attack,IMSI_Catching,domestic-mvno,42.185.136.238,+7828382445700,imsi-161058,True,high,S1-MME,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 14:33:16.938152,sec-0001598,Malformed_Message,IMSI_Catching,roaming-partner-02,49.84.33.3,+5712255551819,imsi-129132,True,medium,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 14:36:16.938152,sec-0001599,Malformed_Message,SMS_Interception,international-roam,119.169.174.118,+2722303498232,imsi-802125,False,high,SS7,Rate limit exceeded for location update requests from single source network
2025-11-13 14:39:16.938152,sec-0001600,Rogue_Network,IMSI_Catching,international-roam,199.69.194.4,+191550614958,imsi-990385,True,high,Diameter,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 14:42:16.938152,sec-0001601,Rate_Limit_Exceeded,IMSI_Catching,international-roam,175.203.86.190,+2735476170371,imsi-940684,True,critical,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 14:45:16.938152,sec-0001602,SS7_Attack,IMSI_Catching,domestic-mvno,177.244.29.243,+4601493007694,imsi-144681,True,low,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 14:48:16.938152,sec-0001603,Malformed_Message,Location_Tracking,domestic-mvno,119.103.182.159,+6322096273098,imsi-267877,False,high,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 14:51:16.938152,sec-0001604,Malformed_Message,Location_Tracking,international-roam,176.88.82.67,+7458068978606,imsi-736985,True,low,S1-MME,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 14:54:16.938152,sec-0001605,Rogue_Network,DoS_Attack,domestic-mvno,15.241.191.6,+1942819904585,imsi-796610,True,high,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 14:57:16.938152,sec-0001606,Diameter_Attack,SMS_Interception,roaming-partner-01,43.4.115.234,+5763104768674,imsi-400168,True,high,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 15:00:16.938152,sec-0001607,Diameter_Attack,IMSI_Catching,roaming-partner-02,77.253.20.178,+906875042578,imsi-735271,True,high,S1-MME,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 15:03:16.938152,sec-0001608,Rogue_Network,DoS_Attack,roaming-partner-02,39.126.241.207,+7052274766198,imsi-214070,True,medium,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 15:06:16.938152,sec-0001609,Diameter_Attack,Location_Tracking,unknown-network,179.107.76.247,+9776851383211,imsi-696242,True,medium,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 15:09:16.938152,sec-0001610,SS7_Attack,Location_Tracking,roaming-partner-02,95.95.205.85,+3248460252013,imsi-258341,True,low,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 15:12:16.938152,sec-0001611,Diameter_Attack,Fraud_Attempt,unknown-network,163.71.108.185,+1115373570405,imsi-624089,True,low,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 15:15:16.938152,sec-0001612,Rogue_Network,SMS_Interception,international-roam,32.85.194.239,+6072253962742,imsi-487125,True,low,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 15:18:16.938152,sec-0001613,Rate_Limit_Exceeded,IMSI_Catching,domestic-mvno,183.33.2.243,+1604400830965,imsi-292085,True,medium,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 15:21:16.938152,sec-0001614,Diameter_Attack,DoS_Attack,unknown-network,152.113.194.214,+1057005439211,imsi-637530,False,medium,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 15:24:16.938152,sec-0001615,Rogue_Network,Scanning,international-roam,15.225.219.178,+5812370463191,imsi-789647,True,critical,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 15:27:16.938152,sec-0001616,Rogue_Network,Location_Tracking,domestic-mvno,120.37.141.213,+41827510048,imsi-884442,False,high,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-13 15:30:16.938152,sec-0001617,Malformed_Message,Fraud_Attempt,roaming-partner-01,19.132.182.68,+2768391922052,imsi-891597,True,high,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 15:33:16.938152,sec-0001618,Rogue_Network,Location_Tracking,roaming-partner-01,108.154.74.140,+7629693719338,imsi-383747,True,high,S6a,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 15:36:16.938152,sec-0001619,SS7_Attack,IMSI_Catching,roaming-partner-02,109.159.81.74,+2911262295871,imsi-345963,True,medium,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 15:39:16.938152,sec-0001620,SS7_Attack,IMSI_Catching,unknown-network,21.208.243.182,+3694838287251,imsi-520192,True,medium,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 15:42:16.938152,sec-0001621,Malformed_Message,SMS_Interception,international-roam,149.193.142.223,+8625218375953,imsi-901941,True,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 15:45:16.938152,sec-0001622,Diameter_Attack,IMSI_Catching,domestic-mvno,183.119.127.165,+859575407929,imsi-490577,False,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 15:48:16.938152,sec-0001623,Rogue_Network,Location_Tracking,international-roam,43.38.235.218,+181508854371,imsi-103204,True,high,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 15:51:16.938152,sec-0001624,SS7_Attack,IMSI_Catching,roaming-partner-01,121.21.60.144,+3326072662384,imsi-935401,True,critical,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 15:54:16.938152,sec-0001625,Malformed_Message,Fraud_Attempt,roaming-partner-01,162.53.176.123,+5462883589128,imsi-300540,True,high,S1-MME,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 15:57:16.938152,sec-0001626,SS7_Attack,Location_Tracking,roaming-partner-01,92.242.135.207,+1838247453714,imsi-813375,True,medium,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 16:00:16.938152,sec-0001627,SS7_Attack,IMSI_Catching,roaming-partner-02,110.212.248.75,+6817014449743,imsi-466025,False,medium,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 16:03:16.938152,sec-0001628,Diameter_Attack,DoS_Attack,domestic-mvno,96.72.76.226,+6226105929260,imsi-820631,True,medium,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 16:06:16.938152,sec-0001629,Diameter_Attack,IMSI_Catching,roaming-partner-01,118.206.178.84,+7897637122091,imsi-996169,False,medium,S6a,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 16:09:16.938152,sec-0001630,Rogue_Network,IMSI_Catching,roaming-partner-02,17.40.45.208,+4887861714497,imsi-823961,True,high,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 16:12:16.938152,sec-0001631,Rogue_Network,Scanning,international-roam,34.81.68.10,+9095236702225,imsi-164642,False,high,S6a,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 16:15:16.938152,sec-0001632,Rogue_Network,DoS_Attack,international-roam,161.230.223.73,+9574269484874,imsi-769303,True,high,S6a,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 16:18:16.938152,sec-0001633,Rogue_Network,DoS_Attack,roaming-partner-02,177.249.132.219,+9673546144039,imsi-113146,True,medium,S1-MME,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 16:21:16.938152,sec-0001634,Malformed_Message,Location_Tracking,unknown-network,191.152.135.134,+8278046478320,imsi-705595,True,medium,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-13 16:24:16.938152,sec-0001635,SS7_Attack,Scanning,domestic-mvno,70.86.53.28,+8239344480917,imsi-930998,True,medium,S6a,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 16:27:16.938152,sec-0001636,Diameter_Attack,Location_Tracking,domestic-mvno,73.79.199.173,+357547195632,imsi-464590,True,medium,S6a,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 16:30:16.938152,sec-0001637,SS7_Attack,Fraud_Attempt,unknown-network,82.24.14.248,+2738277672024,imsi-512256,True,high,S1-MME,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 16:33:16.938152,sec-0001638,Malformed_Message,Scanning,domestic-mvno,136.170.53.26,+1456304762369,imsi-266935,True,low,S6a,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 16:36:16.938152,sec-0001639,Malformed_Message,Fraud_Attempt,roaming-partner-02,109.19.170.60,+5225384728783,imsi-228363,True,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 16:39:16.938152,sec-0001640,Rogue_Network,SMS_Interception,roaming-partner-01,168.168.25.213,+2877678154598,imsi-608060,True,high,Diameter,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 16:42:16.938152,sec-0001641,Rate_Limit_Exceeded,IMSI_Catching,roaming-partner-02,98.142.233.134,+8472499994506,imsi-383725,True,low,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 16:45:16.938152,sec-0001642,SS7_Attack,IMSI_Catching,domestic-mvno,156.69.113.214,+9794627853489,imsi-802946,True,medium,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 16:48:16.938152,sec-0001643,Rogue_Network,Location_Tracking,unknown-network,175.92.134.136,+9865287666697,imsi-625210,True,low,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 16:51:16.938152,sec-0001644,Malformed_Message,Fraud_Attempt,unknown-network,30.200.23.185,+2951384879732,imsi-360624,False,medium,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 16:54:16.938152,sec-0001645,Diameter_Attack,IMSI_Catching,domestic-mvno,115.68.134.52,+5821031198971,imsi-848962,True,high,S6a,Rate limit exceeded for location update requests from single source network
2025-11-13 16:57:16.938152,sec-0001646,Rogue_Network,IMSI_Catching,roaming-partner-01,89.205.24.72,+4279632836272,imsi-821869,False,medium,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 17:00:16.938152,sec-0001647,Rate_Limit_Exceeded,SMS_Interception,roaming-partner-02,171.251.250.224,+9729711958126,imsi-925595,True,low,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 17:03:16.938152,sec-0001648,SS7_Attack,IMSI_Catching,roaming-partner-02,147.127.177.91,+6645971342908,imsi-387731,True,medium,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 17:06:16.938152,sec-0001649,Diameter_Attack,Location_Tracking,domestic-mvno,143.88.22.128,+6664858881019,imsi-870462,False,medium,S1-MME,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 17:09:16.938152,sec-0001650,Rogue_Network,Fraud_Attempt,domestic-mvno,187.33.152.208,+127236113728,imsi-388793,True,critical,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 17:12:16.938152,sec-0001651,Rate_Limit_Exceeded,Scanning,roaming-partner-01,186.70.58.9,+8885218807850,imsi-844826,True,high,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 17:15:16.938152,sec-0001652,SS7_Attack,Location_Tracking,international-roam,78.166.150.100,+7147479307716,imsi-663136,False,medium,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 17:18:16.938152,sec-0001653,Rogue_Network,Location_Tracking,unknown-network,107.243.12.219,+3776193828381,imsi-470224,True,medium,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 17:21:16.938152,sec-0001654,SS7_Attack,DoS_Attack,international-roam,51.96.229.21,+1054561952286,imsi-340782,True,medium,S1-MME,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 17:24:16.938152,sec-0001655,Diameter_Attack,SMS_Interception,roaming-partner-01,33.223.246.16,+9683460702496,imsi-748406,True,medium,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 17:27:16.938152,sec-0001656,Diameter_Attack,DoS_Attack,unknown-network,84.231.108.241,+698596518260,imsi-499567,False,high,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 17:30:16.938152,sec-0001657,SS7_Attack,Location_Tracking,roaming-partner-01,138.42.207.70,+12428958904,imsi-366152,True,medium,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 17:33:16.938152,sec-0001658,Diameter_Attack,Scanning,unknown-network,166.46.55.49,+7458240965418,imsi-100507,True,medium,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 17:36:16.938152,sec-0001659,Rogue_Network,Location_Tracking,unknown-network,10.171.198.206,+2067092387292,imsi-833149,True,medium,SS7,Rate limit exceeded for location update requests from single source network
2025-11-13 17:39:16.938152,sec-0001660,SS7_Attack,IMSI_Catching,roaming-partner-02,135.204.82.146,+7856288037289,imsi-472157,True,medium,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 17:42:16.938152,sec-0001661,SS7_Attack,Location_Tracking,roaming-partner-02,10.144.125.240,+8403970823986,imsi-286613,True,medium,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 17:45:16.938152,sec-0001662,Malformed_Message,Scanning,international-roam,152.122.70.22,+9819281227816,imsi-530127,True,low,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 17:48:16.938152,sec-0001663,Diameter_Attack,Location_Tracking,roaming-partner-01,141.99.119.31,+6562829839644,imsi-222721,True,medium,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 17:51:16.938152,sec-0001664,SS7_Attack,IMSI_Catching,domestic-mvno,134.14.198.102,+1509096049958,imsi-181552,True,medium,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 17:54:16.938152,sec-0001665,Rate_Limit_Exceeded,Fraud_Attempt,domestic-mvno,103.54.187.112,+8711456147131,imsi-106037,True,medium,S6a,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 17:57:16.938152,sec-0001666,Malformed_Message,Location_Tracking,unknown-network,99.84.3.92,+5572411535663,imsi-355025,True,high,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 18:00:16.938152,sec-0001667,SS7_Attack,Location_Tracking,unknown-network,33.160.32.176,+8902469201270,imsi-685799,True,low,S6a,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 18:03:16.938152,sec-0001668,SS7_Attack,IMSI_Catching,roaming-partner-02,163.146.69.42,+4505449755399,imsi-117080,False,medium,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 18:06:16.938152,sec-0001669,Diameter_Attack,SMS_Interception,roaming-partner-02,149.13.46.204,+3858521502313,imsi-487562,False,low,S6a,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 18:09:16.938152,sec-0001670,Malformed_Message,DoS_Attack,roaming-partner-02,82.28.25.55,+805742622954,imsi-407540,False,high,S1-MME,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 18:12:16.938152,sec-0001671,SS7_Attack,SMS_Interception,unknown-network,187.93.115.215,+2385557580192,imsi-268909,True,medium,S6a,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 18:15:16.938152,sec-0001672,Malformed_Message,Fraud_Attempt,international-roam,198.90.66.90,+8746469065218,imsi-200568,True,medium,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 18:18:16.938152,sec-0001673,Malformed_Message,Fraud_Attempt,domestic-mvno,147.15.206.116,+2306103676869,imsi-557170,True,critical,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 18:21:16.938152,sec-0001674,Diameter_Attack,IMSI_Catching,roaming-partner-01,22.250.177.36,+7576929356449,imsi-335806,True,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-13 18:24:16.938152,sec-0001675,Malformed_Message,IMSI_Catching,domestic-mvno,111.27.23.144,+4646679453807,imsi-864259,True,low,S1-MME,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 18:27:16.938152,sec-0001676,SS7_Attack,DoS_Attack,roaming-partner-01,155.38.190.151,+7173158041595,imsi-171367,True,medium,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 18:30:16.938152,sec-0001677,Malformed_Message,SMS_Interception,unknown-network,145.37.90.143,+6911802368109,imsi-783612,True,medium,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 18:33:16.938152,sec-0001678,Rogue_Network,DoS_Attack,domestic-mvno,15.130.98.165,+1948400345615,imsi-466597,True,low,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-13 18:36:16.938152,sec-0001679,Rate_Limit_Exceeded,IMSI_Catching,domestic-mvno,90.196.156.252,+5843293487987,imsi-224625,True,medium,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 18:39:16.938152,sec-0001680,SS7_Attack,IMSI_Catching,domestic-mvno,54.167.35.232,+1888415857119,imsi-945558,False,critical,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 18:42:16.938152,sec-0001681,Rogue_Network,Location_Tracking,unknown-network,82.68.160.63,+9633647662751,imsi-705389,True,low,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-13 18:45:16.938152,sec-0001682,Diameter_Attack,DoS_Attack,unknown-network,56.6.171.198,+4156476907824,imsi-641354,True,medium,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 18:48:16.938152,sec-0001683,SS7_Attack,SMS_Interception,international-roam,62.143.192.245,+7774462968502,imsi-786845,True,critical,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 18:51:16.938152,sec-0001684,Rogue_Network,Fraud_Attempt,domestic-mvno,41.171.33.174,+3327640200104,imsi-889240,False,medium,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 18:54:16.938152,sec-0001685,Malformed_Message,DoS_Attack,roaming-partner-01,139.62.25.46,+2088429879417,imsi-958648,True,medium,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 18:57:16.938152,sec-0001686,Diameter_Attack,SMS_Interception,roaming-partner-01,58.76.171.204,+99799566757,imsi-882053,True,medium,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 19:00:16.938152,sec-0001687,Rogue_Network,Location_Tracking,roaming-partner-01,77.138.78.197,+7434204155916,imsi-475868,True,high,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-13 19:03:16.938152,sec-0001688,SS7_Attack,Location_Tracking,unknown-network,169.213.224.154,+9912072976178,imsi-627256,True,low,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-13 19:06:16.938152,sec-0001689,Diameter_Attack,IMSI_Catching,roaming-partner-02,179.169.118.195,+962267360072,imsi-591406,True,low,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-13 19:09:16.938152,sec-0001690,Rogue_Network,SMS_Interception,international-roam,81.24.197.101,+1854451665835,imsi-739449,True,low,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 19:12:16.938152,sec-0001691,Diameter_Attack,DoS_Attack,unknown-network,26.165.84.166,+9128970867873,imsi-397735,True,high,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-13 19:15:16.938152,sec-0001692,SS7_Attack,Fraud_Attempt,unknown-network,13.251.56.36,+6765811468775,imsi-306732,True,critical,S1-MME,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-13 19:18:16.938152,sec-0001693,SS7_Attack,Location_Tracking,roaming-partner-02,155.114.46.147,+6978681755549,imsi-697125,True,high,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
