@timestamp,handoff_id,handoff_type,source_cell_id,target_cell_id,handoff_result,failure_reason,handoff_latency_ms,imsi_hash,mme_host,ue_signal_strength_dbm
2025-11-13 18:25:56.924484,ho-00006540,X2,cell-00050,cell-00097,success,none,27,imsi-611727,mme-no-45,-79
2025-11-13 18:26:36.924484,ho-00006541,X2,cell-00234,cell-00191,success,none,41,imsi-534074,mme-no-47,-95
2025-11-13 18:27:16.924484,ho-00006542,S1,cell-00426,cell-00158,success,none,66,imsi-274387,mme-so-28,-64
2025-11-13 18:27:56.924484,ho-00006543,X2,cell-00145,cell-00215,success,none,9,imsi-397791,mme-so-10,-97
2025-11-13 18:28:36.924484,ho-00006544,X2,cell-00447,cell-00328,success,none,27,imsi-335945,mme-so-23,-103
2025-11-13 18:29:16.924484,ho-00006545,S1,cell-00369,cell-00134,success,none,23,imsi-794312,mme-ce-46,-92
2025-11-13 18:29:56.924484,ho-00006546,X2,cell-00015,cell-00094,success,none,133,imsi-515537,mme-ce-21,-104
2025-11-13 18:30:36.924484,ho-00006547,S1,cell-00236,cell-00344,success,none,60,imsi-405018,mme-no-22,-71
2025-11-13 18:31:16.924484,ho-00006548,X2,cell-00386,cell-00049,failure,none,30,imsi-911168,mme-so-18,-61
2025-11-13 18:31:56.924484,ho-00006549,S1,cell-00410,cell-00418,success,none,44,imsi-503164,mme-no-33,-82
2025-11-13 18:32:36.924484,ho-00006550,S1,cell-00328,cell-00208,success,none,40,imsi-814874,mme-so-11,-112
2025-11-13 18:33:16.924484,ho-00006551,X2,cell-00428,cell-00356,success,none,40,imsi-857694,mme-so-30,-73
2025-11-13 18:33:56.924484,ho-00006552,X2,cell-00025,cell-00105,success,resource_unavailable,41,imsi-157946,mme-no-29,-107
2025-11-13 18:34:36.924484,ho-00006553,S1,cell-00434,cell-00014,success,handoff_timeout,46,imsi-142225,mme-so-10,-105
2025-11-13 18:35:16.924484,ho-00006554,X2,cell-00313,cell-00128,failure,handoff_timeout,53,imsi-885300,mme-so-32,-112
2025-11-13 18:35:56.924484,ho-00006555,X2,cell-00397,cell-00336,success,none,56,imsi-195246,mme-no-40,-77
2025-11-13 18:36:36.924484,ho-00006556,X2,cell-00368,cell-00307,success,none,38,imsi-291779,mme-ce-24,-113
2025-11-13 18:37:16.924484,ho-00006557,X2,cell-00461,cell-00078,failure,none,46,imsi-430098,mme-no-47,-112
2025-11-13 18:37:56.924484,ho-00006558,X2,cell-00295,cell-00456,success,none,84,imsi-773196,mme-so-43,-117
2025-11-13 18:38:36.924484,ho-00006559,X2,cell-00247,cell-00039,success,none,47,imsi-519016,mme-ce-20,-88
2025-11-13 18:39:16.924484,ho-00006560,S1,cell-00172,cell-00108,success,none,16,imsi-807069,mme-ce-48,-103
2025-11-13 18:39:56.924484,ho-00006561,X2,cell-00403,cell-00316,success,none,61,imsi-284031,mme-ce-20,-64
2025-11-13 18:40:36.924484,ho-00006562,intra-cell,cell-00266,cell-00483,success,none,106,imsi-949091,mme-so-02,-71
2025-11-13 18:41:16.924484,ho-00006563,X2,cell-00073,cell-00367,success,none,28,imsi-680177,mme-ce-46,-80
2025-11-13 18:41:56.924484,ho-00006564,X2,cell-00331,cell-00382,success,target_cell_congestion,178,imsi-130566,mme-no-31,-103
2025-11-13 18:42:36.924484,ho-00006565,X2,cell-00262,cell-00420,success,none,49,imsi-119884,mme-so-30,-113
2025-11-13 18:43:16.924484,ho-00006566,S1,cell-00203,cell-00260,failure,target_cell_congestion,20,imsi-471280,mme-ce-21,-92
2025-11-13 18:43:56.924484,ho-00006567,inter-freq,cell-00328,cell-00110,success,none,29,imsi-883633,mme-no-34,-73
2025-11-13 18:44:36.924484,ho-00006568,X2,cell-00472,cell-00370,success,resource_unavailable,49,imsi-402423,mme-so-28,-99
2025-11-13 18:45:16.924484,ho-00006569,X2,cell-00138,cell-00217,success,none,121,imsi-721433,mme-ce-48,-92
2025-11-13 18:45:56.924484,ho-00006570,S1,cell-00003,cell-00274,success,none,54,imsi-622473,mme-no-01,-73
2025-11-13 18:46:36.924484,ho-00006571,S1,cell-00457,cell-00406,success,none,69,imsi-199299,mme-ce-48,-111
2025-11-13 18:47:16.924484,ho-00006572,X2,cell-00021,cell-00179,success,none,70,imsi-916746,mme-no-40,-117
2025-11-13 18:47:56.924484,ho-00006573,X2,cell-00427,cell-00286,success,none,46,imsi-946756,mme-ce-26,-69
2025-11-13 18:48:36.924484,ho-00006574,S1,cell-00229,cell-00491,timeout,none,55,imsi-446838,mme-no-45,-75
2025-11-13 18:49:16.924484,ho-00006575,S1,cell-00336,cell-00347,success,target_cell_congestion,59,imsi-374184,mme-no-06,-114
2025-11-13 18:49:56.924484,ho-00006576,X2,cell-00415,cell-00490,success,none,35,imsi-638918,mme-ce-21,-80
2025-11-13 18:50:36.924484,ho-00006577,X2,cell-00363,cell-00280,success,none,39,imsi-409764,mme-ce-24,-113
2025-11-13 18:51:16.924484,ho-00006578,S1,cell-00183,cell-00269,success,none,36,imsi-816428,mme-no-34,-96
2025-11-13 18:51:56.924484,ho-00006579,X2,cell-00319,cell-00292,success,none,98,imsi-581660,mme-no-01,-97
2025-11-13 18:52:36.924484,ho-00006580,intra-cell,cell-00356,cell-00012,success,none,62,imsi-645658,mme-so-02,-64
2025-11-13 18:53:16.924484,ho-00006581,S1,cell-00346,cell-00087,success,none,34,imsi-780842,mme-no-04,-110
2025-11-13 18:53:56.924484,ho-00006582,S1,cell-00082,cell-00224,success,none,55,imsi-462617,mme-so-50,-90
2025-11-13 18:54:36.924484,ho-00006583,X2,cell-00100,cell-00273,success,none,130,imsi-482905,mme-ce-20,-110
2025-11-13 18:55:16.924484,ho-00006584,X2,cell-00305,cell-00135,success,none,51,imsi-609229,mme-so-28,-62
2025-11-13 18:55:56.924484,ho-00006585,S1,cell-00233,cell-00177,success,none,82,imsi-822512,mme-ce-24,-78
2025-11-13 18:56:36.924484,ho-00006586,S1,cell-00033,cell-00042,success,none,55,imsi-232510,mme-no-47,-119
2025-11-13 18:57:16.924484,ho-00006587,S1,cell-00203,cell-00314,success,weak_signal,52,imsi-284102,mme-so-43,-88
2025-11-13 18:57:56.924484,ho-00006588,X2,cell-00429,cell-00321,success,none,19,imsi-181339,mme-no-39,-89
2025-11-13 18:58:36.924484,ho-00006589,intra-cell,cell-00085,cell-00071,success,none,47,imsi-824995,mme-no-33,-85
2025-11-13 18:59:16.924484,ho-00006590,X2,cell-00056,cell-00139,success,none,47,imsi-959977,mme-ce-46,-112
2025-11-13 18:59:56.924484,ho-00006591,S1,cell-00235,cell-00201,success,none,18,imsi-305137,mme-ce-46,-108
2025-11-13 19:00:36.924484,ho-00006592,X2,cell-00004,cell-00303,failure,none,103,imsi-124342,mme-no-16,-69
2025-11-13 19:01:16.924484,ho-00006593,X2,cell-00407,cell-00112,success,none,98,imsi-566373,mme-no-27,-68
2025-11-13 19:01:56.924484,ho-00006594,S1,cell-00298,cell-00165,success,none,55,imsi-496500,mme-no-01,-92
2025-11-13 19:02:36.924484,ho-00006595,S1,cell-00173,cell-00280,timeout,none,46,imsi-446394,mme-ce-19,-76
2025-11-13 19:03:16.924484,ho-00006596,S1,cell-00333,cell-00028,success,none,32,imsi-491697,mme-no-13,-61
2025-11-13 19:03:56.924484,ho-00006597,inter-freq,cell-00113,cell-00226,success,none,66,imsi-985969,mme-no-39,-61
2025-11-13 19:04:36.924484,ho-00006598,inter-freq,cell-00242,cell-00046,success,none,23,imsi-504175,mme-so-50,-63
2025-11-13 19:05:16.924484,ho-00006599,X2,cell-00292,cell-00373,success,target_cell_congestion,113,imsi-668795,mme-ce-26,-96
2025-11-13 19:05:56.924484,ho-00006600,intra-cell,cell-00071,cell-00040,success,none,54,imsi-935414,mme-no-15,-92
2025-11-13 19:06:36.924484,ho-00006601,S1,cell-00096,cell-00358,success,none,22,imsi-610450,mme-so-11,-74
2025-11-13 19:07:16.924484,ho-00006602,S1,cell-00146,cell-00336,success,none,42,imsi-965828,mme-no-08,-98
2025-11-13 19:07:56.924484,ho-00006603,S1,cell-00495,cell-00330,success,none,179,imsi-731687,mme-ce-20,-102
2025-11-13 19:08:36.924484,ho-00006604,S1,cell-00420,cell-00468,success,none,43,imsi-789782,mme-so-02,-84
2025-11-13 19:09:16.924484,ho-00006605,inter-freq,cell-00141,cell-00413,success,none,45,imsi-168347,mme-so-09,-92
2025-11-13 19:09:56.924484,ho-00006606,X2,cell-00449,cell-00143,success,none,64,imsi-967294,mme-so-10,-115
2025-11-13 19:10:36.924484,ho-00006607,X2,cell-00228,cell-00493,success,none,41,imsi-118236,mme-no-17,-98
2025-11-13 19:11:16.924484,ho-00006608,X2,cell-00223,cell-00272,success,none,81,imsi-660308,mme-no-07,-95
2025-11-13 19:11:56.924484,ho-00006609,X2,cell-00375,cell-00144,success,none,113,imsi-174046,mme-no-27,-66
2025-11-13 19:12:36.924484,ho-00006610,X2,cell-00241,cell-00127,success,none,29,imsi-569109,mme-ce-48,-112
2025-11-13 19:13:16.924484,ho-00006611,X2,cell-00025,cell-00098,success,none,111,imsi-149612,mme-so-11,-103
2025-11-13 19:13:56.924484,ho-00006612,X2,cell-00078,cell-00306,success,none,96,imsi-667376,mme-no-15,-86
2025-11-13 19:14:36.924484,ho-00006613,S1,cell-00445,cell-00391,success,none,36,imsi-996588,mme-ce-44,-94
2025-11-13 19:15:16.924484,ho-00006614,S1,cell-00008,cell-00146,success,none,114,imsi-844677,mme-so-10,-107
2025-11-13 19:15:56.924484,ho-00006615,X2,cell-00374,cell-00247,success,none,39,imsi-934035,mme-so-32,-76
2025-11-13 19:16:36.924484,ho-00006616,X2,cell-00214,cell-00465,failure,none,56,imsi-187435,mme-no-33,-94
2025-11-13 19:17:16.924484,ho-00006617,X2,cell-00076,cell-00174,success,none,59,imsi-690181,mme-no-22,-77
2025-11-13 19:17:56.924484,ho-00006618,S1,cell-00284,cell-00372,success,none,128,imsi-860434,mme-so-03,-105
2025-11-13 19:18:36.924484,ho-00006619,S1,cell-00362,cell-00106,success,none,78,imsi-119878,mme-so-09,-106
2025-11-13 19:19:16.924484,ho-00006620,S1,cell-00457,cell-00027,success,handoff_timeout,247,imsi-806693,mme-ce-41,-79
2025-11-13 19:19:56.924484,ho-00006621,X2,cell-00217,cell-00024,failure,none,134,imsi-374957,mme-no-40,-75
2025-11-13 19:20:36.924484,ho-00006622,S1,cell-00495,cell-00500,success,none,70,imsi-959950,mme-so-10,-67
2025-11-13 19:21:16.924484,ho-00006623,S1,cell-00073,cell-00259,success,target_cell_congestion,64,imsi-369524,mme-ce-24,-75
2025-11-13 19:21:56.924484,ho-00006624,intra-cell,cell-00401,cell-00282,success,target_cell_congestion,150,imsi-305228,mme-so-05,-110
2025-11-13 19:22:36.924484,ho-00006625,S1,cell-00030,cell-00423,success,none,64,imsi-536785,mme-ce-21,-72
2025-11-13 19:23:16.924484,ho-00006626,X2,cell-00130,cell-00432,success,none,53,imsi-166441,mme-so-09,-101
2025-11-13 19:23:56.924484,ho-00006627,S1,cell-00109,cell-00296,success,none,31,imsi-623228,mme-so-32,-109
2025-11-13 19:24:36.924484,ho-00006628,X2,cell-00104,cell-00050,success,none,116,imsi-184328,mme-so-32,-68
2025-11-13 19:25:16.924484,ho-00006629,S1,cell-00472,cell-00302,success,none,50,imsi-296944,mme-so-23,-117
2025-11-13 19:25:56.924484,ho-00006630,inter-freq,cell-00113,cell-00280,success,none,34,imsi-427719,mme-no-08,-114
2025-11-13 19:26:36.924484,ho-00006631,S1,cell-00027,cell-00115,success,none,16,imsi-872422,mme-so-02,-87
2025-11-13 19:27:16.924484,ho-00006632,X2,cell-00020,cell-00497,success,none,27,imsi-166598,mme-so-35,-83
2025-11-13 19:27:56.924484,ho-00006633,X2,cell-00206,cell-00131,success,none,65,imsi-590100,mme-no-38,-113
2025-11-13 19:28:36.924484,ho-00006634,X2,cell-00415,cell-00086,success,none,48,imsi-845710,mme-so-09,-120
2025-11-13 19:29:16.924484,ho-00006635,X2,cell-00296,cell-00387,success,resource_unavailable,26,imsi-302921,mme-no-31,-89
2025-11-13 19:29:56.924484,ho-00006636,X2,cell-00356,cell-00477,success,weak_signal,55,imsi-110464,mme-no-08,-111
2025-11-13 19:30:36.924484,ho-00006637,S1,cell-00463,cell-00133,success,none,61,imsi-901368,mme-no-34,-85
2025-11-13 19:31:16.924484,ho-00006638,X2,cell-00294,cell-00239,success,none,52,imsi-525851,mme-no-22,-116
2025-11-13 19:31:56.924484,ho-00006639,S1,cell-00341,cell-00069,success,none,108,imsi-930600,mme-no-38,-78
2025-11-13 19:32:36.924484,ho-00006640,X2,cell-00207,cell-00461,success,none,19,imsi-763799,mme-ce-21,-114
2025-11-13 19:33:16.924484,ho-00006641,S1,cell-00206,cell-00062,success,none,50,imsi-792359,mme-so-03,-93
2025-11-13 19:33:56.924484,ho-00006642,S1,cell-00143,cell-00144,success,none,177,imsi-287450,mme-no-13,-67
2025-11-13 19:34:36.924484,ho-00006643,intra-cell,cell-00420,cell-00045,success,none,43,imsi-530999,mme-no-04,-78
2025-11-13 19:35:16.924484,ho-00006644,X2,cell-00092,cell-00069,success,none,480,imsi-599385,mme-no-31,-93
2025-11-13 19:35:56.924484,ho-00006645,X2,cell-00337,cell-00119,success,none,72,imsi-498870,mme-no-13,-73
2025-11-13 19:36:36.924484,ho-00006646,S1,cell-00400,cell-00370,success,none,30,imsi-222176,mme-so-14,-81
2025-11-13 19:37:16.924484,ho-00006647,X2,cell-00482,cell-00147,success,none,53,imsi-895800,mme-so-10,-95
2025-11-13 19:37:56.924484,ho-00006648,X2,cell-00064,cell-00287,timeout,none,49,imsi-865661,mme-so-18,-96
2025-11-13 19:38:36.924484,ho-00006649,S1,cell-00428,cell-00122,success,none,81,imsi-891204,mme-so-18,-99
2025-11-13 19:39:16.924484,ho-00006650,X2,cell-00132,cell-00075,success,none,90,imsi-531947,mme-so-02,-83
2025-11-13 19:39:56.924484,ho-00006651,X2,cell-00193,cell-00269,success,none,28,imsi-109173,mme-no-25,-62
2025-11-13 19:40:36.924484,ho-00006652,X2,cell-00007,cell-00065,timeout,none,65,imsi-759502,mme-so-03,-64
2025-11-13 19:41:16.924484,ho-00006653,intra-cell,cell-00102,cell-00242,success,weak_signal,21,imsi-691667,mme-so-05,-103
2025-11-13 19:41:56.924484,ho-00006654,X2,cell-00334,cell-00439,success,none,41,imsi-616379,mme-so-11,-101
2025-11-13 19:42:36.924484,ho-00006655,S1,cell-00039,cell-00214,success,none,55,imsi-848810,mme-no-27,-113
2025-11-13 19:43:16.924484,ho-00006656,S1,cell-00072,cell-00289,success,none,201,imsi-148766,mme-so-43,-91
2025-11-13 19:43:56.924484,ho-00006657,S1,cell-00068,cell-00225,success,none,127,imsi-143100,mme-no-49,-81
2025-11-13 19:44:36.924484,ho-00006658,X2,cell-00201,cell-00182,success,none,21,imsi-953185,mme-ce-21,-81
2025-11-13 19:45:16.924484,ho-00006659,intra-cell,cell-00048,cell-00099,success,none,43,imsi-317499,mme-no-06,-88
2025-11-13 19:45:56.924484,ho-00006660,X2,cell-00141,cell-00295,success,handoff_timeout,38,imsi-841320,mme-so-05,-103
2025-11-13 19:46:36.924484,ho-00006661,X2,cell-00311,cell-00151,success,none,23,imsi-971185,mme-so-42,-89
2025-11-13 19:47:16.924484,ho-00006662,X2,cell-00116,cell-00087,success,none,43,imsi-888111,mme-so-50,-96
2025-11-13 19:47:56.924484,ho-00006663,X2,cell-00380,cell-00347,success,none,33,imsi-965620,mme-no-37,-106
2025-11-13 19:48:36.924484,ho-00006664,intra-cell,cell-00417,cell-00137,success,none,9,imsi-240665,mme-so-32,-61
2025-11-13 19:49:16.924484,ho-00006665,X2,cell-00257,cell-00467,success,none,27,imsi-297334,mme-no-12,-94
2025-11-13 19:49:56.924484,ho-00006666,S1,cell-00058,cell-00278,success,none,160,imsi-528213,mme-so-28,-79
2025-11-13 19:50:36.924484,ho-00006667,X2,cell-00499,cell-00209,success,none,22,imsi-793542,mme-so-02,-78
2025-11-13 19:51:16.924484,ho-00006668,S1,cell-00309,cell-00193,success,none,54,imsi-700952,mme-so-32,-67
2025-11-13 19:51:56.924484,ho-00006669,S1,cell-00416,cell-00110,success,none,26,imsi-431335,mme-no-25,-110
2025-11-13 19:52:36.924484,ho-00006670,S1,cell-00287,cell-00356,success,none,99,imsi-317939,mme-ce-48,-101
2025-11-13 19:53:16.924484,ho-00006671,S1,cell-00387,cell-00458,timeout,none,64,imsi-164751,mme-no-06,-76
2025-11-13 19:53:56.924484,ho-00006672,X2,cell-00403,cell-00485,success,none,50,imsi-881521,mme-ce-20,-119
2025-11-13 19:54:36.924484,ho-00006673,intra-cell,cell-00045,cell-00351,success,resource_unavailable,13,imsi-998748,mme-no-29,-86
2025-11-13 19:55:16.924484,ho-00006674,S1,cell-00169,cell-00051,success,none,43,imsi-680633,mme-no-33,-89
2025-11-13 19:55:56.924484,ho-00006675,S1,cell-00451,cell-00384,success,weak_signal,100,imsi-998251,mme-no-06,-67
2025-11-13 19:56:36.924484,ho-00006676,X2,cell-00359,cell-00282,success,none,45,imsi-551411,mme-so-43,-66
2025-11-13 19:57:16.924484,ho-00006677,S1,cell-00300,cell-00215,success,none,44,imsi-541522,mme-ce-44,-72
2025-11-13 19:57:56.924484,ho-00006678,intra-cell,cell-00157,cell-00114,failure,none,33,imsi-230209,mme-ce-21,-91
2025-11-13 19:58:36.924484,ho-00006679,S1,cell-00471,cell-00224,timeout,handoff_timeout,13,imsi-539600,mme-no-38,-97
2025-11-13 19:59:16.924484,ho-00006680,inter-freq,cell-00020,cell-00053,success,none,67,imsi-692575,mme-no-16,-116
2025-11-13 19:59:56.924484,ho-00006681,S1,cell-00039,cell-00105,success,none,35,imsi-402790,mme-ce-24,-96
2025-11-13 20:00:36.924484,ho-00006682,intra-cell,cell-00173,cell-00484,success,none,34,imsi-762803,mme-so-43,-66
2025-11-13 20:01:16.924484,ho-00006683,S1,cell-00380,cell-00297,success,none,16,imsi-431708,mme-no-40,-115
2025-11-13 20:01:56.924484,ho-00006684,X2,cell-00040,cell-00052,success,none,110,imsi-732423,mme-no-15,-90
2025-11-13 20:02:36.924484,ho-00006685,X2,cell-00031,cell-00318,failure,none,46,imsi-425735,mme-no-06,-65
2025-11-13 20:03:16.924484,ho-00006686,X2,cell-00178,cell-00366,success,none,37,imsi-425486,mme-so-35,-88
2025-11-13 20:03:56.924484,ho-00006687,intra-cell,cell-00279,cell-00036,success,none,21,imsi-652897,mme-no-47,-89
2025-11-13 20:04:36.924484,ho-00006688,S1,cell-00105,cell-00003,success,none,49,imsi-588516,mme-no-07,-82
2025-11-13 20:05:16.924484,ho-00006689,X2,cell-00464,cell-00091,success,weak_signal,33,imsi-423509,mme-no-07,-84
2025-11-13 20:05:56.924484,ho-00006690,S1,cell-00130,cell-00088,success,none,58,imsi-761400,mme-no-34,-72
2025-11-13 20:06:36.924484,ho-00006691,X2,cell-00347,cell-00130,success,none,116,imsi-782610,mme-no-22,-120
2025-11-13 20:07:16.924484,ho-00006692,intra-cell,cell-00324,cell-00097,success,none,21,imsi-729274,mme-so-05,-116
2025-11-13 20:07:56.924484,ho-00006693,X2,cell-00292,cell-00344,success,none,161,imsi-904814,mme-no-04,-105
2025-11-13 20:08:36.924484,ho-00006694,X2,cell-00304,cell-00472,failure,handoff_timeout,24,imsi-166759,mme-no-40,-76
2025-11-13 20:09:16.924484,ho-00006695,X2,cell-00201,cell-00238,success,target_cell_congestion,106,imsi-592572,mme-ce-41,-118
2025-11-13 20:09:56.924484,ho-00006696,X2,cell-00093,cell-00215,success,none,21,imsi-634844,mme-no-01,-88
2025-11-13 20:10:36.924484,ho-00006697,S1,cell-00474,cell-00116,success,weak_signal,156,imsi-205577,mme-ce-24,-88
2025-11-13 20:11:16.924484,ho-00006698,S1,cell-00315,cell-00076,success,none,132,imsi-138279,mme-no-37,-67
2025-11-13 20:11:56.924484,ho-00006699,X2,cell-00306,cell-00253,success,none,180,imsi-725513,mme-no-37,-115
2025-11-13 20:12:36.924484,ho-00006700,intra-cell,cell-00004,cell-00431,success,handoff_timeout,113,imsi-400264,mme-so-28,-98
2025-11-13 20:13:16.924484,ho-00006701,S1,cell-00401,cell-00171,success,none,31,imsi-837547,mme-so-05,-70
2025-11-13 20:13:56.924484,ho-00006702,S1,cell-00429,cell-00175,success,handoff_timeout,58,imsi-437263,mme-ce-21,-111
2025-11-13 20:14:36.924484,ho-00006703,intra-cell,cell-00151,cell-00202,success,none,96,imsi-218482,mme-so-11,-94
2025-11-13 20:15:16.924484,ho-00006704,inter-freq,cell-00177,cell-00448,success,none,120,imsi-628870,mme-so-43,-75
2025-11-13 20:15:56.924484,ho-00006705,intra-cell,cell-00238,cell-00384,success,none,74,imsi-448696,mme-so-11,-79
2025-11-13 20:16:36.924484,ho-00006706,X2,cell-00346,cell-00234,success,none,45,imsi-502156,mme-so-09,-70
2025-11-13 20:17:16.924484,ho-00006707,X2,cell-00090,cell-00439,success,none,19,imsi-754668,mme-so-42,-92
2025-11-13 20:17:56.924484,ho-00006708,S1,cell-00366,cell-00336,success,none,52,imsi-478389,mme-ce-19,-95
2025-11-13 20:18:36.924484,ho-00006709,inter-freq,cell-00394,cell-00483,success,target_cell_congestion,67,imsi-441358,mme-so-05,-96
2025-11-13 20:19:16.924484,ho-00006710,S1,cell-00110,cell-00392,success,none,157,imsi-147511,mme-no-49,-69
2025-11-13 20:19:56.924484,ho-00006711,X2,cell-00301,cell-00376,success,none,37,imsi-198769,mme-no-33,-98
2025-11-13 20:20:36.924484,ho-00006712,X2,cell-00422,cell-00489,success,none,189,imsi-165412,mme-so-18,-92
2025-11-13 20:21:16.924484,ho-00006713,S1,cell-00269,cell-00147,success,none,123,imsi-668257,mme-no-39,-89
2025-11-13 20:21:56.924484,ho-00006714,X2,cell-00045,cell-00208,failure,none,25,imsi-485201,mme-no-22,-90
2025-11-13 20:22:36.924484,ho-00006715,intra-cell,cell-00062,cell-00010,success,none,40,imsi-596553,mme-no-31,-93
2025-11-13 20:23:16.924484,ho-00006716,S1,cell-00370,cell-00034,failure,none,52,imsi-982491,mme-so-05,-66
2025-11-13 20:23:56.924484,ho-00006717,X2,cell-00469,cell-00110,success,none,118,imsi-206601,mme-so-28,-79
2025-11-13 20:24:36.924484,ho-00006718,S1,cell-00189,cell-00308,success,none,172,imsi-629032,mme-no-31,-105
2025-11-13 20:25:16.924484,ho-00006719,S1,cell-00185,cell-00067,success,none,32,imsi-817823,mme-so-36,-103
2025-11-13 20:25:56.924484,ho-00006720,X2,cell-00356,cell-00260,success,none,38,imsi-285674,mme-no-07,-103
2025-11-13 20:26:36.924484,ho-00006721,intra-cell,cell-00407,cell-00135,failure,handoff_timeout,39,imsi-343294,mme-so-11,-66
2025-11-13 20:27:16.924484,ho-00006722,S1,cell-00342,cell-00264,success,none,30,imsi-976955,mme-so-50,-81
2025-11-13 20:27:56.924484,ho-00006723,intra-cell,cell-00462,cell-00492,success,none,32,imsi-388124,mme-no-08,-101
2025-11-13 20:28:36.924484,ho-00006724,S1,cell-00322,cell-00380,failure,none,43,imsi-155287,mme-no-06,-75
2025-11-13 20:29:16.924484,ho-00006725,intra-cell,cell-00388,cell-00252,success,target_cell_congestion,19,imsi-485765,mme-no-17,-92
2025-11-13 20:29:56.924484,ho-00006726,intra-cell,cell-00474,cell-00346,success,target_cell_congestion,52,imsi-341747,mme-no-39,-100
2025-11-13 20:30:36.924484,ho-00006727,X2,cell-00281,cell-00480,success,none,114,imsi-444041,mme-no-47,-104
2025-11-13 20:31:16.924484,ho-00006728,S1,cell-00098,cell-00457,success,none,56,imsi-891752,mme-no-13,-99
2025-11-13 20:31:56.924484,ho-00006729,S1,cell-00307,cell-00306,success,handoff_timeout,58,imsi-539257,mme-so-03,-87
2025-11-13 20:32:36.924484,ho-00006730,inter-freq,cell-00262,cell-00253,success,none,108,imsi-478149,mme-ce-46,-116
2025-11-13 20:33:16.924484,ho-00006731,S1,cell-00216,cell-00217,success,none,38,imsi-494795,mme-so-23,-74
2025-11-13 20:33:56.924484,ho-00006732,X2,cell-00473,cell-00492,success,none,127,imsi-321533,mme-no-12,-116
2025-11-13 20:34:36.924484,ho-00006733,X2,cell-00020,cell-00038,success,none,26,imsi-838503,mme-ce-44,-61
2025-11-13 20:35:16.924484,ho-00006734,X2,cell-00052,cell-00366,success,none,74,imsi-320486,mme-no-31,-90
2025-11-13 20:35:56.924484,ho-00006735,intra-cell,cell-00360,cell-00217,success,weak_signal,219,imsi-199970,mme-so-42,-91
2025-11-13 20:36:36.924484,ho-00006736,intra-cell,cell-00345,cell-00110,success,none,95,imsi-508209,mme-no-12,-90
2025-11-13 20:37:16.924484,ho-00006737,X2,cell-00171,cell-00444,success,none,21,imsi-682733,mme-so-02,-90
2025-11-13 20:37:56.924484,ho-00006738,X2,cell-00290,cell-00181,success,none,31,imsi-940066,mme-no-22,-119
2025-11-13 20:38:36.924484,ho-00006739,intra-cell,cell-00127,cell-00366,success,none,24,imsi-121616,mme-so-05,-64
2025-11-13 20:39:16.924484,ho-00006740,X2,cell-00041,cell-00341,timeout,none,43,imsi-679911,mme-so-09,-78
2025-11-13 20:39:56.924484,ho-00006741,S1,cell-00438,cell-00491,success,none,52,imsi-118749,mme-no-17,-115
2025-11-13 20:40:36.924484,ho-00006742,X2,cell-00019,cell-00081,success,none,125,imsi-709169,mme-no-25,-81
2025-11-13 20:41:16.924484,ho-00006743,S1,cell-00063,cell-00173,success,none,81,imsi-428193,mme-no-27,-73
2025-11-13 20:41:56.924484,ho-00006744,S1,cell-00261,cell-00137,success,none,72,imsi-899717,mme-ce-41,-89
2025-11-13 20:42:36.924484,ho-00006745,X2,cell-00146,cell-00480,success,none,18,imsi-224970,mme-no-13,-104
2025-11-13 20:43:16.924484,ho-00006746,X2,cell-00458,cell-00031,success,none,104,imsi-621776,mme-so-30,-73
2025-11-13 20:43:56.924484,ho-00006747,X2,cell-00305,cell-00067,success,none,42,imsi-832063,mme-so-50,-63
2025-11-13 20:44:36.924484,ho-00006748,X2,cell-00149,cell-00006,success,none,68,imsi-333450,mme-no-29,-97
2025-11-13 20:45:16.924484,ho-00006749,S1,cell-00166,cell-00473,success,none,93,imsi-876211,mme-no-33,-109
2025-11-13 20:45:56.924484,ho-00006750,X2,cell-00251,cell-00027,success,none,18,imsi-363118,mme-so-05,-64
2025-11-13 20:46:36.924484,ho-00006751,X2,cell-00087,cell-00239,success,none,22,imsi-896259,mme-ce-21,-109
2025-11-13 20:47:16.924484,ho-00006752,X2,cell-00263,cell-00303,success,none,36,imsi-177486,mme-no-37,-75
2025-11-13 20:47:56.924484,ho-00006753,X2,cell-00365,cell-00388,success,none,41,imsi-166911,mme-ce-20,-105
2025-11-13 20:48:36.924484,ho-00006754,S1,cell-00104,cell-00156,success,none,21,imsi-617619,mme-ce-20,-68
2025-11-13 20:49:16.924484,ho-00006755,S1,cell-00187,cell-00373,success,none,77,imsi-809826,mme-no-31,-103
2025-11-13 20:49:56.924484,ho-00006756,S1,cell-00407,cell-00404,success,none,63,imsi-790082,mme-no-13,-106
2025-11-13 20:50:36.924484,ho-00006757,inter-freq,cell-00076,cell-00408,success,resource_unavailable,149,imsi-645032,mme-so-10,-118
2025-11-13 20:51:16.924484,ho-00006758,X2,cell-00009,cell-00186,timeout,none,17,imsi-528902,mme-no-13,-74
2025-11-13 20:51:56.924484,ho-00006759,intra-cell,cell-00351,cell-00094,success,none,94,imsi-413987,mme-ce-46,-100
2025-11-13 20:52:36.924484,ho-00006760,X2,cell-00274,cell-00437,success,none,40,imsi-224454,mme-so-28,-87
2025-11-13 20:53:16.924484,ho-00006761,intra-cell,cell-00330,cell-00444,success,none,43,imsi-360919,mme-no-04,-98
