@timestamp,event_id,mme_host,cluster_id,datacenter,procedure_type,procedure_result,procedure_latency_ms,cell_id,tracking_area_code,imsi_hash,reject_cause,s1ap_message_type,signaling_interface,message_direction
2025-11-13 09:17:46.875763,evt-00006957,mme-no-31,cluster-west-2,dc-seattle,Service Request,success,76,cell-00336,tac-0001,imsi-163832,no_reject,InitialContextSetup,S6a,downlink
2025-11-13 09:18:16.875763,evt-00006958,mme-so-09,cluster-east-2,dc-dallas,Attach,failure,79,cell-00445,tac-0085,imsi-352635,no_reject,InitialContextSetup,S10,downlink
2025-11-13 09:18:46.875763,evt-00006959,mme-ce-46,cluster-east-1,dc-seattle,TAU,success,118,cell-00238,tac-0035,imsi-477584,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 09:19:16.875763,evt-00006960,mme-so-23,cluster-east-2,dc-chicago,TAU,success,25,cell-00090,tac-0085,imsi-686051,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 09:19:46.875763,evt-00006961,mme-ce-19,cluster-central,dc-newyork,Service Request,success,214,cell-00037,tac-0083,imsi-892293,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-13 09:20:16.875763,evt-00006962,mme-so-09,cluster-east-1,dc-seattle,TAU,success,178,cell-00094,tac-0030,imsi-382578,no_reject,InitialContextSetup,S11,downlink
2025-11-13 09:20:46.875763,evt-00006963,mme-no-22,cluster-central,dc-atlanta,TAU,success,20,cell-00016,tac-0037,imsi-170104,no_reject,InitialContextSetup,S6a,downlink
2025-11-13 09:21:16.875763,evt-00006964,mme-no-37,cluster-central,dc-seattle,Service Request,success,97,cell-00488,tac-0060,imsi-247099,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 09:21:46.875763,evt-00006965,mme-so-03,cluster-east-2,dc-seattle,TAU,success,112,cell-00279,tac-0040,imsi-314086,no_reject,InitialContextSetup,S11,downlink
2025-11-13 09:22:16.875763,evt-00006966,mme-no-25,cluster-east-1,dc-dallas,TAU,success,105,cell-00493,tac-0098,imsi-711312,no_reject,InitialContextSetup,S10,downlink
2025-11-13 09:22:46.875763,evt-00006967,mme-no-17,cluster-west-2,dc-seattle,Bearer Modification,rejected,23,cell-00268,tac-0059,imsi-515801,no_reject,UEContextRelease,S11,uplink
2025-11-13 09:23:16.875763,evt-00006968,mme-ce-41,cluster-east-1,dc-seattle,Detach,success,297,cell-00071,tac-0100,imsi-525715,no_reject,UEContextRelease,S1-MME,uplink
2025-11-13 09:23:46.875763,evt-00006969,mme-no-04,cluster-west-1,dc-dallas,TAU,success,125,cell-00169,tac-0073,imsi-814585,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 09:24:16.875763,evt-00006970,mme-no-45,cluster-east-1,dc-seattle,TAU,success,66,cell-00232,tac-0023,imsi-135331,no_reject,UplinkNASTransport,S11,downlink
2025-11-13 09:24:46.875763,evt-00006971,mme-no-27,cluster-east-2,dc-atlanta,Service Request,success,83,cell-00259,tac-0022,imsi-348963,no_reject,UplinkNASTransport,S6a,downlink
2025-11-13 09:25:16.875763,evt-00006972,mme-so-05,cluster-west-2,dc-chicago,TAU,timeout,283,cell-00298,tac-0012,imsi-927439,roaming_not_allowed,DownlinkNASTransport,S6a,downlink
2025-11-13 09:25:46.875763,evt-00006973,mme-no-01,cluster-west-1,dc-dallas,TAU,success,47,cell-00301,tac-0065,imsi-899572,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 09:26:16.875763,evt-00006974,mme-no-45,cluster-west-1,dc-chicago,Attach,rejected,171,cell-00193,tac-0007,imsi-681439,no_reject,DownlinkNASTransport,S11,uplink
2025-11-13 09:26:46.875763,evt-00006975,mme-no-22,cluster-central,dc-atlanta,TAU,success,42,cell-00330,tac-0033,imsi-550972,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 09:27:16.875763,evt-00006976,mme-ce-26,cluster-west-1,dc-seattle,Service Request,success,87,cell-00179,tac-0045,imsi-410158,no_reject,UplinkNASTransport,S11,uplink
2025-11-13 09:27:46.875763,evt-00006977,mme-so-14,cluster-west-2,dc-chicago,Attach,success,87,cell-00180,tac-0049,imsi-923267,no_reject,UEContextRelease,S6a,uplink
2025-11-13 09:28:16.875763,evt-00006978,mme-no-31,cluster-west-2,dc-newyork,Detach,success,126,cell-00007,tac-0058,imsi-932117,no_reject,InitialUEMessage,S10,uplink
2025-11-13 09:28:46.875763,evt-00006979,mme-so-28,cluster-east-1,dc-chicago,Attach,success,84,cell-00469,tac-0082,imsi-116282,no_reject,UEContextRelease,S10,uplink
2025-11-13 09:29:16.875763,evt-00006980,mme-ce-44,cluster-east-1,dc-seattle,Detach,success,266,cell-00050,tac-0016,imsi-968044,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 09:29:46.875763,evt-00006981,mme-so-18,cluster-west-2,dc-chicago,PDN Connectivity,success,142,cell-00310,tac-0028,imsi-952804,no_reject,DownlinkNASTransport,S11,downlink
2025-11-13 09:30:16.875763,evt-00006982,mme-ce-48,cluster-west-1,dc-chicago,TAU,success,40,cell-00392,tac-0087,imsi-908903,no_reject,UEContextRelease,S10,uplink
2025-11-13 09:30:46.875763,evt-00006983,mme-no-06,cluster-west-2,dc-newyork,TAU,success,240,cell-00494,tac-0051,imsi-204243,no_reject,InitialContextSetup,S11,uplink
2025-11-13 09:31:16.875763,evt-00006984,mme-ce-19,cluster-east-1,dc-atlanta,Service Request,success,49,cell-00045,tac-0066,imsi-364201,no_reject,InitialUEMessage,S6a,uplink
2025-11-13 09:31:46.875763,evt-00006985,mme-no-01,cluster-west-1,dc-dallas,Attach,timeout,80,cell-00403,tac-0018,imsi-785899,congestion,InitialUEMessage,S6a,uplink
2025-11-13 09:32:16.875763,evt-00006986,mme-so-10,cluster-east-2,dc-dallas,Attach,success,46,cell-00445,tac-0099,imsi-211868,congestion,InitialContextSetup,S1-MME,downlink
2025-11-13 09:32:46.875763,evt-00006987,mme-no-01,cluster-east-1,dc-atlanta,Attach,success,43,cell-00085,tac-0090,imsi-713488,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-13 09:33:16.875763,evt-00006988,mme-no-34,cluster-east-1,dc-dallas,TAU,success,97,cell-00095,tac-0055,imsi-814934,no_reject,UplinkNASTransport,S11,uplink
2025-11-13 09:33:46.875763,evt-00006989,mme-so-02,cluster-central,dc-dallas,PDN Connectivity,success,64,cell-00415,tac-0094,imsi-403738,no_reject,UEContextRelease,S6a,uplink
2025-11-13 09:34:16.875763,evt-00006990,mme-so-09,cluster-east-1,dc-atlanta,TAU,success,62,cell-00248,tac-0013,imsi-942957,no_reject,InitialContextSetup,S11,downlink
2025-11-13 09:34:46.875763,evt-00006991,mme-no-13,cluster-central,dc-dallas,Attach,success,150,cell-00157,tac-0095,imsi-311158,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-13 09:35:16.875763,evt-00006992,mme-ce-41,cluster-west-2,dc-newyork,Attach,rejected,56,cell-00269,tac-0016,imsi-687695,network_failure,UplinkNASTransport,S6a,downlink
2025-11-13 09:35:46.875763,evt-00006993,mme-so-28,cluster-east-1,dc-newyork,Attach,success,74,cell-00269,tac-0011,imsi-530134,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-13 09:36:16.875763,evt-00006994,mme-so-42,cluster-west-2,dc-seattle,TAU,success,34,cell-00329,tac-0099,imsi-317801,congestion,InitialContextSetup,S11,uplink
2025-11-13 09:36:46.875763,evt-00006995,mme-no-33,cluster-west-1,dc-dallas,Detach,success,207,cell-00401,tac-0049,imsi-258398,no_reject,DownlinkNASTransport,S6a,downlink
2025-11-13 09:37:16.875763,evt-00006996,mme-so-50,cluster-west-1,dc-dallas,Attach,failure,186,cell-00215,tac-0025,imsi-612275,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 09:37:46.875763,evt-00006997,mme-no-37,cluster-west-2,dc-newyork,Attach,success,64,cell-00263,tac-0088,imsi-459855,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-13 09:38:16.875763,evt-00006998,mme-no-17,cluster-west-2,dc-seattle,Detach,success,79,cell-00452,tac-0065,imsi-862417,no_reject,UEContextRelease,S1-MME,downlink
2025-11-13 09:38:46.875763,evt-00006999,mme-no-38,cluster-east-1,dc-seattle,Bearer Modification,success,291,cell-00179,tac-0082,imsi-254104,no_reject,UEContextRelease,S11,downlink
2025-11-13 09:39:16.875763,evt-00007000,mme-so-02,cluster-central,dc-chicago,Attach,failure,39,cell-00192,tac-0016,imsi-734027,no_reject,UplinkNASTransport,S6a,uplink
2025-11-13 09:39:46.875763,evt-00007001,mme-so-28,cluster-east-2,dc-atlanta,Attach,success,106,cell-00476,tac-0038,imsi-415445,no_reject,DownlinkNASTransport,S6a,downlink
2025-11-13 09:40:16.875763,evt-00007002,mme-ce-44,cluster-central,dc-seattle,Attach,success,55,cell-00055,tac-0041,imsi-304831,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-13 09:40:46.875763,evt-00007003,mme-no-17,cluster-west-1,dc-dallas,Service Request,success,65,cell-00015,tac-0001,imsi-682491,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 09:41:16.875763,evt-00007004,mme-no-04,cluster-west-2,dc-dallas,PDN Connectivity,timeout,24,cell-00200,tac-0089,imsi-903192,no_reject,UEContextRelease,S11,uplink
2025-11-13 09:41:46.875763,evt-00007005,mme-ce-21,cluster-east-1,dc-atlanta,Service Request,success,71,cell-00276,tac-0007,imsi-529414,no_reject,DownlinkNASTransport,S6a,downlink
2025-11-13 09:42:16.875763,evt-00007006,mme-no-06,cluster-central,dc-chicago,PDN Connectivity,success,51,cell-00143,tac-0067,imsi-347245,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-13 09:42:46.875763,evt-00007007,mme-ce-20,cluster-west-1,dc-chicago,TAU,success,134,cell-00081,tac-0013,imsi-852711,no_reject,InitialUEMessage,S10,uplink
2025-11-13 09:43:16.875763,evt-00007008,mme-ce-44,cluster-west-2,dc-dallas,Service Request,success,55,cell-00070,tac-0076,imsi-421741,no_reject,UEContextRelease,S6a,downlink
2025-11-13 09:43:46.875763,evt-00007009,mme-no-47,cluster-east-2,dc-seattle,TAU,success,245,cell-00351,tac-0055,imsi-716464,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-13 09:44:16.875763,evt-00007010,mme-so-50,cluster-west-2,dc-newyork,PDN Connectivity,success,47,cell-00007,tac-0063,imsi-887420,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 09:44:46.875763,evt-00007011,mme-so-43,cluster-east-2,dc-dallas,Detach,success,145,cell-00153,tac-0037,imsi-655919,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 09:45:16.875763,evt-00007012,mme-no-39,cluster-east-1,dc-atlanta,Detach,success,91,cell-00288,tac-0047,imsi-199326,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 09:45:46.875763,evt-00007013,mme-no-33,cluster-east-1,dc-seattle,Attach,timeout,120,cell-00366,tac-0016,imsi-877900,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 09:46:16.875763,evt-00007014,mme-no-25,cluster-west-1,dc-dallas,TAU,success,85,cell-00318,tac-0046,imsi-581402,no_reject,UplinkNASTransport,S6a,downlink
2025-11-13 09:46:46.875763,evt-00007015,mme-ce-26,cluster-west-1,dc-seattle,Service Request,success,17,cell-00018,tac-0074,imsi-307331,network_failure,UplinkNASTransport,S1-MME,downlink
2025-11-13 09:47:16.875763,evt-00007016,mme-no-45,cluster-east-1,dc-atlanta,Attach,success,95,cell-00278,tac-0060,imsi-800334,no_reject,InitialContextSetup,S10,uplink
2025-11-13 09:47:46.875763,evt-00007017,mme-so-42,cluster-central,dc-seattle,Detach,rejected,167,cell-00042,tac-0029,imsi-833613,no_reject,UEContextRelease,S6a,uplink
2025-11-13 09:48:16.875763,evt-00007018,mme-so-11,cluster-east-2,dc-dallas,TAU,success,60,cell-00055,tac-0066,imsi-570313,no_reject,UEContextRelease,S1-MME,downlink
2025-11-13 09:48:46.875763,evt-00007019,mme-no-15,cluster-east-2,dc-chicago,Detach,success,163,cell-00193,tac-0045,imsi-441479,no_reject,UEContextRelease,S11,downlink
2025-11-13 09:49:16.875763,evt-00007020,mme-so-14,cluster-west-2,dc-atlanta,TAU,success,24,cell-00135,tac-0085,imsi-749078,no_reject,DownlinkNASTransport,S11,uplink
2025-11-13 09:49:46.875763,evt-00007021,mme-ce-26,cluster-west-2,dc-seattle,Detach,success,207,cell-00480,tac-0062,imsi-796300,auth_failure,UplinkNASTransport,S11,uplink
2025-11-13 09:50:16.875763,evt-00007022,mme-so-09,cluster-west-2,dc-atlanta,Service Request,success,41,cell-00136,tac-0075,imsi-716794,no_reject,UEContextRelease,S10,downlink
2025-11-13 09:50:46.875763,evt-00007023,mme-no-38,cluster-west-1,dc-chicago,TAU,success,167,cell-00343,tac-0008,imsi-715876,no_reject,UplinkNASTransport,S6a,uplink
2025-11-13 09:51:16.875763,evt-00007024,mme-no-06,cluster-west-1,dc-newyork,Attach,success,88,cell-00126,tac-0042,imsi-463080,no_reject,UEContextRelease,S6a,uplink
2025-11-13 09:51:46.875763,evt-00007025,mme-so-30,cluster-west-2,dc-dallas,TAU,success,98,cell-00499,tac-0030,imsi-124960,no_reject,UplinkNASTransport,S6a,uplink
2025-11-13 09:52:16.875763,evt-00007026,mme-no-34,cluster-west-2,dc-chicago,Attach,success,28,cell-00481,tac-0098,imsi-695770,auth_failure,DownlinkNASTransport,S1-MME,downlink
2025-11-13 09:52:46.875763,evt-00007027,mme-so-09,cluster-central,dc-atlanta,TAU,success,41,cell-00443,tac-0035,imsi-777134,no_reject,UplinkNASTransport,S6a,downlink
2025-11-13 09:53:16.875763,evt-00007028,mme-ce-24,cluster-west-1,dc-atlanta,PDN Connectivity,success,53,cell-00487,tac-0014,imsi-676953,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 09:53:46.875763,evt-00007029,mme-ce-48,cluster-east-1,dc-newyork,TAU,success,52,cell-00067,tac-0053,imsi-418957,no_reject,InitialContextSetup,S6a,downlink
2025-11-13 09:54:16.875763,evt-00007030,mme-no-37,cluster-east-2,dc-newyork,PDN Connectivity,success,45,cell-00456,tac-0073,imsi-563430,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 09:54:46.875763,evt-00007031,mme-no-38,cluster-west-1,dc-dallas,Attach,success,120,cell-00020,tac-0092,imsi-264434,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 09:55:16.875763,evt-00007032,mme-so-18,cluster-west-2,dc-dallas,TAU,success,87,cell-00465,tac-0055,imsi-659607,congestion,UplinkNASTransport,S6a,uplink
2025-11-13 09:55:46.875763,evt-00007033,mme-so-30,cluster-west-2,dc-newyork,Detach,success,281,cell-00024,tac-0018,imsi-307367,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 09:56:16.875763,evt-00007034,mme-so-10,cluster-west-1,dc-seattle,Attach,success,100,cell-00065,tac-0093,imsi-240124,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-13 09:56:46.875763,evt-00007035,mme-so-30,cluster-east-1,dc-newyork,TAU,failure,39,cell-00111,tac-0001,imsi-587454,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 09:57:16.875763,evt-00007036,mme-no-34,cluster-east-1,dc-newyork,Service Request,success,48,cell-00082,tac-0015,imsi-400520,no_reject,UEContextRelease,S1-MME,downlink
2025-11-13 09:57:46.875763,evt-00007037,mme-no-25,cluster-central,dc-newyork,TAU,success,92,cell-00331,tac-0085,imsi-883418,no_reject,InitialContextSetup,S10,downlink
2025-11-13 09:58:16.875763,evt-00007038,mme-no-45,cluster-east-2,dc-seattle,Attach,success,37,cell-00109,tac-0058,imsi-270927,no_reject,UEContextRelease,S10,uplink
2025-11-13 09:58:46.875763,evt-00007039,mme-ce-26,cluster-central,dc-chicago,Service Request,success,61,cell-00002,tac-0034,imsi-312301,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 09:59:16.875763,evt-00007040,mme-no-25,cluster-east-2,dc-newyork,Attach,success,84,cell-00391,tac-0066,imsi-384166,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-13 09:59:46.875763,evt-00007041,mme-no-04,cluster-west-1,dc-chicago,Service Request,success,114,cell-00380,tac-0091,imsi-336910,no_reject,UEContextRelease,S1-MME,downlink
2025-11-13 10:00:16.875763,evt-00007042,mme-no-25,cluster-west-1,dc-dallas,TAU,success,100,cell-00152,tac-0003,imsi-197673,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 10:00:46.875763,evt-00007043,mme-so-18,cluster-west-1,dc-atlanta,Attach,success,56,cell-00495,tac-0072,imsi-504169,congestion,InitialContextSetup,S1-MME,uplink
2025-11-13 10:01:16.875763,evt-00007044,mme-no-38,cluster-east-1,dc-newyork,TAU,success,654,cell-00162,tac-0041,imsi-705551,network_failure,UEContextRelease,S11,uplink
2025-11-13 10:01:46.875763,evt-00007045,mme-ce-21,cluster-east-2,dc-atlanta,Detach,success,21,cell-00138,tac-0043,imsi-712361,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 10:02:16.875763,evt-00007046,mme-so-42,cluster-east-1,dc-dallas,PDN Connectivity,success,65,cell-00332,tac-0050,imsi-724175,no_reject,DownlinkNASTransport,S11,downlink
2025-11-13 10:02:46.875763,evt-00007047,mme-so-28,cluster-west-1,dc-dallas,TAU,failure,84,cell-00153,tac-0033,imsi-781458,no_reject,InitialContextSetup,S6a,uplink
2025-11-13 10:03:16.875763,evt-00007048,mme-so-36,cluster-west-2,dc-dallas,Bearer Modification,failure,163,cell-00269,tac-0094,imsi-661954,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-13 10:03:46.875763,evt-00007049,mme-no-34,cluster-west-2,dc-chicago,TAU,success,97,cell-00290,tac-0080,imsi-755365,no_reject,InitialUEMessage,S6a,uplink
2025-11-13 10:04:16.875763,evt-00007050,mme-so-43,cluster-west-2,dc-chicago,Detach,success,6,cell-00217,tac-0010,imsi-153713,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 10:04:46.875763,evt-00007051,mme-no-04,cluster-central,dc-dallas,Attach,success,122,cell-00030,tac-0068,imsi-688065,no_reject,InitialUEMessage,S6a,uplink
2025-11-13 10:05:16.875763,evt-00007052,mme-no-37,cluster-west-1,dc-dallas,TAU,success,222,cell-00410,tac-0091,imsi-189806,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 10:05:46.875763,evt-00007053,mme-ce-48,cluster-east-1,dc-seattle,Attach,success,43,cell-00210,tac-0004,imsi-590033,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 10:06:16.875763,evt-00007054,mme-no-08,cluster-east-1,dc-chicago,Service Request,success,116,cell-00378,tac-0047,imsi-634445,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 10:06:46.875763,evt-00007055,mme-ce-21,cluster-west-1,dc-dallas,TAU,success,321,cell-00136,tac-0070,imsi-531909,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 10:07:16.875763,evt-00007056,mme-so-43,cluster-west-2,dc-chicago,TAU,success,58,cell-00340,tac-0100,imsi-951305,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-13 10:07:46.875763,evt-00007057,mme-ce-20,cluster-west-2,dc-seattle,Service Request,failure,98,cell-00264,tac-0069,imsi-315111,no_reject,InitialContextSetup,S10,downlink
2025-11-13 10:08:16.875763,evt-00007058,mme-ce-26,cluster-west-1,dc-chicago,PDN Connectivity,success,28,cell-00448,tac-0013,imsi-819084,network_failure,UEContextRelease,S10,downlink
2025-11-13 10:08:46.875763,evt-00007059,mme-ce-26,cluster-west-2,dc-dallas,Attach,success,230,cell-00484,tac-0017,imsi-966544,no_reject,DownlinkNASTransport,S1-MME,downlink
2025-11-13 10:09:16.875763,evt-00007060,mme-so-35,cluster-west-1,dc-chicago,Attach,timeout,49,cell-00354,tac-0080,imsi-227389,roaming_not_allowed,UEContextRelease,S10,uplink
2025-11-13 10:09:46.875763,evt-00007061,mme-ce-41,cluster-east-1,dc-seattle,TAU,success,47,cell-00092,tac-0020,imsi-892158,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 10:10:16.875763,evt-00007062,mme-no-04,cluster-west-1,dc-dallas,TAU,timeout,62,cell-00241,tac-0051,imsi-152999,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-13 10:10:46.875763,evt-00007063,mme-no-29,cluster-west-2,dc-atlanta,TAU,success,75,cell-00376,tac-0067,imsi-299275,no_reject,UEContextRelease,S1-MME,uplink
2025-11-13 10:11:16.875763,evt-00007064,mme-so-42,cluster-central,dc-atlanta,Service Request,success,165,cell-00412,tac-0011,imsi-254589,no_reject,UEContextRelease,S11,uplink
2025-11-13 10:11:46.875763,evt-00007065,mme-so-35,cluster-east-1,dc-atlanta,TAU,success,38,cell-00423,tac-0066,imsi-326953,congestion,InitialContextSetup,S6a,uplink
2025-11-13 10:12:16.875763,evt-00007066,mme-so-05,cluster-west-2,dc-atlanta,Attach,success,44,cell-00497,tac-0042,imsi-120001,no_reject,UEContextRelease,S11,downlink
2025-11-13 10:12:46.875763,evt-00007067,mme-so-03,cluster-east-1,dc-atlanta,Attach,success,243,cell-00374,tac-0095,imsi-422772,no_reject,UEContextRelease,S1-MME,downlink
2025-11-13 10:13:16.875763,evt-00007068,mme-so-05,cluster-east-2,dc-dallas,Service Request,timeout,13,cell-00500,tac-0088,imsi-955059,no_reject,InitialUEMessage,S11,downlink
2025-11-13 10:13:46.875763,evt-00007069,mme-no-06,cluster-east-1,dc-atlanta,TAU,success,182,cell-00149,tac-0030,imsi-646607,no_reject,UplinkNASTransport,S1-MME,uplink
2025-11-13 10:14:16.875763,evt-00007070,mme-no-38,cluster-west-2,dc-chicago,TAU,success,65,cell-00471,tac-0087,imsi-175735,no_reject,InitialUEMessage,S1-MME,downlink
2025-11-13 10:14:46.875763,evt-00007071,mme-so-32,cluster-west-2,dc-newyork,Bearer Modification,success,13,cell-00146,tac-0053,imsi-970062,no_reject,InitialContextSetup,S1-MME,downlink
2025-11-13 10:15:16.875763,evt-00007072,mme-no-22,cluster-west-1,dc-atlanta,Attach,success,197,cell-00163,tac-0033,imsi-436934,no_reject,UplinkNASTransport,S6a,uplink
2025-11-13 10:15:46.875763,evt-00007073,mme-ce-26,cluster-west-2,dc-chicago,Attach,success,151,cell-00003,tac-0020,imsi-523894,no_reject,UplinkNASTransport,S6a,uplink
2025-11-13 10:16:16.875763,evt-00007074,mme-ce-26,cluster-central,dc-newyork,Attach,success,24,cell-00496,tac-0071,imsi-840070,no_reject,InitialUEMessage,S10,downlink
2025-11-13 10:16:46.875763,evt-00007075,mme-so-18,cluster-east-2,dc-seattle,Attach,success,68,cell-00083,tac-0051,imsi-627261,unknown_subscriber,UplinkNASTransport,S6a,downlink
2025-11-13 10:17:16.875763,evt-00007076,mme-no-13,cluster-central,dc-dallas,Attach,success,114,cell-00045,tac-0038,imsi-231440,no_reject,DownlinkNASTransport,S1-MME,uplink
2025-11-13 10:17:46.875763,evt-00007077,mme-no-08,cluster-central,dc-dallas,PDN Connectivity,success,10,cell-00368,tac-0094,imsi-486934,no_reject,UplinkNASTransport,S10,downlink
2025-11-13 10:18:16.875763,evt-00007078,mme-no-31,cluster-west-1,dc-newyork,Attach,success,394,cell-00358,tac-0099,imsi-363385,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 10:18:46.875763,evt-00007079,mme-so-35,cluster-west-2,dc-chicago,TAU,failure,104,cell-00174,tac-0061,imsi-660047,network_failure,UEContextRelease,S6a,downlink
2025-11-13 10:19:16.875763,evt-00007080,mme-ce-21,cluster-east-2,dc-seattle,TAU,success,120,cell-00261,tac-0051,imsi-435282,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-13 10:19:46.875763,evt-00007081,mme-ce-44,cluster-west-1,dc-seattle,Attach,success,110,cell-00070,tac-0073,imsi-507048,no_reject,InitialContextSetup,S6a,downlink
2025-11-13 10:20:16.875763,evt-00007082,mme-no-37,cluster-west-2,dc-seattle,Detach,success,136,cell-00298,tac-0036,imsi-652122,no_reject,UEContextRelease,S6a,downlink
2025-11-13 10:20:46.875763,evt-00007083,mme-no-25,cluster-west-2,dc-seattle,TAU,success,249,cell-00217,tac-0099,imsi-225192,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 10:21:16.875763,evt-00007084,mme-no-31,cluster-east-2,dc-newyork,Attach,failure,31,cell-00272,tac-0055,imsi-653358,no_reject,UplinkNASTransport,S11,downlink
2025-11-13 10:21:46.875763,evt-00007085,mme-no-04,cluster-east-2,dc-dallas,Bearer Modification,success,154,cell-00473,tac-0008,imsi-100648,auth_failure,UEContextRelease,S10,uplink
2025-11-13 10:22:16.875763,evt-00007086,mme-so-35,cluster-east-2,dc-seattle,Attach,success,230,cell-00238,tac-0071,imsi-847283,no_reject,UEContextRelease,S10,uplink
2025-11-13 10:22:46.875763,evt-00007087,mme-no-15,cluster-central,dc-seattle,Service Request,success,196,cell-00051,tac-0078,imsi-469699,no_reject,DownlinkNASTransport,S6a,uplink
2025-11-13 10:23:16.875763,evt-00007088,mme-no-27,cluster-west-1,dc-dallas,Service Request,success,59,cell-00086,tac-0081,imsi-956837,network_failure,UEContextRelease,S1-MME,uplink
2025-11-13 10:23:46.875763,evt-00007089,mme-no-33,cluster-west-1,dc-seattle,Detach,rejected,396,cell-00241,tac-0009,imsi-619853,no_reject,UEContextRelease,S1-MME,uplink
2025-11-13 10:24:16.875763,evt-00007090,mme-so-10,cluster-east-2,dc-atlanta,PDN Connectivity,success,17,cell-00191,tac-0002,imsi-940968,no_reject,UplinkNASTransport,S6a,downlink
2025-11-13 10:24:46.875763,evt-00007091,mme-no-17,cluster-east-1,dc-newyork,Attach,success,12,cell-00184,tac-0028,imsi-489581,no_reject,UplinkNASTransport,S10,uplink
2025-11-13 10:25:16.875763,evt-00007092,mme-no-39,cluster-west-1,dc-seattle,Bearer Modification,success,63,cell-00309,tac-0083,imsi-528791,no_reject,UEContextRelease,S10,uplink
2025-11-13 10:25:46.875763,evt-00007093,mme-so-36,cluster-west-1,dc-chicago,Service Request,success,13,cell-00295,tac-0010,imsi-111469,no_reject,InitialContextSetup,S6a,downlink
2025-11-13 10:26:16.875763,evt-00007094,mme-no-12,cluster-west-1,dc-seattle,PDN Connectivity,success,76,cell-00305,tac-0087,imsi-662454,no_reject,UEContextRelease,S11,downlink
2025-11-13 10:26:46.875763,evt-00007095,mme-no-27,cluster-east-1,dc-newyork,Attach,success,63,cell-00277,tac-0063,imsi-249056,auth_failure,UplinkNASTransport,S6a,downlink
2025-11-13 10:27:16.875763,evt-00007096,mme-so-14,cluster-west-1,dc-atlanta,Service Request,success,127,cell-00475,tac-0007,imsi-380141,no_reject,InitialContextSetup,S1-MME,uplink
2025-11-13 10:27:46.875763,evt-00007097,mme-so-18,cluster-west-1,dc-atlanta,PDN Connectivity,success,90,cell-00091,tac-0021,imsi-148535,no_reject,UplinkNASTransport,S1-MME,downlink
2025-11-13 10:28:16.875763,evt-00007098,mme-no-04,cluster-west-1,dc-seattle,Attach,rejected,130,cell-00182,tac-0041,imsi-354653,no_reject,InitialUEMessage,S1-MME,uplink
2025-11-13 10:28:46.875763,evt-00007099,mme-ce-21,cluster-west-2,dc-dallas,PDN Connectivity,success,287,cell-00360,tac-0025,imsi-291852,no_reject,UplinkNASTransport,S6a,uplink
2025-11-13 10:29:16.875763,evt-00007100,mme-ce-20,cluster-central,dc-chicago,TAU,failure,120,cell-00031,tac-0087,imsi-879256,no_reject,InitialUEMessage,S10,downlink
