@timestamp,session_id,session_status,termination_cause,rat_type,subscriber_id,apn,cell_id,session_duration_seconds,bytes_transferred
2026-02-13 01:08:29.493073,SES-123A02BEF41F,COMPLETED,AUTH-FAILURE,5G-NR,310260553643181,internet,CELL-0055,91,1770
2026-02-13 02:08:29.493073,SES-11DB8C7CAC5E,COMPLETED,RESOURCE-EXHAUSTION,NR-SA,310260450679120,ims,CELL-0187,482,73342
2026-02-13 03:08:29.493073,SES-BA288A09E684,COMPLETED,UE-DETACH,LTE,310260437866591,wap,CELL-0186,546,32687
2026-02-13 04:08:29.493073,SES-67F2E978750D,FAILED,NORMAL,LTE,310260353551573,ims,CELL-0094,2810,185707
2026-02-13 05:08:29.493073,SES-F691FFB1535D,FAILED,AUTH-FAILURE,NR-SA,310260275290457,emergency,CELL-0109,930,1295310
2026-02-13 06:08:29.493073,SES-2B150050F6F0,ACTIVE,AUTH-FAILURE,LTE,310260293022646,internet,CELL-0038,611,55098
2026-02-13 07:08:29.493073,SES-E24DDC0FA696,FAILED,AUTH-FAILURE,LTE,310260760169433,emergency,CELL-0032,165,36815
2026-02-13 08:08:29.493073,SES-4D1B2EB4FD57,COMPLETED,UE-DETACH,LTE,310260281583832,emergency,CELL-0091,339,2616
2026-02-13 09:08:29.493073,SES-4345883A15BD,COMPLETED,NORMAL,NR-NSA,310260325278156,internet,CELL-0054,5192,254724
2026-02-13 10:08:29.493073,SES-630F09B58F1A,FAILED,NORMAL,5G-NR,310260241682342,mms,CELL-0098,1286,3723
2026-02-13 11:08:29.493073,SES-5B645F94FECE,ACTIVE,RESOURCE-EXHAUSTION,5G-NR,310260970411728,enterprise.vpn,CELL-0056,1072,159932
2026-02-13 12:08:29.493073,SES-528FF775C4C5,ACTIVE,NORMAL,5G-NR,310260985233402,wap,CELL-0146,133,76775
2026-02-13 13:08:29.493073,SES-B298D77A3CC8,COMPLETED,RESOURCE-EXHAUSTION,LTE,310260592234556,emergency,CELL-0104,34,12775
2026-02-13 14:08:29.493073,SES-B40CD384CED0,ACTIVE,NORMAL,5G-NR,310260363513091,emergency,CELL-0165,3984,27649
2026-02-13 15:08:29.493073,SES-B4F8A228530E,COMPLETED,HANDOVER-FAILURE,5G-NR,310260221733623,emergency,CELL-0026,16,3312
2026-02-13 16:08:29.493073,SES-CA1C6A1B93B2,COMPLETED,NORMAL,LTE,310260657149483,emergency,CELL-0146,1409,51474
2026-02-13 17:08:29.493073,SES-DB33ABE07417,COMPLETED,NORMAL,LTE,310260970877322,mms,CELL-0121,55,5005
2026-02-13 18:08:29.493073,SES-72EEB1AE94B0,INTERRUPTED,NORMAL,5G-NR,310260565652467,internet,CELL-0031,123,543475
2026-02-13 19:08:29.493073,SES-8BB5D6F3FFBD,FAILED,NETWORK-RELEASE,5G-NR,310260228702086,mms,CELL-0014,192,76890
2026-02-13 20:08:29.493073,SES-BCF3F84E8265,ACTIVE,NORMAL,LTE,310260623226956,wap,CELL-0018,230,131709
2026-02-13 21:08:29.493073,SES-19DCEEE5308B,COMPLETED,NORMAL,5G-NR,310260332351674,ims,CELL-0090,239,109525
2026-02-13 22:08:29.493073,SES-FD6FA6436787,COMPLETED,HANDOVER-FAILURE,LTE,310260443934403,enterprise.vpn,CELL-0142,286,14698
2026-02-13 23:08:29.493073,SES-79C97B35E352,COMPLETED,AUTH-FAILURE,LTE,310260834962994,emergency,CELL-0091,130,65068
2026-02-14 00:08:29.493073,SES-0E0E00B7CAB9,COMPLETED,NETWORK-RELEASE,LTE,310260398175877,internet,CELL-0040,342,13522
2026-02-14 01:08:29.493073,SES-19E909045464,COMPLETED,NORMAL,5G-NR,310260439105566,wap,CELL-0180,829,1228
2026-02-14 02:08:29.493073,SES-0B197B41827E,ACTIVE,RESOURCE-EXHAUSTION,5G-NR,310260962477257,enterprise.vpn,CELL-0146,78,3726
2026-02-14 03:08:29.493073,SES-8E3F608D53BA,FAILED,NETWORK-RELEASE,LTE,310260755017222,enterprise.vpn,CELL-0049,5327,4363
2026-02-14 04:08:29.493073,SES-4C32E006D96F,COMPLETED,AUTH-FAILURE,5G-NR,310260307992585,emergency,CELL-0154,467,7767
2026-02-14 05:08:29.493073,SES-B56C0C6DCAAC,INTERRUPTED,AUTH-FAILURE,5G-NR,310260740230815,emergency,CELL-0117,386,89118
2026-02-14 06:08:29.493073,SES-E4DFC5281478,FAILED,NORMAL,5G-NR,310260501237155,wap,CELL-0135,161,18127
2026-02-14 07:08:29.493073,SES-FADBF2CB3125,COMPLETED,NETWORK-RELEASE,LTE,310260957206151,wap,CELL-0131,1887,1886871
2026-02-14 08:08:29.493073,SES-A742BD91FA0F,COMPLETED,NORMAL,LTE,310260667397721,enterprise.vpn,CELL-0166,5976,293289
2026-02-14 09:08:29.493073,SES-B4BA74FA269F,COMPLETED,HANDOVER-FAILURE,5G-NR,310260501935840,ims,CELL-0142,3852,10797
2026-02-14 10:08:29.493073,SES-FDCE7703FBD1,COMPLETED,TIMEOUT,LTE,310260399846172,wap,CELL-0083,19,26216
2026-02-14 11:08:29.493073,SES-39151C7202D2,COMPLETED,HANDOVER-FAILURE,LTE,310260959670220,emergency,CELL-0096,2383,14237
2026-02-14 12:08:29.493073,SES-B889ED21F0A0,COMPLETED,UE-DETACH,LTE,310260227160968,ims,CELL-0196,512,1791
2026-02-14 13:08:29.493073,SES-BCB30ED6C61A,COMPLETED,NORMAL,NR-NSA,310260325278156,enterprise.vpn,CELL-0044,433,244338
2026-02-14 14:08:29.493073,SES-D36CDFBADCCE,FAILED,NETWORK-RELEASE,5G-NR,310260922850432,internet,CELL-0100,38,106306
2026-02-14 15:08:29.493073,SES-8E38189D89CD,COMPLETED,NORMAL,LTE,310260196197045,emergency,CELL-0123,735,11841
2026-02-14 16:08:29.493073,SES-24EECBAF6DDD,COMPLETED,NORMAL,NR-SA,310260445271146,enterprise.vpn,CELL-0184,472,333391
2026-02-14 17:08:29.493073,SES-1ED3FF6753E9,COMPLETED,TIMEOUT,5G-NR,310260661621082,mms,CELL-0024,1301,15351
2026-02-14 18:08:29.493073,SES-3D5923B42E41,COMPLETED,NORMAL,LTE,310260948205592,ims,CELL-0200,165,2121520
2026-02-14 19:08:29.493073,SES-42E75256816B,ACTIVE,HANDOVER-FAILURE,5G-NR,310260410077738,ims,CELL-0078,243,42664
2026-02-14 20:08:29.493073,SES-D3E98766383C,COMPLETED,NORMAL,NR-SA,310260881139680,wap,CELL-0138,50,3623
2026-02-14 21:08:29.493073,SES-9F61944AD038,ACTIVE,NORMAL,NR-SA,310260359580956,emergency,CELL-0183,1347,21647
2026-02-14 22:08:29.493073,SES-7D524A64A508,ACTIVE,TIMEOUT,NR-SA,310260306097088,mms,CELL-0010,2964,1034618
2026-02-14 23:08:29.493073,SES-DCFDB9B53E88,ACTIVE,NORMAL,LTE,310260541204962,ims,CELL-0023,70,15423
2026-02-15 00:08:29.493073,SES-7EF86C0211A8,ACTIVE,POLICY-REJECT,LTE,310260475623442,mms,CELL-0152,7522,2830
2026-02-15 01:08:29.493073,SES-D2A70D818CAF,COMPLETED,TIMEOUT,5G-NR,310260899663969,internet,CELL-0056,1113,133540
2026-02-15 02:08:29.493073,SES-88AFB69E0C23,COMPLETED,NETWORK-RELEASE,5G-NR,310260281583832,wap,CELL-0169,749,70760
2026-02-15 03:08:29.493073,SES-5B2AC46B4F9E,COMPLETED,NORMAL,LTE,310260288936932,internet,CELL-0031,164,5942
2026-02-15 04:08:29.493073,SES-F596D82BCC04,ACTIVE,TIMEOUT,LTE,310260320897481,mms,CELL-0022,73,77564
2026-02-15 05:08:29.493073,SES-A24DC41FF08C,COMPLETED,NORMAL,NR-NSA,310260879560075,enterprise.vpn,CELL-0114,1046,107112
2026-02-15 06:08:29.493073,SES-98EFBC52B729,ACTIVE,NORMAL,LTE,310260398175877,ims,CELL-0185,116,1025
2026-02-15 07:08:29.493073,SES-6C813BA6FE29,COMPLETED,NORMAL,5G-NR,310260389549246,mms,CELL-0152,63,76014
2026-02-15 08:08:29.493073,SES-300704828147,COMPLETED,NORMAL,5G-NR,310260567242432,emergency,CELL-0187,617,83925
2026-02-15 09:08:29.493073,SES-91030F34CB9E,COMPLETED,UE-DETACH,LTE,310260649821106,ims,CELL-0005,838,3384067
2026-02-15 10:08:29.493073,SES-9E36DEE9C8BB,COMPLETED,NORMAL,LTE,310260198474861,emergency,CELL-0105,52,160142
2026-02-15 11:08:29.493073,SES-002187EF0F31,ACTIVE,UE-DETACH,LTE,310260200119061,enterprise.vpn,CELL-0131,150,822749
2026-02-15 12:08:29.493073,SES-3C1D9860DF43,INTERRUPTED,NORMAL,NR-SA,310260262783401,ims,CELL-0190,116,17637
2026-02-15 13:08:29.493073,SES-D4733DC4BB3B,COMPLETED,NORMAL,LTE,310260633146977,emergency,CELL-0164,2129,317279
2026-02-15 14:08:29.493073,SES-C7FD7A5EC178,COMPLETED,AUTH-FAILURE,LTE,310260505041194,internet,CELL-0128,404,22638
2026-02-15 15:08:29.493073,SES-A7252AB96D66,ACTIVE,NETWORK-RELEASE,5G-NR,310260853467844,internet,CELL-0185,475,34789
2026-02-15 16:08:29.493073,SES-415256BA732B,INTERRUPTED,NORMAL,NR-NSA,310260373752528,internet,CELL-0199,1443,4596
2026-02-15 17:08:29.493073,SES-E422B3095C67,ACTIVE,NORMAL,NR-SA,310260196998247,wap,CELL-0012,4160,51026
2026-02-15 18:08:29.493073,SES-854D141A5B9E,COMPLETED,POLICY-REJECT,LTE,310260707917959,enterprise.vpn,CELL-0088,31,1115
2026-02-15 19:08:29.493073,SES-B9CF31471008,COMPLETED,NORMAL,LTE,310260755657834,mms,CELL-0099,4041,44349
2026-02-15 20:08:29.493073,SES-DF36A2840E30,COMPLETED,NETWORK-RELEASE,5G-NR,310260948205592,emergency,CELL-0008,1212,26081
2026-02-15 21:08:29.493073,SES-864830BED42A,ACTIVE,NORMAL,LTE,310260288936932,enterprise.vpn,CELL-0036,2659,13539
2026-02-15 22:08:29.493073,SES-E4FEE48FA0FC,COMPLETED,UE-DETACH,LTE,310260423135755,wap,CELL-0017,109,5857
2026-02-15 23:08:29.493073,SES-21BDBEBFF8EE,COMPLETED,NORMAL,5G-NR,310260521816551,emergency,CELL-0120,187,122839
2026-02-16 00:08:29.493073,SES-0851F2A75FC1,COMPLETED,RESOURCE-EXHAUSTION,LTE,310260243141896,internet,CELL-0066,2157,29498
2026-02-16 01:08:29.493073,SES-B5BB6E4690C1,COMPLETED,NORMAL,NR-NSA,310260389335370,wap,CELL-0073,937,19309
2026-02-16 02:08:29.493073,SES-75825CA731FA,COMPLETED,NORMAL,5G-NR,310260952409927,internet,CELL-0152,39,14056
2026-02-16 03:08:29.493073,SES-EC84B0496F4E,INTERRUPTED,TIMEOUT,5G-NR,310260661110480,enterprise.vpn,CELL-0075,293,12646
2026-02-16 04:08:29.493073,SES-7ED01DB5B585,ACTIVE,UE-DETACH,LTE,310260552286148,internet,CELL-0144,29,71913
2026-02-16 05:08:29.493073,SES-519A571A3A82,COMPLETED,NORMAL,5G-NR,310260445271146,ims,CELL-0129,118,337855
2026-02-16 06:08:29.493073,SES-18BED577E9AF,FAILED,NORMAL,LTE,310260567242432,emergency,CELL-0001,539,18506
2026-02-16 07:08:29.493073,SES-EED55466668A,COMPLETED,TIMEOUT,5G-NR,310260418618461,ims,CELL-0075,1349,1686
2026-02-16 08:08:29.493073,SES-7E922DB0013C,ACTIVE,AUTH-FAILURE,LTE,310260154176102,internet,CELL-0111,44,40416
2026-02-16 09:08:29.493073,SES-3EAD7734B9E6,COMPLETED,POLICY-REJECT,5G-NR,310260702096878,enterprise.vpn,CELL-0100,1022,156057
2026-02-16 10:08:29.493073,SES-388980F805FD,INTERRUPTED,NETWORK-RELEASE,LTE,310260553643181,wap,CELL-0116,717,337505
2026-02-16 11:08:29.493073,SES-27D8212760CD,COMPLETED,NETWORK-RELEASE,LTE,310260162647280,wap,CELL-0119,1367,20640
2026-02-16 12:08:29.493073,SES-A9AAC24CF5F2,ACTIVE,NETWORK-RELEASE,5G-NR,310260826318053,emergency,CELL-0065,399,9863
2026-02-16 13:08:29.493073,SES-1B88B25A407E,COMPLETED,UE-DETACH,LTE,310260475886166,internet,CELL-0108,284,12211
2026-02-16 14:08:29.493073,SES-792B4C61D7C2,FAILED,POLICY-REJECT,LTE,310260301385506,ims,CELL-0094,268,598
2026-02-16 15:08:29.493073,SES-0E534EF84AF8,ACTIVE,RESOURCE-EXHAUSTION,NR-SA,310260987365413,emergency,CELL-0013,2383,20568
2026-02-16 16:08:29.493073,SES-ECEA6BB69459,COMPLETED,UE-DETACH,NR-NSA,310260284175338,wap,CELL-0047,589,538
2026-02-16 17:08:29.493073,SES-00EFCDFE6E25,COMPLETED,AUTH-FAILURE,5G-NR,310260428774091,mms,CELL-0126,640,553
2026-02-16 18:08:29.493073,SES-D3CC79279C39,FAILED,RESOURCE-EXHAUSTION,5G-NR,310260332351674,enterprise.vpn,CELL-0018,35,31250
2026-02-16 19:08:29.493073,SES-53BB629197B4,COMPLETED,NORMAL,5G-NR,310260798733762,ims,CELL-0021,630,103567
2026-02-16 20:08:29.493073,SES-773F1A5C7F1D,COMPLETED,NORMAL,LTE,310260516000230,internet,CELL-0082,117,397
2026-02-16 21:08:29.493073,SES-069EF7E9FFA4,INTERRUPTED,AUTH-FAILURE,5G-NR,310260290333426,ims,CELL-0168,263,55941
2026-02-16 22:08:29.493073,SES-71FCEC297E95,INTERRUPTED,NETWORK-RELEASE,LTE,310260638601557,emergency,CELL-0125,624,4723
2026-02-16 23:08:29.493073,SES-A890EC07DEC0,FAILED,NORMAL,LTE,310260409326013,internet,CELL-0032,247,42533
2026-02-17 00:08:29.493073,SES-AE6B6E45FBCC,FAILED,NORMAL,LTE,310260620364269,wap,CELL-0187,189,91421
2026-02-17 01:08:29.493073,SES-C12635FB7786,COMPLETED,HANDOVER-FAILURE,LTE,310260339719201,ims,CELL-0167,692,3697
2026-02-17 02:08:29.493073,SES-0C39A1E55208,ACTIVE,AUTH-FAILURE,LTE,310260923273054,enterprise.vpn,CELL-0099,693,157058
2026-02-17 03:08:29.493073,SES-1A7018C03EBD,COMPLETED,NORMAL,LTE,310260626863063,internet,CELL-0110,254,2875
2026-02-17 04:08:29.493073,SES-41A285D8ACFB,ACTIVE,AUTH-FAILURE,LTE,310260776948342,mms,CELL-0099,950,40109
2026-02-17 05:08:29.493073,SES-AC420BA606A1,COMPLETED,UE-DETACH,LTE,310260284175338,emergency,CELL-0172,2816,6450
2026-02-17 06:08:29.493073,SES-00FC05160C99,COMPLETED,NORMAL,5G-NR,310260296098004,internet,CELL-0014,615,3751
2026-02-17 07:08:29.493073,SES-6721B9BE04E2,COMPLETED,NORMAL,NR-SA,310260117951266,ims,CELL-0034,246,5189
2026-02-17 08:08:29.493073,SES-6E47906733E0,ACTIVE,UE-DETACH,LTE,310260626863063,emergency,CELL-0107,305,7977
2026-02-17 09:08:29.493073,SES-B3E4911BA930,ACTIVE,AUTH-FAILURE,LTE,310260220241198,emergency,CELL-0012,1216,19360
2026-02-17 10:08:29.493073,SES-392CBBEE79D1,COMPLETED,NORMAL,LTE,310260409326013,enterprise.vpn,CELL-0097,8378,63238
2026-02-17 11:08:29.493073,SES-4A94EF6A77D8,COMPLETED,HANDOVER-FAILURE,5G-NR,310260960131544,internet,CELL-0172,3245,61001
2026-02-17 12:08:29.493073,SES-79C4551504B9,COMPLETED,UE-DETACH,LTE,310260948881814,mms,CELL-0167,922,510
2026-02-17 13:08:29.493073,SES-2E288A072E4F,FAILED,HANDOVER-FAILURE,5G-NR,310260161112721,emergency,CELL-0165,295,86351
2026-02-17 14:08:29.493073,SES-C361A89F6825,COMPLETED,UE-DETACH,LTE,310260869750838,wap,CELL-0030,257,257279
2026-02-17 15:08:29.493073,SES-AAE9F00FB3F3,FAILED,NORMAL,NR-SA,310260590233533,emergency,CELL-0111,14,356856
2026-02-17 16:08:29.493073,SES-E48D7323A41E,INTERRUPTED,NETWORK-RELEASE,NR-NSA,310260636550361,mms,CELL-0181,41,949
2026-02-17 17:08:29.493073,SES-57B865370F3D,COMPLETED,UE-DETACH,LTE,310260220241198,internet,CELL-0005,1620,236720
2026-02-17 18:08:29.493073,SES-F3A3BB65B3F0,INTERRUPTED,UE-DETACH,LTE,310260571192208,emergency,CELL-0056,211,5610
2026-02-17 19:08:29.493073,SES-357D6DF892E4,ACTIVE,NORMAL,NR-NSA,310260692719444,internet,CELL-0047,779,25763
2026-02-17 20:08:29.493073,SES-83A07ABF2A9C,COMPLETED,HANDOVER-FAILURE,LTE,310260272186780,ims,CELL-0046,78,34555
2026-02-17 21:08:29.493073,SES-FE68CDBBF7EB,COMPLETED,UE-DETACH,LTE,310260608797619,mms,CELL-0177,2387,356
2026-02-17 22:08:29.493073,SES-407E05CB0634,COMPLETED,AUTH-FAILURE,LTE,310260123778714,mms,CELL-0064,197,164302
2026-02-17 23:08:29.493073,SES-BEAAF86A626A,INTERRUPTED,NORMAL,NR-SA,310260609938179,mms,CELL-0060,637,17457
2026-02-18 00:08:29.493073,SES-D7A2C5547F00,COMPLETED,NORMAL,5G-NR,310260826259380,ims,CELL-0116,1305,206561
2026-02-18 01:08:29.493073,SES-D6E976CC9D04,FAILED,UE-DETACH,NR-SA,310260906059668,mms,CELL-0043,175,1442
2026-02-18 02:08:29.493073,SES-28B3F7CAFAE1,ACTIVE,NETWORK-RELEASE,5G-NR,310260727622968,wap,CELL-0011,4830,14856
2026-02-18 03:08:29.493073,SES-ECF59F713CE0,ACTIVE,NORMAL,LTE,310260594555621,emergency,CELL-0060,511,61855
2026-02-18 04:08:29.493073,SES-780AA55667BF,COMPLETED,NORMAL,5G-NR,310260206630462,enterprise.vpn,CELL-0081,239,2986
2026-02-18 05:08:29.493073,SES-6A944FE82C72,ACTIVE,UE-DETACH,NR-NSA,310260896351769,enterprise.vpn,CELL-0030,522,103976
2026-02-18 06:08:29.493073,SES-EA3690BCA006,COMPLETED,NETWORK-RELEASE,LTE,310260626863063,enterprise.vpn,CELL-0181,4,364025
2026-02-18 07:08:29.493073,SES-CBFE0316F893,COMPLETED,NORMAL,5G-NR,310260313090657,enterprise.vpn,CELL-0137,132,80448
2026-02-18 08:08:29.493073,SES-FD32DBC7DF94,COMPLETED,NORMAL,NR-SA,310260441872708,internet,CELL-0113,285,190752
2026-02-18 09:08:29.493073,SES-C05E5D3ECD3A,INTERRUPTED,RESOURCE-EXHAUSTION,LTE,310260798733762,ims,CELL-0041,444,5064
2026-02-18 10:08:29.493073,SES-34317F22C970,INTERRUPTED,NORMAL,5G-NR,310260426807001,enterprise.vpn,CELL-0064,1605,13348
2026-02-18 11:08:29.493073,SES-1629C7993C5B,COMPLETED,AUTH-FAILURE,NR-SA,310260632054688,internet,CELL-0162,185,6485
2026-02-18 12:08:29.493073,SES-0C0EADDC160A,INTERRUPTED,NETWORK-RELEASE,LTE,310260278618409,enterprise.vpn,CELL-0096,1232,3147
2026-02-18 13:08:29.493073,SES-A2AD7F37B729,COMPLETED,HANDOVER-FAILURE,5G-NR,310260876120803,ims,CELL-0085,32,61465
2026-02-18 14:08:29.493073,SES-6EFDA261D24E,COMPLETED,NORMAL,LTE,310260146945144,enterprise.vpn,CELL-0120,3,124142
2026-02-18 15:08:29.493073,SES-CEF3B3DA24B1,INTERRUPTED,TIMEOUT,5G-NR,310260164853501,mms,CELL-0136,525,6160
2026-02-18 16:08:29.493073,SES-6046BD3580EE,COMPLETED,NORMAL,LTE,310260958533256,internet,CELL-0120,29,208887
2026-02-18 17:08:29.493073,SES-718CACAF0780,COMPLETED,UE-DETACH,LTE,310260377611779,enterprise.vpn,CELL-0110,238,1479
2026-02-18 18:08:29.493073,SES-1ACD743CEC90,ACTIVE,NORMAL,LTE,310260906059668,emergency,CELL-0175,1633,2514
2026-02-18 19:08:29.493073,SES-FDEAB4EAB6FF,COMPLETED,TIMEOUT,NR-SA,310260497607895,wap,CELL-0123,48,6660
2026-02-18 20:08:29.493073,SES-6976D86BF723,ACTIVE,TIMEOUT,LTE,310260667397721,internet,CELL-0042,145,704467
2026-02-18 21:08:29.493073,SES-1531C4B40866,COMPLETED,NORMAL,LTE,310260347051494,ims,CELL-0155,3335,70633
2026-02-18 22:08:29.493073,SES-1B449CBFE4EA,COMPLETED,TIMEOUT,5G-NR,310260869750838,emergency,CELL-0121,1129,57173
2026-02-18 23:08:29.493073,SES-1A2D74E63476,COMPLETED,AUTH-FAILURE,LTE,310260670453379,internet,CELL-0161,46,3921
2026-02-19 00:08:29.493073,SES-AD2ED7750EDC,COMPLETED,NORMAL,5G-NR,310260153057234,emergency,CELL-0056,522,12117
2026-02-19 01:08:29.493073,SES-64EE3DA98ED5,COMPLETED,UE-DETACH,5G-NR,310260411493234,enterprise.vpn,CELL-0182,44,13895
2026-02-19 02:08:29.493073,SES-B459C8423B3F,COMPLETED,AUTH-FAILURE,NR-SA,310260144158795,wap,CELL-0136,16,439
2026-02-19 03:08:29.493073,SES-FC16B9842189,ACTIVE,HANDOVER-FAILURE,5G-NR,310260272186780,emergency,CELL-0063,147,4167
2026-02-19 04:08:29.493073,SES-DC551DD70BE2,INTERRUPTED,HANDOVER-FAILURE,LTE,310260669919885,mms,CELL-0124,218,55667
2026-02-19 05:08:29.493073,SES-7797CF98AE0C,INTERRUPTED,NORMAL,5G-NR,310260776948342,emergency,CELL-0144,258,255938
2026-02-19 06:08:29.493073,SES-B5EC0E7F4A06,COMPLETED,HANDOVER-FAILURE,5G-NR,310260383555588,internet,CELL-0105,2351,8959
2026-02-19 07:08:29.493073,SES-4A8B65E1770F,ACTIVE,UE-DETACH,5G-NR,310260820352593,wap,CELL-0191,2663,193246
2026-02-19 08:08:29.493073,SES-FA42B2FEED72,INTERRUPTED,NETWORK-RELEASE,LTE,310260281583832,emergency,CELL-0079,476,10393
2026-02-19 09:08:29.493073,SES-6164FE3A024E,COMPLETED,NORMAL,LTE,310260705326888,emergency,CELL-0071,4226,15999
2026-02-19 10:08:29.493073,SES-CBAD5F7465E5,COMPLETED,AUTH-FAILURE,LTE,310260776948342,internet,CELL-0086,1243,14794
2026-02-19 11:08:29.493073,SES-11B69EE5EBD8,ACTIVE,UE-DETACH,5G-NR,310260755657834,enterprise.vpn,CELL-0020,31,8995
2026-02-19 12:08:29.493073,SES-4019742F4FE0,FAILED,NETWORK-RELEASE,LTE,310260325087436,mms,CELL-0123,419,3570
2026-02-19 13:08:29.493073,SES-C9D2E3F005E8,FAILED,UE-DETACH,LTE,310260495614365,ims,CELL-0096,632,93444
2026-02-19 14:08:29.493073,SES-DF5FD7D4A06B,FAILED,RESOURCE-EXHAUSTION,5G-NR,310260392121163,emergency,CELL-0003,463,2004
2026-02-19 15:08:29.493073,SES-F68F657EF86C,COMPLETED,NETWORK-RELEASE,5G-NR,310260372881322,enterprise.vpn,CELL-0109,1387,1020902
2026-02-19 16:08:29.493073,SES-F3DA579840B3,COMPLETED,NORMAL,5G-NR,310260810086399,enterprise.vpn,CELL-0106,189,86804
2026-02-19 17:08:29.493073,SES-4BF1541AD632,INTERRUPTED,AUTH-FAILURE,5G-NR,310260217778077,mms,CELL-0199,759,27671
2026-02-19 18:08:29.493073,SES-A99DEB771C83,ACTIVE,NORMAL,5G-NR,310260293022646,wap,CELL-0004,83,18789
2026-02-19 19:08:29.493073,SES-0FA654A1BE15,FAILED,NORMAL,NR-NSA,310260423135755,ims,CELL-0039,541,418331
2026-02-19 20:08:29.493073,SES-903A9ACEE76E,FAILED,NETWORK-RELEASE,NR-NSA,310260516391883,ims,CELL-0064,136,2504
2026-02-19 21:08:29.493073,SES-3F9769F2B57D,FAILED,NORMAL,LTE,310260436452128,wap,CELL-0192,75,8022
2026-02-19 22:08:29.493073,SES-F77799C15CDF,INTERRUPTED,RESOURCE-EXHAUSTION,NR-NSA,310260235345922,ims,CELL-0019,43,3608
2026-02-19 23:08:29.493073,SES-32055566E9BF,FAILED,TIMEOUT,NR-SA,310260471129704,mms,CELL-0162,1659,40121
2026-02-20 00:08:29.493073,SES-14E6AD75CEDA,INTERRUPTED,NORMAL,LTE,310260294169289,mms,CELL-0103,289,3228
2026-02-20 01:08:29.493073,SES-7DD2DDEDB970,COMPLETED,NORMAL,5G-NR,310260898617562,mms,CELL-0121,496,133390
2026-02-20 02:08:29.493073,SES-C6E68541F341,INTERRUPTED,NORMAL,LTE,310260900986289,internet,CELL-0065,814,6210
2026-02-20 03:08:29.493073,SES-EF887E30BF0B,COMPLETED,NORMAL,5G-NR,310260304233663,ims,CELL-0100,30,640
2026-02-20 04:08:29.493073,SES-A8DF002EDAB7,COMPLETED,NORMAL,LTE,310260406996463,emergency,CELL-0137,25,1342
2026-02-20 05:08:29.493073,SES-A5C299C3953B,INTERRUPTED,AUTH-FAILURE,5G-NR,310260323049762,enterprise.vpn,CELL-0105,220,4773
2026-02-20 06:08:29.493073,SES-9E3A6540CEEE,ACTIVE,AUTH-FAILURE,LTE,310260443934403,mms,CELL-0131,3764,23914
2026-02-20 07:08:29.493073,SES-070231B77DC3,ACTIVE,NORMAL,5G-NR,310260249489973,wap,CELL-0028,660,10109
2026-02-20 08:08:29.493073,SES-5A0ABC96E03F,INTERRUPTED,NORMAL,5G-NR,310260466031748,wap,CELL-0132,1665,4901
2026-02-20 09:08:29.493073,SES-681C3F70E06A,ACTIVE,NORMAL,LTE,310260372881322,mms,CELL-0018,175,45408
2026-02-20 10:08:29.493073,SES-A858A5178248,COMPLETED,AUTH-FAILURE,NR-NSA,310260422414860,enterprise.vpn,CELL-0097,45,9143
2026-02-20 11:08:29.493073,SES-D1A5E3DB0FEF,COMPLETED,NORMAL,5G-NR,310260697979086,mms,CELL-0134,654,20689
2026-02-20 12:08:29.493073,SES-D033A5FFF298,COMPLETED,HANDOVER-FAILURE,LTE,310260359580956,enterprise.vpn,CELL-0022,61,33824
2026-02-20 13:08:29.493073,SES-A4B0CC42CB55,ACTIVE,HANDOVER-FAILURE,NR-NSA,310260182297981,ims,CELL-0015,265,20782
2026-02-20 14:08:29.493073,SES-4E330EB18769,COMPLETED,NORMAL,LTE,310260367086663,emergency,CELL-0001,52208,158054
2026-02-20 15:08:29.493073,SES-502C965B73AA,INTERRUPTED,NORMAL,5G-NR,310260959037415,emergency,CELL-0178,1816,32673
2026-02-20 16:08:29.493073,SES-3931075332BE,COMPLETED,NORMAL,5G-NR,310260200119061,emergency,CELL-0189,179,408201
2026-02-20 17:08:29.493073,SES-DC4B91530F0A,COMPLETED,NETWORK-RELEASE,LTE,310260755017222,ims,CELL-0148,506,186809
2026-02-20 18:08:29.493073,SES-62C58992532F,COMPLETED,HANDOVER-FAILURE,NR-NSA,310260313090657,internet,CELL-0062,383,33518
2026-02-20 19:08:29.493073,SES-F666DA27EE3A,COMPLETED,TIMEOUT,NR-SA,310260804066138,emergency,CELL-0071,729,9164
2026-02-20 20:08:29.493073,SES-3625E2223D63,ACTIVE,NORMAL,5G-NR,310260384133564,enterprise.vpn,CELL-0112,1144,1055139
2026-02-20 21:08:29.493073,SES-D036D39CE9D5,COMPLETED,AUTH-FAILURE,5G-NR,310260371778971,ims,CELL-0093,264,1728
2026-02-20 22:08:29.493073,SES-53D3570B174B,COMPLETED,AUTH-FAILURE,NR-SA,310260153484657,mms,CELL-0027,426,4525
2026-02-20 23:08:29.493073,SES-5E2E16B855D5,ACTIVE,NORMAL,LTE,310260669919885,mms,CELL-0037,4855,4669
2026-02-21 00:08:29.493073,SES-F383AD660716,COMPLETED,NORMAL,LTE,310260324791101,emergency,CELL-0055,392,70425
2026-02-21 01:08:29.493073,SES-B477EEE678FA,COMPLETED,HANDOVER-FAILURE,LTE,310260713277057,enterprise.vpn,CELL-0181,12307,10220512
